node_id,stop_id,route_id,stop_lat,stop_lon,cluster_id,mode
1086,3894,33,43.4132565,-80.5084655,563,bus
1087,3502,33,43.410591,-80.5048835,1016,bus
1088,3896,33,43.407497,-80.501546,1144,bus
1089,3503,33,43.406060999999994,-80.4991315,562,bus
1090,3504,33,43.4039805,-80.49742,1017,bus
1091,3505,33,43.40235,-80.49677249999999,1018,bus
1092,3313,33,43.399283999999994,-80.495756,972,bus
1093,3333,33,43.3959045,-80.4946295,981,bus
1094,3506,33,43.389682,-80.491098,1019,bus
1095,3700,33,43.386892,-80.4912715,1053,bus
1096,3701,33,43.3847445,-80.4951805,1052,bus
1097,3702,33,43.383351000000005,-80.4947455,1051,bus
1098,3703,33,43.381675,-80.49419,1050,bus
1099,3704,33,43.382135,-80.489275,1068,bus
1100,3705,33,43.383244,-80.483777,1069,bus
1101,3706,33,43.386392,-80.484332,1070,bus
1102,3707,33,43.3887645,-80.48571749999999,1071,bus
1103,3708,33,43.3895295,-80.4819225,1072,bus
1104,3709,33,43.389351500000004,-80.479012,1073,bus
1105,3710,33,43.388832,-80.476198,1074,bus
1106,3711,33,43.3893305,-80.4720935,1075,bus
1107,2016,33,43.393146,-80.4669965,541,bus
1108,1840,33,43.3947575,-80.4679025,411,bus
1109,1841,33,43.398677,-80.467424,410,bus
1110,1842,33,43.40112799999999,-80.46814,366,bus
1111,1844,33,43.404407666666664,-80.47382066666667,399,bus
1112,1864,33,43.407239,-80.474728,398,bus
1113,1865,33,43.41107233333333,-80.47606433333333,397,bus
1114,1666,33,43.4140705,-80.47783,301,bus
1115,1973,33,43.41587175000001,-80.479862,514,bus
1116,1025,33,43.4169845,-80.4758125,15,bus
1117,1028,33,43.417747,-80.47351,17,bus
1118,2024,33,43.418884500000004,-80.4667375,21,bus
1119,2026,33,43.4234715,-80.46343350000001,266,bus
1120,2027,33,43.4265605,-80.46652850000001,545,bus
1121,2085,33,43.4246975,-80.4709115,352,bus
1122,1032,33,43.422920000000005,-80.46878,20,bus
1123,1033,33,43.418884500000004,-80.4667375,21,bus
1124,2086,33,43.417747,-80.47351,17,bus
1125,2087,33,43.4169845,-80.4758125,15,bus
1126,2884,33,43.41587175000001,-80.479862,514,bus
1127,1548,33,43.4140705,-80.47783,301,bus
1128,1773,33,43.41107233333333,-80.47606433333333,397,bus
1129,1774,33,43.407239,-80.474728,398,bus
1130,1804,33,43.404407666666664,-80.47382066666667,399,bus
1131,1805,33,43.40112799999999,-80.46814,366,bus
1132,1806,33,43.398677,-80.467424,410,bus
1133,1807,33,43.3947575,-80.4679025,411,bus
1134,4238,33,43.393146,-80.4669965,541,bus
1135,3733,33,43.3893305,-80.4720935,1075,bus
1136,3734,33,43.390007,-80.474563,1081,bus
1137,3735,33,43.389351500000004,-80.479012,1073,bus
1138,3736,33,43.3895295,-80.4819225,1072,bus
1139,3737,33,43.3887645,-80.48571749999999,1071,bus
1140,3738,33,43.386392,-80.484332,1070,bus
1141,3739,33,43.383244,-80.483777,1069,bus
1142,3632,33,43.382519,-80.487694,1049,bus
1143,3633,33,43.381675,-80.49419,1050,bus
1144,3634,33,43.383351000000005,-80.4947455,1051,bus
1145,3635,33,43.3847445,-80.4951805,1052,bus
1146,3636,33,43.386892,-80.4912715,1053,bus
1147,3666,33,43.389682,-80.491098,1019,bus
1148,3334,33,43.3959045,-80.4946295,981,bus
1149,3336,33,43.399283999999994,-80.495756,972,bus
1150,3667,33,43.40235,-80.49677249999999,1018,bus
1151,3668,33,43.4039805,-80.49742,1017,bus
1152,3895,33,43.406726,-80.500095,1143,bus
1153,3669,33,43.408345,-80.502072,1061,bus
1154,3670,33,43.410591,-80.5048835,1016,bus
1155,2076,33,43.4132565,-80.5084655,563,bus
1156,2987,33,43.4103625,-80.5102855,883,bus
1157,2988,33,43.4106795,-80.5138955,882,bus
1158,3587,33,43.412847,-80.5164035,809,bus
1159,4003,4,43.435396857142855,-80.56067799999998,1136,bus
1160,3663,4,43.437559,-80.55856299999999,1058,bus
1161,3664,4,43.439088,-80.55420699999999,1059,bus
1162,3265,4,43.441184,-80.547375,959,bus
1163,3167,4,43.443533,-80.5447,932,bus
1164,3266,4,43.442716,-80.539552,960,bus
1165,3268,4,43.4423925,-80.5354285,956,bus
1166,3269,4,43.4449785,-80.5314045,955,bus
1167,3270,4,43.445105999999996,-80.529673,954,bus
1168,3271,4,43.4453525,-80.5272185,953,bus
1169,3272,4,43.447551000000004,-80.5283625,952,bus
1170,3273,4,43.4484355,-80.5269225,951,bus
1171,3274,4,43.449383499999996,-80.52373850000001,950,bus
1172,3275,4,43.45055,-80.5208195,949,bus
1173,3277,4,43.452009499999996,-80.517017,827,bus
1174,3278,4,43.453134,-80.513531,947,bus
1175,3279,4,43.454702999999995,-80.5109345,946,bus
1176,1900,4,43.457061,-80.511352,455,bus
1177,1902,4,43.4583775,-80.5153,456,bus
1178,3284,4,43.460524500000005,-80.51423199999999,944,bus
1179,3285,4,43.4628525,-80.5121365,943,bus
1180,1083,4,43.463813,-80.509534,5,bus
1181,1092,4,43.465391249999996,-80.50549025000001,41,bus
1182,2468,4,43.4662025,-80.502899,726,bus
1183,2469,4,43.467159,-80.50023949999999,727,bus
1184,2471,4,43.46518450000001,-80.496498,728,bus
1185,2472,4,43.4631885,-80.49427,729,bus
1186,2838,4,43.4607375,-80.49269050000001,784,bus
1187,2839,4,43.458768500000005,-80.49035825,698,bus
1188,2840,4,43.4563786,-80.489121,14,bus
1189,2841,4,43.454618999999994,-80.48570849999999,783,bus
1190,2358,4,43.453303500000004,-80.48637450000001,657,bus
1191,1088,4,43.449374750000004,-80.48755874999999,0,bus
1192,1000,4,43.449374750000004,-80.48755874999999,0,bus
1193,2319,4,43.45187,-80.487054,656,bus
1194,2320,4,43.453303500000004,-80.48637450000001,657,bus
1195,2654,4,43.454618999999994,-80.48570849999999,783,bus
1196,5001,4,43.455602,-80.487899,1252,bus
1197,2657,4,43.458768500000005,-80.49035825,698,bus
1198,2658,4,43.4607375,-80.49269050000001,784,bus
1199,2659,4,43.4631885,-80.49427,729,bus
1200,2491,4,43.46518450000001,-80.496498,728,bus
1201,2492,4,43.467159,-80.50023949999999,727,bus
1202,2493,4,43.4662025,-80.502899,726,bus
1203,2660,4,43.465391249999996,-80.50549025000001,41,bus
1204,1005,4,43.463813,-80.509534,5,bus
1205,3237,4,43.4628525,-80.5121365,943,bus
1206,3238,4,43.460524500000005,-80.51423199999999,944,bus
1207,2538,4,43.4583775,-80.5153,456,bus
1208,1272,4,43.457379,-80.513581,150,bus
1209,3242,4,43.455795,-80.513571,945,bus
1210,3243,4,43.454702999999995,-80.5109345,946,bus
1211,3244,4,43.453134,-80.513531,947,bus
1212,3245,4,43.4524,-80.515724,948,bus
1213,3246,4,43.452009499999996,-80.517017,827,bus
1214,3248,4,43.45055,-80.5208195,949,bus
1215,3249,4,43.449383499999996,-80.52373850000001,950,bus
1216,3250,4,43.4484355,-80.5269225,951,bus
1217,3251,4,43.447551000000004,-80.5283625,952,bus
1218,3252,4,43.4453525,-80.5272185,953,bus
1219,3253,4,43.445105999999996,-80.529673,954,bus
1220,3254,4,43.4449785,-80.5314045,955,bus
1221,3256,4,43.4423925,-80.5354285,956,bus
1222,3258,4,43.44365,-80.540164,957,bus
1223,3259,4,43.442912,-80.542713,958,bus
1224,3260,4,43.4441075,-80.54561799999999,922,bus
1225,3879,4,43.440901,-80.548784,1135,bus
1226,3880,4,43.439088,-80.55420699999999,1059,bus
1227,3662,4,43.437559,-80.55856299999999,1058,bus
1228,1088,3,43.449374750000004,-80.48755874999999,0,bus
1229,1385,3,43.44834900000001,-80.4882506,39,bus
1230,2924,3,43.446362500000006,-80.48371499999999,863,bus
1231,2925,3,43.444448,-80.48008,865,bus
1232,1387,3,43.443858500000005,-80.47855000000001,219,bus
1233,2927,3,43.442555999999996,-80.4815565,862,bus
1234,2928,3,43.44141225,-80.48433975,825,bus
1235,2929,3,43.438114999999996,-80.487044,861,bus
1236,2930,3,43.435976499999995,-80.485879,860,bus
1237,2931,3,43.4351485,-80.4829825,859,bus
1238,2933,3,43.4342595,-80.478872,253,bus
1239,2934,3,43.431782250000005,-80.47970525,858,bus
1240,2935,3,43.429505,-80.48146700000001,857,bus
1241,3052,3,43.425127,-80.48344524999999,856,bus
1242,1151,3,43.423353,-80.4821135,68,bus
1243,3051,3,43.421152750000005,-80.48527225,866,bus
1244,1192,3,43.422856499999995,-80.48728600000001,102,bus
1245,2863,3,43.425186,-80.49023299999999,849,bus
1246,2864,3,43.424695,-80.49524600000001,850,bus
1247,2865,3,43.423949500000006,-80.496685,851,bus
1248,2866,3,43.421930249999996,-80.49397875,852,bus
1249,2867,3,43.4211885,-80.49699799999999,853,bus
1250,4299,3,43.420486999999994,-80.50122049999999,1196,bus
1251,2870,3,43.419657,-80.506597,854,bus
1252,4095,3,43.417612,-80.510396,1197,bus
1253,2704,3,43.412847,-80.5164035,809,bus
1254,1675,3,43.415274000000004,-80.51704733333334,354,bus
1255,1676,3,43.413526,-80.517447,355,bus
1256,4096,3,43.41644366666667,-80.51114533333333,884,bus
1257,1545,3,43.418718,-80.508277,300,bus
1258,4094,3,43.420486999999994,-80.50122049999999,1196,bus
1259,2901,3,43.4211885,-80.49699799999999,853,bus
1260,2902,3,43.421930249999996,-80.49397875,852,bus
1261,2903,3,43.423949500000006,-80.496685,851,bus
1262,2904,3,43.424695,-80.49524600000001,850,bus
1263,2905,3,43.425186,-80.49023299999999,849,bus
1264,2938,3,43.422856499999995,-80.48728600000001,102,bus
1265,3021,3,43.421152750000005,-80.48527225,866,bus
1266,1134,3,43.423353,-80.4821135,68,bus
1267,3053,3,43.425127,-80.48344524999999,856,bus
1268,2908,3,43.429505,-80.48146700000001,857,bus
1269,2910,3,43.431782250000005,-80.47970525,858,bus
1270,2911,3,43.4342595,-80.478872,253,bus
1271,2912,3,43.4351485,-80.4829825,859,bus
1272,2913,3,43.435976499999995,-80.485879,860,bus
1273,2914,3,43.438114999999996,-80.487044,861,bus
1274,2915,3,43.44141225,-80.48433975,825,bus
1275,2916,3,43.442555999999996,-80.4815565,862,bus
1276,1386,3,43.443858500000005,-80.47855000000001,219,bus
1277,2919,3,43.445814000000006,-80.48092533333333,447,bus
1278,2920,3,43.446362500000006,-80.48371499999999,863,bus
1279,2579,3,43.44834900000001,-80.4882506,39,bus
1280,1000,3,43.449374750000004,-80.48755874999999,0,bus
1281,4003,29,43.435396857142855,-80.56067799999998,1136,bus
1282,1040,29,43.437751500000005,-80.56298699999999,25,bus
1283,1037,29,43.4402015,-80.56555900000001,22,bus
1284,3903,29,43.442391,-80.56573399999999,1145,bus
1285,3905,29,43.4457625,-80.57060849999999,1146,bus
1286,3689,29,43.447616,-80.572285,1066,bus
1287,3690,29,43.451373,-80.571868,1067,bus
1288,3691,29,43.453284499999995,-80.571996,520,bus
1289,3692,29,43.455740750000004,-80.57362875,519,bus
1290,3693,29,43.4565965,-80.57109750000001,518,bus
1291,3694,29,43.457558500000005,-80.56829049999999,517,bus
1292,3695,29,43.4568435,-80.5648905,516,bus
1293,3463,29,43.4560035,-80.5619795,515,bus
1294,3464,29,43.4581235,-80.55756575,929,bus
1295,3149,29,43.458037000000004,-80.5545295,925,bus
1296,3150,29,43.457297499999996,-80.551921,926,bus
1297,3151,29,43.4587775,-80.548764,927,bus
1298,3153,29,43.461377,-80.545197,928,bus
1299,3631,29,43.464135750000004,-80.5410195,794,bus
1300,2780,29,43.4661615,-80.54043200000001,793,bus
1301,1090,29,43.469288,-80.538622,40,bus
1302,3943,29,43.472209,-80.53589600000001,792,bus
1303,3945,29,43.473336,-80.5327,791,bus
1304,2783,29,43.474211499999996,-80.530449,790,bus
1305,3620,29,43.475312,-80.52801675,95,bus
1306,2785,29,43.475879166666665,-80.5253945,94,bus
1307,2786,29,43.476762,-80.5232825,789,bus
1308,2787,29,43.477741,-80.520629,788,bus
1309,2833,29,43.475016499999995,-80.517281,786,bus
1310,4058,29,43.471200249999995,-80.51356175000001,785,bus
1311,4059,29,43.4743975,-80.50991450000001,1185,bus
1312,4061,29,43.476153,-80.5091615,1186,bus
1313,2793,29,43.4794775,-80.50765,833,bus
1314,2794,29,43.482308,-80.5062915,834,bus
1315,2795,29,43.48339033333334,-80.50784866666667,835,bus
1316,3672,29,43.4893544,-80.4939014,1062,bus
1317,3673,29,43.492841999999996,-80.4977735,1063,bus
1318,3674,29,43.496000333333335,-80.50164633333333,1064,bus
1319,2821,29,43.493385,-80.504445,836,bus
1320,3676,29,43.4933745,-80.507905,1065,bus
1321,2803,29,43.494558,-80.51028550000001,837,bus
1322,2804,29,43.493056333333335,-80.51253066666668,838,bus
1323,2806,29,43.496693,-80.5158405,839,bus
1324,2807,29,43.497608,-80.5182575,840,bus
1325,2808,29,43.497092,-80.5208775,841,bus
1326,3882,29,43.498348,-80.524053,1137,bus
1327,1129,29,43.498175999999994,-80.5290369090909,65,bus
1328,2812,29,43.497345,-80.523269,842,bus
1329,2813,29,43.497092,-80.5208775,841,bus
1330,2814,29,43.497608,-80.5182575,840,bus
1331,2815,29,43.496693,-80.5158405,839,bus
1332,2817,29,43.493056333333335,-80.51253066666668,838,bus
1333,3677,29,43.494558,-80.51028550000001,837,bus
1334,3678,29,43.4933745,-80.507905,1065,bus
1335,2800,29,43.493385,-80.504445,836,bus
1336,3679,29,43.496000333333335,-80.50164633333333,1064,bus
1337,3680,29,43.492841999999996,-80.4977735,1063,bus
1338,4054,29,43.4893544,-80.4939014,1062,bus
1339,2826,29,43.482308,-80.5062915,834,bus
1340,2827,29,43.4794775,-80.50765,833,bus
1341,4062,29,43.476153,-80.5091615,1186,bus
1342,4060,29,43.4743975,-80.50991450000001,1185,bus
1343,4057,29,43.471200249999995,-80.51356175000001,785,bus
1344,2667,29,43.475016499999995,-80.517281,786,bus
1345,2670,29,43.477741,-80.520629,788,bus
1346,2671,29,43.476762,-80.5232825,789,bus
1347,1166,29,43.475879166666665,-80.5253945,94,bus
1348,3619,29,43.475312,-80.52801675,95,bus
1349,2673,29,43.474211499999996,-80.530449,790,bus
1350,2674,29,43.473336,-80.5327,791,bus
1351,2675,29,43.472209,-80.53589600000001,792,bus
1352,2676,29,43.468514,-80.539852,740,bus
1353,2677,29,43.4661615,-80.54043200000001,793,bus
1354,3589,29,43.464135750000004,-80.5410195,794,bus
1355,3156,29,43.461377,-80.545197,928,bus
1356,3158,29,43.4587775,-80.548764,927,bus
1357,3159,29,43.457297499999996,-80.551921,926,bus
1358,3160,29,43.458037000000004,-80.5545295,925,bus
1359,3907,29,43.4581235,-80.55756575,929,bus
1360,1974,29,43.4560035,-80.5619795,515,bus
1361,1975,29,43.4568435,-80.5648905,516,bus
1362,1976,29,43.457558500000005,-80.56829049999999,517,bus
1363,1977,29,43.4565965,-80.57109750000001,518,bus
1364,1978,29,43.455740750000004,-80.57362875,519,bus
1365,1979,29,43.453284499999995,-80.571996,520,bus
1366,4237,29,43.450505,-80.572585,1249,bus
1367,3685,29,43.447616,-80.572285,1066,bus
1368,3906,29,43.4457625,-80.57060849999999,1146,bus
1369,3904,29,43.442391,-80.56573399999999,1145,bus
1370,1034,29,43.4402015,-80.56555900000001,22,bus
1371,3901,29,43.437751500000005,-80.56298699999999,25,bus
1372,1463,26,43.4234715,-80.46343350000001,266,bus
1373,1033,26,43.418884500000004,-80.4667375,21,bus
1374,2398,26,43.410366499999995,-80.46150349999999,693,bus
1375,2399,26,43.401911999999996,-80.457663,692,bus
1376,1792,26,43.402247666666675,-80.46010666666666,409,bus
1377,1793,26,43.402406,-80.46286549999999,408,bus
1378,1794,26,43.4016695,-80.46621250000001,407,bus
1379,1691,26,43.40112799999999,-80.46814,366,bus
1380,1777,26,43.404407666666664,-80.47382066666667,399,bus
1381,1778,26,43.403004,-80.477352,400,bus
1382,1779,26,43.402883,-80.48033,401,bus
1383,1780,26,43.404051,-80.48535100000001,402,bus
1384,1781,26,43.40106,-80.485483,403,bus
1385,3724,26,43.399559,-80.484162,1076,bus
1386,1782,26,43.398947,-80.482117,404,bus
1387,1783,26,43.398943,-80.477375,405,bus
1388,1784,26,43.3998,-80.473811,406,bus
1389,1785,26,43.40112799999999,-80.46814,366,bus
1390,1786,26,43.4016695,-80.46621250000001,407,bus
1391,1787,26,43.402406,-80.46286549999999,408,bus
1392,1788,26,43.402247666666675,-80.46010666666666,409,bus
1393,2385,26,43.402247666666675,-80.46010666666666,409,bus
1394,2386,26,43.401911999999996,-80.457663,692,bus
1395,2387,26,43.410366499999995,-80.46150349999999,693,bus
1396,2024,26,43.418884500000004,-80.4667375,21,bus
1397,3491,23,43.42224922222223,-80.44161911111112,1014,bus
1398,1047,23,43.42403,-80.434555,29,bus
1399,1048,23,43.42887866666666,-80.432413,26,bus
1400,1050,23,43.432373,-80.42989,30,bus
1401,1052,23,43.434757,-80.428054,32,bus
1402,3568,23,43.43983,-80.42078599999999,1036,bus
1403,1053,23,43.4414455,-80.417959,24,bus
1404,3725,23,43.4427085,-80.4157265,1077,bus
1405,2029,23,43.444642,-80.412259,547,bus
1406,2031,23,43.446697,-80.4088225,546,bus
1407,2032,23,43.448415,-80.404706,536,bus
1408,2033,23,43.45112,-80.406645,530,bus
1409,2034,23,43.453233499999996,-80.40792450000001,528,bus
1410,2036,23,43.4540925,-80.411947,527,bus
1411,2037,23,43.453716,-80.415495,548,bus
1412,2042,23,43.452704,-80.420795,543,bus
1413,2043,23,43.449913499999994,-80.4238405,35,bus
1414,3507,23,43.4489985,-80.42673099999999,34,bus
1415,2056,23,43.449293,-80.4287465,542,bus
1416,1027,23,43.452702,-80.4307545,16,bus
1417,3395,23,43.455428999999995,-80.43196549999999,190,bus
1418,1689,23,43.454915,-80.433381,18,bus
1419,1690,23,43.4539015,-80.435411,353,bus
1420,2379,23,43.451975,-80.4402995,689,bus
1421,2380,23,43.4504395,-80.439694,690,bus
1422,2381,23,43.4491622,-80.44361160000001,37,bus
1423,1668,23,43.4491622,-80.44361160000001,37,bus
1424,2382,23,43.449362,-80.441779,691,bus
1425,2383,23,43.4504395,-80.439694,690,bus
1426,2384,23,43.451975,-80.4402995,689,bus
1427,1671,23,43.4539015,-80.435411,353,bus
1428,1030,23,43.454915,-80.433381,18,bus
1429,1334,23,43.455428999999995,-80.43196549999999,190,bus
1430,1059,23,43.452702,-80.4307545,16,bus
1431,2017,23,43.449293,-80.4287465,542,bus
1432,1061,23,43.4489985,-80.42673099999999,34,bus
1433,1062,23,43.449913499999994,-80.4238405,35,bus
1434,2018,23,43.452704,-80.420795,543,bus
1435,2019,23,43.453243,-80.417442,544,bus
1436,1990,23,43.4540925,-80.411947,527,bus
1437,1991,23,43.453233499999996,-80.40792450000001,528,bus
1438,1993,23,43.45112,-80.406645,530,bus
1439,2008,23,43.448415,-80.404706,536,bus
1440,2028,23,43.446697,-80.4088225,546,bus
1441,2030,23,43.444642,-80.412259,547,bus
1442,3726,23,43.4427085,-80.4157265,1077,bus
1443,1038,23,43.4414455,-80.417959,24,bus
1444,3570,23,43.43983,-80.42078599999999,1036,bus
1445,3731,23,43.434757,-80.428054,32,bus
1446,3481,23,43.432373,-80.42989,30,bus
1447,1042,23,43.42887866666666,-80.432413,26,bus
1448,1044,23,43.423315,-80.436234,28,bus
1449,1672,22,43.415274000000004,-80.51704733333334,354,bus
1450,1676,22,43.413526,-80.517447,355,bus
1451,2991,22,43.411816,-80.519642,881,bus
1452,2992,22,43.4104215,-80.52212349999999,880,bus
1453,2993,22,43.406859999999995,-80.518854,879,bus
1454,2994,22,43.4055575,-80.51843199999999,878,bus
1455,2995,22,43.403381,-80.520141,887,bus
1456,2996,22,43.402817999999996,-80.518009,877,bus
1457,2997,22,43.40265599999999,-80.514861,876,bus
1458,2999,22,43.402829499999996,-80.5100375,875,bus
1459,3000,22,43.40349500000001,-80.507778,874,bus
1460,3001,22,43.404205000000005,-80.5033325,873,bus
1461,3002,22,43.4058255,-80.5001925,872,bus
1462,2065,22,43.406060999999994,-80.4991315,562,bus
1463,3005,22,43.409001,-80.4983715,871,bus
1464,2328,22,43.407856499999994,-80.49631600000001,648,bus
1465,2329,22,43.407968,-80.49135150000001,647,bus
1466,2330,22,43.4094575,-80.487089,646,bus
1467,2331,22,43.409703,-80.483333,662,bus
1468,2332,22,43.411794,-80.482366,663,bus
1469,3016,22,43.413755,-80.483201,889,bus
1470,2884,22,43.41587175000001,-80.479862,514,bus
1471,1548,22,43.4140705,-80.47783,301,bus
1472,3037,22,43.41107233333333,-80.47606433333333,397,bus
1473,1662,22,43.413835500000005,-80.47307649999999,350,bus
1474,3044,22,43.4169845,-80.4758125,15,bus
1475,1028,22,43.417747,-80.47351,17,bus
1476,2024,22,43.418884500000004,-80.4667375,21,bus
1477,1669,22,43.422920000000005,-80.46878,20,bus
1478,1670,22,43.4246975,-80.4709115,352,bus
1479,1463,22,43.4234715,-80.46343350000001,266,bus
1480,1033,22,43.418884500000004,-80.4667375,21,bus
1481,2086,22,43.417747,-80.47351,17,bus
1482,3028,22,43.4169845,-80.4758125,15,bus
1483,1663,22,43.413835500000005,-80.47307649999999,350,bus
1484,3035,22,43.4116,-80.474672,890,bus
1485,1666,22,43.4140705,-80.47783,301,bus
1486,2885,22,43.41587175000001,-80.479862,514,bus
1487,2942,22,43.412773,-80.482975,868,bus
1488,2943,22,43.410853,-80.482719,869,bus
1489,2944,22,43.409583,-80.48462,870,bus
1490,2305,22,43.4094575,-80.487089,646,bus
1491,2306,22,43.407968,-80.49135150000001,647,bus
1492,2307,22,43.407856499999994,-80.49631600000001,648,bus
1493,2952,22,43.409001,-80.4983715,871,bus
1494,2953,22,43.4058255,-80.5001925,872,bus
1495,2954,22,43.404205000000005,-80.5033325,873,bus
1496,2955,22,43.40349500000001,-80.507778,874,bus
1497,2956,22,43.402829499999996,-80.5100375,875,bus
1498,2958,22,43.40265599999999,-80.514861,876,bus
1499,2959,22,43.402817999999996,-80.518009,877,bus
1500,2960,22,43.4055575,-80.51843199999999,878,bus
1501,2961,22,43.406859999999995,-80.518854,879,bus
1502,2962,22,43.4104215,-80.52212349999999,880,bus
1503,2963,22,43.411816,-80.519642,881,bus
1504,3817,21,43.599341,-80.558147,1106,bus
1505,3818,21,43.600223,-80.559992,1107,bus
1506,3819,21,43.600072,-80.563308,1108,bus
1507,3820,21,43.596913,-80.563728,1109,bus
1508,3821,21,43.595697,-80.563892,1110,bus
1509,3822,21,43.593413,-80.564199,1111,bus
1510,3823,21,43.592347,-80.563389,1112,bus
1511,3824,21,43.589247,-80.5615035,1102,bus
1512,3825,21,43.584270000000004,-80.562184,1101,bus
1513,3826,21,43.5808635,-80.5626235,1100,bus
1514,3827,21,43.577071000000004,-80.56313399999999,1099,bus
1515,3839,21,43.567114000000004,-80.561386,1117,bus
1516,3885,21,43.561373,-80.5586845,1139,bus
1517,3840,21,43.55444,-80.555306,1116,bus
1518,3828,21,43.544898,-80.5507965,1098,bus
1519,3829,21,43.5407195,-80.5533505,568,bus
1520,3830,21,43.53779,-80.5538375,567,bus
1521,4089,21,43.535212,-80.55427900000001,1194,bus
1522,3831,21,43.531887,-80.554878,1113,bus
1523,3832,21,43.527963,-80.555454,1097,bus
1524,3841,21,43.515667,-80.5574345,1115,bus
1525,3833,21,43.5099745,-80.555849,565,bus
1526,3834,21,43.509604,-80.550503,1114,bus
1527,3728,21,43.5101715,-80.543012,1078,bus
1528,2095,21,43.5049345,-80.5370645,564,bus
1529,3847,21,43.5035155,-80.5354135,1119,bus
1530,1212,21,43.501630500000005,-80.5306325,110,bus
1531,3798,21,43.498175999999994,-80.5290369090909,65,bus
1532,4004,21,43.498175999999994,-80.5290369090909,65,bus
1533,2089,21,43.501711,-80.53375866666666,66,bus
1534,3848,21,43.5035155,-80.5354135,1119,bus
1535,2090,21,43.5049345,-80.5370645,564,bus
1536,3727,21,43.5101715,-80.543012,1078,bus
1537,3807,21,43.51067,-80.54938,1096,bus
1538,2091,21,43.5099745,-80.555849,565,bus
1539,3836,21,43.515667,-80.5574345,1115,bus
1540,3808,21,43.527963,-80.555454,1097,bus
1541,2092,21,43.532993,-80.554572,566,bus
1542,4090,21,43.535212,-80.55427900000001,1194,bus
1543,2093,21,43.53779,-80.5538375,567,bus
1544,2094,21,43.5407195,-80.5533505,568,bus
1545,3809,21,43.544898,-80.5507965,1098,bus
1546,3729,21,43.543376,-80.547948,1079,bus
1547,3837,21,43.55444,-80.555306,1116,bus
1548,3884,21,43.561373,-80.5586845,1139,bus
1549,3838,21,43.567114000000004,-80.561386,1117,bus
1550,3810,21,43.577071000000004,-80.56313399999999,1099,bus
1551,3811,21,43.5808635,-80.5626235,1100,bus
1552,3812,21,43.584270000000004,-80.562184,1101,bus
1553,3813,21,43.589247,-80.5615035,1102,bus
1554,3873,21,43.592572,-80.560934,1133,bus
1555,3814,21,43.594534,-80.560722,1103,bus
1556,3815,21,43.596701,-80.560099,1104,bus
1557,3816,21,43.597968,-80.559173,1105,bus
1558,1057,205,43.4565685,-80.4318415,33,bus
1559,1690,205,43.4539015,-80.435411,353,bus
1560,4097,205,43.4511675,-80.4442935,11,bus
1561,1940,205,43.44851833333333,-80.45078133333332,485,bus
1562,2633,205,43.4476995,-80.458479,778,bus
1563,2635,205,43.44424899999999,-80.467102,484,bus
1564,1390,205,43.44257375,-80.47396175,220,bus
1565,1481,205,43.437349,-80.476675,277,bus
1566,1434,205,43.4342595,-80.478872,253,bus
1567,2937,205,43.425127,-80.48344524999999,856,bus
1568,3229,205,43.422856499999995,-80.48728600000001,102,bus
1569,4091,205,43.421930249999996,-80.49397875,852,bus
1570,4299,205,43.420486999999994,-80.50122049999999,1196,bus
1571,4095,205,43.417612,-80.510396,1197,bus
1572,1675,205,43.415274000000004,-80.51704733333334,354,bus
1573,4096,205,43.41644366666667,-80.51114533333333,884,bus
1574,4094,205,43.420486999999994,-80.50122049999999,1196,bus
1575,4092,205,43.421930249999996,-80.49397875,852,bus
1576,2906,205,43.422856499999995,-80.48728600000001,102,bus
1577,2907,205,43.425127,-80.48344524999999,856,bus
1578,1440,205,43.4342595,-80.478872,253,bus
1579,2748,205,43.437663,-80.478298,816,bus
1580,1391,205,43.44257375,-80.47396175,220,bus
1581,1939,205,43.44424899999999,-80.467102,484,bus
1582,2851,205,43.4476995,-80.458479,778,bus
1583,1953,205,43.44851833333333,-80.45078133333332,485,bus
1584,4098,205,43.4511675,-80.4442935,11,bus
1585,1671,205,43.4539015,-80.435411,353,bus
1586,1277,205,43.4565685,-80.4318415,33,bus
1587,1277,204,43.4565685,-80.4318415,33,bus
1588,1677,204,43.462356,-80.436929,356,bus
1589,1933,204,43.4648935,-80.43678750000001,480,bus
1590,1678,204,43.471599,-80.442218,357,bus
1591,1692,204,43.4686415,-80.45039349999999,367,bus
1592,1935,204,43.466276,-80.457696,481,bus
1593,1937,204,43.464349999999996,-80.46419900000001,482,bus
1594,2352,204,43.460593,-80.476597,670,bus
1595,1924,204,43.458706,-80.482167,473,bus
1596,1912,204,43.4563786,-80.489121,14,bus
1597,1921,204,43.4548205,-80.4940685,471,bus
1598,1474,204,43.4528265,-80.49796125,273,bus
1599,1899,204,43.4522335,-80.49170050000001,441,bus
1600,1088,204,43.449374750000004,-80.48755874999999,0,bus
1601,1089,204,43.44834900000001,-80.4882506,39,bus
1602,2754,204,43.445766000000006,-80.493353,811,bus
1603,2755,204,43.442477,-80.49676,826,bus
1604,3356,204,43.43978625,-80.508074,806,bus
1605,3357,204,43.438024999999996,-80.5105195,986,bus
1606,3198,204,43.43587624999999,-80.5149585,941,bus
1607,3199,204,43.433980000000005,-80.51951,933,bus
1608,1716,204,43.431493249999995,-80.5257075,381,bus
1609,1654,204,43.429446999999996,-80.5317925,232,bus
