geometry_id,geometry
1884,"LINESTRING (555576.6805352741 4801431.885132774, 555572.1394105984 4801432.292058393, 555563.2881511062 4801533.175908196, 555558.4904398686 4801574.674181985, 555556.8916516986 4801581.880163043, 555554.2249478438 4801590.854383051, 555543.6734369977 4801597.931273481)"
1885,"LINESTRING (555543.6734369977 4801597.931273481, 555546.3861979827 4801608.004797561, 555541.376205704 4801616.182326207, 555535.8045311319 4801623.688864077, 555529.5063901353 4801630.856249168, 555528.1180374537 4801632.177606197, 555528.1180374537 4801632.177606197, 555522.726679817 4801637.464368008, 555521.5031136479 4801638.453889589, 555454.0208299155 4801705.759734553, 555445.5079069856 4801716.240929948, 555437.6386387413 4801727.282730882, 555430.41484507 4801738.663023339, 555427.2913688723 4801744.079518493, 555374.9186368875 4801846.494994546, 555369.8826440368 4801857.893271624, 555366.9877793381 4801865.088680408, 555363.4256523307 4801874.610956488, 555358.6063869201 4801889.231854718, 555354.5955290856 4801904.081502844, 555351.3930738432 4801919.159899487, 555349.4286690424 4801931.471850187, 555344.6799657395 4801986.964662941)"
1886,"LINESTRING (555344.6799657395 4801986.964662941, 555339.4218722797 4801985.9220443675, 555333.8273041404 4802016.085488408, 555322.7127142918 4802057.421160967, 555314.3809125815 4802085.452015547, 555302.5137599915 4802129.669212006, 555265.317381742 4802259.309175929, 555241.0472672522 4802344.074293102, 555218.3880416527 4802430.0743567115, 555240.6000381912 4802448.359203112)"
1887,"LINESTRING (555240.6000381912 4802448.359203112, 555216.107205912 4802441.495256782, 555203.0166490749 4802506.693627017, 555201.2074285427 4802519.8953998275, 555199.6095074639 4802536.9861197015, 555198.8226285618 4802553.972400789, 555198.8458786723 4802570.965298901, 555199.5982392723 4802587.964152433, 555200.1172520816 4802593.854754746, 555209.2986125982 4802749.307551667, 555209.5282994767 4802760.860030989, 555209.0745204084 4802776.7384032635, 555207.8907456433 4802792.721875889, 555205.8977850708 4802808.587675265, 555204.1959427199 4802818.569488039, 555189.632848573 4802895.528611942, 555189.632848573 4802895.528611942, 555184.1958798284 4802916.475214788)"
1888,"LINESTRING (555184.1958798284 4802916.475214788, 555136.4468556603 4803178.528562875, 555123.7135900073 4803239.898348657)"
1889,"LINESTRING (555123.7135900073 4803239.898348657, 555121.5321979203 4803259.039016218, 555117.2107385083 4803282.327111245, 555095.6681991974 4803380.942458163)"
1890,"LINESTRING (555095.6681991974 4803380.942458163, 555096.2270228474 4803391.886776541, 555079.8153846477 4803477.271923755, 555067.5433378228 4803541.810898418, 555051.2251085736 4803595.93248178)"
1891,"LINESTRING (555051.2251085736 4803595.93248178, 555053.7252669558 4803607.22580881, 554993.5786754505 4803890.836673913, 554995.0105223489 4803963.706075928)"
1892,"LINESTRING (554995.0105223489 4803963.706075928, 554977.2239616304 4803959.563012776, 554874.0840569831 4804391.4284088025, 554874.0840569831 4804391.4284088025, 554866.0865800634 4804418.740641253)"
1893,"LINESTRING (554866.0865800634 4804418.740641253, 554823.813704879 4804607.483336858, 554856.331726719 4804650.80306828)"
1894,"LINESTRING (554856.331726719 4804650.80306828, 554814.9198108588 4804645.50600355, 554814.9198108588 4804645.50600355, 554814.9198108588 4804645.50600355, 554811.1437812232 4804661.690661404, 554793.5201336392 4804737.515246362, 554754.5777506375 4804948.81285539)"
1895,"LINESTRING (554754.5777506375 4804948.81285539, 554735.0473021534 4804986.934509777, 554735.0473021534 4804986.934509777, 554674.2715434121 4805241.222465364, 554676.719247609 4805298.99545263)"
1896,"LINESTRING (554588.6780244969 4805585.771782043, 554586.7028038637 4805594.696450615, 554574.1443460918 4805645.573227592, 554541.8380874227 4805775.256860383, 554541.8380874227 4805775.256860383, 554536.9711455479 4805796.319675162)"
1897,"LINESTRING (554500.3197088757 4805952.845867987, 554497.7835796353 4805956.04624731, 554490.9135146582 4805984.534206099, 554397.2897099396 4806297.867799668)"
1898,"LINESTRING (554397.2897099396 4806297.867799668, 554409.321206301 4806312.069876897, 554400.6177552805 4806347.095924425, 554645.8885612835 4806406.497039627, 554864.3888835388 4806461.580136666, 554835.1323840842 4806574.405615822, 554826.2247184302 4806604.43161938)"
1899,"LINESTRING (554826.2247184302 4806604.43161938, 554825.7738928177 4806610.092224948, 554802.2080361553 4806700.30700546, 554783.490010034 4806771.902450444, 554718.1936505162 4806756.434666558)"
1900,"LINESTRING (554718.1936505162 4806756.434666558, 554677.0436290124 4806748.715434887, 554677.0436290124 4806748.715434887, 554665.4839861107 4806746.400522069, 554660.5704757201 4806753.246699969, 554655.0956346347 4806759.421951661, 554648.9767021954 4806765.1477365, 554613.6792153423 4806794.627199892, 554543.313690181 4806855.365547444, 554518.6102188432 4806876.490251662, 554511.2770952588 4806882.206350936, 554503.383536477 4806887.140484089, 554495.1715265607 4806891.405670935, 554486.6410637252 4806895.00191264, 554477.7120817491 4806897.81750015, 554468.6274599598 4806899.854395174, 554459.3880914892 4806901.001541577, 554453.7982252875 4806901.400695919, 554451.1256293391 4806901.490197782, 554444.88180829 4806902.661531715, 554438.7954318147 4806904.389461361, 554433.0266310109 4806906.897405747, 554427.574511907 4806910.296420844, 554422.6855394865 4806914.1442372035, 554418.2760670254 4806918.773371196, 554414.5115971573 4806923.740900198, 554411.3894430188 4806929.3799935095, 554408.9950404916 4806935.136018972, 554407.8807843829 4806942.790453012, 554407.1833554826 4806959.000176238, 554409.0436322251 4807029.540824159, 554410.8799816973 4807183.379321838, 554413.993436681 4807188.8465631595, 554415.9761737284 4807193.971496581, 554417.2285034091 4807199.312669186, 554417.5786628595 4807206.090400173, 554418.2854308455 4807248.966827155, 554432.4257107641 4807352.814714551, 554434.0155840424 4807366.488421783, 554436.4176863771 4807379.835489482, 554439.6293256016 4807393.189089138, 554442.3074204216 4807402.42901465, 554445.2346431753 4807410.893502751, 554448.7718581848 4807424.027606553, 554451.5786789533 4807437.377947277, 554453.575947814 4807450.721756976, 554454.8428310392 4807464.281801919, 554455.169631142 4807473.947017121, 554455.7329862998 4807544.588345244, 554456.5003918719 4807549.814552328, 554458.0773238002 4807555.047292679, 554460.5483181513 4807559.842992636, 554463.58956292 4807564.199039637, 554467.2820102373 4807568.116087875, 554471.626556226 4807571.483081516, 554475.5761974248 4807573.62518443, 554495.5140746465 4807580.894277648, 554504.0923441561 4807581.296753396, 554515.9842799313 4807582.392395293, 554520.5122329034 4807583.095363101, 554527.7871829509 4807584.486916166, 554539.502843261 4807587.35820179, 554548.5479640528 4807590.096854996, 554548.5479640528 4807590.096854996, 554548.5479640528 4807590.096854996, 554548.5479640528 4807590.096854996, 554550.8892976714 4807590.893231543, 554562.0256995982 4807595.314772177, 554569.4475921101 4807588.544342257)"
