geometry_id,geometry
574,"LINESTRING (539621.9249999998 4825998.471999999, 539626.8559999997 4826040.3434, 539631.9685000004 4826093.752599999, 539639.7608000003 4826187.4935, 539646.7615 4826277.895099999, 539662.5604999997 4826464.5571, 539669.2396999998 4826541.0415, 539672.4720000001 4826575.184599999)"
575,"LINESTRING (539672.4720000001 4826575.184599999, 539678.0710000005 4826635.4823, 539681.1218999997 4826663.9265, 539685.4345000004 4826704.178300001, 539688.4524999997 4826737.0316, 539697.7456 4826831.4224, 539705.7028000001 4826910.7063, 539711.7057999996 4826974.453299999, 539713.7589999996 4826995.8989, 539715.9853999997 4827019.394200001)"
576,"LINESTRING (539672.4720000001 4826575.184599999, 539678.0710000005 4826635.4823, 539681.1218999997 4826663.9265, 539685.4345000004 4826704.178300001, 539688.4524999997 4826737.0316, 539697.7456 4826831.4224, 539705.7028000001 4826910.7063, 539711.7057999996 4826974.453299999, 539713.7589999996 4826995.8989, 539715.9853999997 4827019.394200001)"
577,"LINESTRING (539720.2319999998 4824408.6556, 539709.4834000003 4824451.620100001, 539698.4641000004 4824503.203, 539694.1255999999 4824533.270199999, 539691.5970000001 4824554.1471, 539689.3595000003 4824579.060900001, 539687.9742 4824604.4657000005, 539687.8918000003 4824644.5076, 539689.0296999998 4824674.021600001, 539692.2208000002 4824715.0232, 539697.5064000003 4824774.6011, 539703.2373000002 4824838.598099999, 539705.3976999996 4824871.8113, 539712.5551000005 4824952.9548, 539719.9681000002 4825027.819499999, 539722.3924000002 4825062.442500001, 539721.9636000004 4825086.9575, 539720.4875999996 4825110.5527, 539716.7604999999 4825135.6976, 539709.6525999997 4825165.271600001, 539700.8213 4825193.1459, 539687.2403999995 4825224.9694, 539674.9539999999 4825246.1851, 539666.3645000001 4825260.657299999, 539654.5467999997 4825278.224199999, 539622.1277999999 4825323.738500001, 539591.0278000003 4825366.590600001, 539578.0077 4825386.8665, 539567.9560000002 4825404.922800001, 539558.6464 4825424.8387, 539549.9057999998 4825447.3541, 539541.3383999998 4825478.607799999, 539536.3167000003 4825514.7104, 539535.5745000001 4825544.8643, 539537.9906000001 4825578.5474, 539542.8309000004 4825606.6417, 539552.1321999999 4825639.405099999, 539578.8734999998 4825712.620200001, 539588.6118000001 4825742.1241, 539593.2707000002 4825759.0207, 539596.9484000001 4825775.827299999, 539600.1229999997 4825799.2524999995, 539603.9655999998 4825835.075200001, 539611.9639999997 4825909.1402, 539621.9249999998 4825998.471999999)"
578,"LINESTRING (539720.2319999998 4824408.6556, 539709.4834000003 4824451.620100001, 539698.4641000004 4824503.203, 539694.1255999999 4824533.270199999, 539691.5970000001 4824554.1471, 539689.3595000003 4824579.060900001, 539687.9742 4824604.4657000005, 539687.8918000003 4824644.5076, 539689.0296999998 4824674.021600001, 539692.2208000002 4824715.0232, 539697.5064000003 4824774.6011, 539703.2373000002 4824838.598099999, 539705.3976999996 4824871.8113, 539712.5551000005 4824952.9548, 539719.9681000002 4825027.819499999, 539722.3924000002 4825062.442500001, 539721.9636000004 4825086.9575, 539720.4875999996 4825110.5527, 539716.7604999999 4825135.6976, 539709.6525999997 4825165.271600001, 539700.8213 4825193.1459, 539687.2403999995 4825224.9694, 539674.9539999999 4825246.1851, 539666.3645000001 4825260.657299999, 539654.5467999997 4825278.224199999, 539622.1277999999 4825323.738500001, 539591.0278000003 4825366.590600001, 539578.0077 4825386.8665, 539567.9560000002 4825404.922800001, 539558.6464 4825424.8387, 539549.9057999998 4825447.3541, 539541.3383999998 4825478.607799999, 539536.3167000003 4825514.7104, 539535.5745000001 4825544.8643, 539537.9906000001 4825578.5474, 539542.8309000004 4825606.6417, 539552.1321999999 4825639.405099999, 539578.8734999998 4825712.620200001, 539588.6118000001 4825742.1241, 539593.2707000002 4825759.0207, 539596.9484000001 4825775.827299999, 539600.1229999997 4825799.2524999995, 539603.9655999998 4825835.075200001, 539611.9639999997 4825909.1402, 539621.9249999998 4825998.471999999)"
579,"LINESTRING (539860.0403000005 4823084.255100001, 539862.0027999999 4823106.4406, 539862.4315999998 4823127.2564, 539862.1430000002 4823153.4911, 539857.5829999996 4823189.7137, 539852.1655000001 4823213.5188, 539828.9115000004 4823298.692600001, 539821.6304000001 4823326.9168, 539816.6416999996 4823356.8807, 539814.7945999997 4823380.835899999, 539814.7945999997 4823405.9408, 539817.0787000004 4823433.1752, 539820.2292999998 4823459.5088, 539831.0560999997 4823525.5353, 539840.8934000004 4823582.863700001, 539846.3108999999 4823619.9361000005, 539851.8768999996 4823666.136700001, 539854.3011999996 4823707.2083, 539855.3420000002 4823735.9812, 539854.8647999996 4823770.477399999, 539854.2030999996 4823787.5253)"
580,"LINESTRING (539860.0403000005 4823084.255100001, 539862.0027999999 4823106.4406, 539862.4315999998 4823127.2564, 539862.1430000002 4823153.4911, 539857.5829999996 4823189.7137, 539852.1655000001 4823213.5188, 539828.9115000004 4823298.692600001, 539821.6304000001 4823326.9168, 539816.6416999996 4823356.8807, 539814.7945999997 4823380.835899999, 539814.7945999997 4823405.9408, 539817.0787000004 4823433.1752, 539820.2292999998 4823459.5088, 539831.0560999997 4823525.5353, 539840.8934000004 4823582.863700001, 539846.3108999999 4823619.9361000005, 539851.8768999996 4823666.136700001, 539854.3011999996 4823707.2083, 539855.3420000002 4823735.9812, 539854.8647999996 4823770.477399999, 539854.2030999996 4823787.5253)"
581,"LINESTRING (539608.4265999999 4821677.5515, 539609.0323999999 4821735.133300001, 539609.6711999997 4821848.5198, 539610.4697000002 4821889.5626, 539611.7472999999 4821942.582800001, 539616.1612 4822031.659399999, 539619.8635999998 4822078.01, 539629.9895000001 4822167.2718, 539643.9743999997 4822273.9300999995, 539650.1010999996 4822312.1523, 539660.7750000004 4822365.7862, 539674.1294999998 4822424.1295, 539687.8835000005 4822475.999, 539698.7268000003 4822514.0712, 539709.8504999997 4822551.433599999, 539771.7355000004 4822764.340299999, 539843.1775000002 4823012.459799999, 539855.7276999997 4823061.799699999, 539860.0403000005 4823084.255100001)"
582,"LINESTRING (539608.4265999999 4821677.5515, 539609.0323999999 4821735.133300001, 539609.6711999997 4821848.5198, 539610.4697000002 4821889.5626, 539611.7472999999 4821942.582800001, 539616.1612 4822031.659399999, 539619.8635999998 4822078.01, 539629.9895000001 4822167.2718, 539643.9743999997 4822273.9300999995, 539650.1010999996 4822312.1523, 539660.7750000004 4822365.7862, 539674.1294999998 4822424.1295, 539687.8835000005 4822475.999, 539698.7268000003 4822514.0712, 539709.8504999997 4822551.433599999, 539771.7355000004 4822764.340299999, 539843.1775000002 4823012.459799999, 539855.7276999997 4823061.799699999, 539860.0403000005 4823084.255100001)"
583,"LINESTRING (539605.0091000004 4821438.923599999, 539605.0162000004 4821439.059900001, 539605.3179000001 4821444.8588, 539607.7504000003 4821540.5494, 539608.4265999999 4821677.5515)"
584,"LINESTRING (539605.0091000004 4821438.923599999, 539605.0162000004 4821439.059900001, 539605.3179000001 4821444.8588, 539607.7504000003 4821540.5494, 539608.4265999999 4821677.5515)"
585,"LINESTRING (536080.8790999996 4820925.184599999, 536092.2444000002 4821015.1304, 536098.1672999999 4821065.966399999, 536100.9806000004 4821087.7326)"
586,"LINESTRING (536080.8790999996 4820925.184599999, 536092.2444000002 4821015.1304, 536098.1672999999 4821065.966399999, 536100.9806000004 4821087.7326)"
587,"LINESTRING (536071.0231999997 4820840.8047, 536075.9398999996 4820885.9626, 536080.8790999996 4820925.184599999)"
588,"LINESTRING (536071.0231999997 4820840.8047, 536075.9398999996 4820885.9626, 536080.8790999996 4820925.184599999)"
589,"LINESTRING (536059.4482000005 4820740.4421999995, 536071.0231999997 4820840.8047)"
590,"LINESTRING (536059.4482000005 4820740.4421999995, 536071.0231999997 4820840.8047)"
591,"LINESTRING (536048.2213000003 4820646.7645, 536053.9894000003 4820699.0207, 536059.4482000005 4820740.4421999995)"
592,"LINESTRING (536048.2213000003 4820646.7645, 536053.9894000003 4820699.0207, 536059.4482000005 4820740.4421999995)"
593,"LINESTRING (536027.2381999996 4820462.9778, 536032.8800999997 4820518.4274, 536037.5636999998 4820554.520099999)"
594,"LINESTRING (536027.2381999996 4820462.9778, 536032.8800999997 4820518.4274, 536037.5636999998 4820554.520099999)"
595,"LINESTRING (536016.7182 4820369.037799999, 536024.6754000001 4820442.5929000005, 536027.2381999996 4820462.9778)"
596,"LINESTRING (536016.7182 4820369.037799999, 536024.6754000001 4820442.5929000005, 536027.2381999996 4820462.9778)"
597,"LINESTRING (535987.1156000001 4820097.393100001, 535993.0114000002 4820159.9804, 535997.9753999999 4820207.5207)"
598,"LINESTRING (535987.1156000001 4820097.393100001, 535993.0114000002 4820159.9804, 535997.9753999999 4820207.5207)"
599,"LINESTRING (536037.5636999998 4820554.520099999, 536042.2186000003 4820594.3847, 536048.2213000003 4820646.7645)"
600,"LINESTRING (536037.5636999998 4820554.520099999, 536042.2186000003 4820594.3847, 536048.2213000003 4820646.7645)"
601,"LINESTRING (536006.5592999998 4820278.4463, 536011.1193000004 4820321.1676, 536016.7182 4820369.037799999)"
602,"LINESTRING (536006.5592999998 4820278.4463, 536011.1193000004 4820321.1676, 536016.7182 4820369.037799999)"
603,"LINESTRING (535997.9753999999 4820207.5207, 536002.7827000003 4820249.7521, 536006.5592999998 4820278.4463)"
604,"LINESTRING (535997.9753999999 4820207.5207, 536002.7827000003 4820249.7521, 536006.5592999998 4820278.4463)"
605,"LINESTRING (535924.556 4819551.852, 535944.1547999997 4819734.227, 535959.211 4819861.592)"
606,"LINESTRING (535924.556 4819551.852, 535944.1547999997 4819734.227, 535959.211 4819861.592)"
607,"LINESTRING (536457.3266000003 4817783.304099999, 536430.1731000002 4817789.822799999, 536386.0412999997 4817797.451300001, 536335.2138999999 4817805.1097, 536176.9927000003 4817827.4452, 536115.6919999998 4817836.2391, 536021.5089999996 4817850.250499999, 535991.2457999997 4817855.8368999995, 535972.5053000003 4817860.1239, 535945.6808000002 4817869.3104, 535914.5691999998 4817883.6413, 535887.9429000001 4817898.7107)"
608,"LINESTRING (536457.3266000003 4817783.304099999, 536430.1731000002 4817789.822799999, 536386.0412999997 4817797.451300001, 536335.2138999999 4817805.1097, 536176.9927000003 4817827.4452, 536115.6919999998 4817836.2391, 536021.5089999996 4817850.250499999, 535991.2457999997 4817855.8368999995, 535972.5053000003 4817860.1239, 535945.6808000002 4817869.3104, 535914.5691999998 4817883.6413, 535887.9429000001 4817898.7107)"
609,"LINESTRING (539854.2030999996 4823787.5253, 539852.0170999998 4823812.446900001, 539849.1721999999 4823840.111300001, 539845.6183000002 4823869.5253, 539839.6399999997 4823902.658600001, 539830.3757999996 4823948.567, 539821.5922999997 4823984.499299999, 539798.5427999999 4824081.1022, 539746.9402999999 4824295.838500001, 539734.0932 4824348.897700001, 539720.2319999998 4824408.6556)"
610,"LINESTRING (539854.2030999996 4823787.5253, 539852.0170999998 4823812.446900001, 539849.1721999999 4823840.111300001, 539845.6183000002 4823869.5253, 539839.6399999997 4823902.658600001, 539830.3757999996 4823948.567, 539821.5922999997 4823984.499299999, 539798.5427999999 4824081.1022, 539746.9402999999 4824295.838500001, 539734.0932 4824348.897700001, 539720.2319999998 4824408.6556)"
611,"LINESTRING (539587.0697999997 4821189.560799999, 539598.1935 4821335.631100001, 539599.7440999998 4821355.7501)"
612,"LINESTRING (539587.0697999997 4821189.560799999, 539598.1935 4821335.631100001, 539599.7440999998 4821355.7501)"
613,"LINESTRING (532769.3892999999 4818466.2151, 532298.8236999996 4818516.3749, 531950.0987 4818554.837099999, 531518.5301000001 4818602.1469, 531405.1227000002 4818614.130999999, 531405.0881000003 4818614.1349)"
614,"LINESTRING (532769.3892999999 4818466.2151, 532298.8236999996 4818516.3749, 531950.0987 4818554.837099999, 531518.5301000001 4818602.1469, 531405.1227000002 4818614.130999999, 531405.0881000003 4818614.1349)"
615,"LINESTRING (531280.5773999998 4818628.2522, 531102.5317000002 4818648.4287, 531102.4489000002 4818648.437999999)"
616,"LINESTRING (531280.5773999998 4818628.2522, 531102.5317000002 4818648.4287, 531102.4489000002 4818648.437999999)"
617,"LINESTRING (530751.285 4818567.738, 530764.058 4818685.89)"
618,"LINESTRING (530751.285 4818567.738, 530764.058 4818685.89)"
619,"LINESTRING (530927.4490999999 4818668.414000001, 530764.0576999998 4818685.8904)"
620,"LINESTRING (530927.4490999999 4818668.414000001, 530764.0576999998 4818685.8904)"
621,"LINESTRING (530764.0576999998 4818685.8904, 530807.0597000001 4819058.8945)"
622,"LINESTRING (530764.0576999998 4818685.8904, 530807.0597000001 4819058.8945)"
623,"LINESTRING (530764.0576999998 4818685.8904, 530621.7839000002 4818700.2675, 530427.0499999998 4818719.9035)"
624,"LINESTRING (530764.0576999998 4818685.8904, 530621.7839000002 4818700.2675, 530427.0499999998 4818719.9035)"
625,"LINESTRING (530140.0209999997 4818749.693, 530001.2181000002 4818764.534399999, 529713.6031 4818793.808499999, 529372.4478000002 4818829.531199999, 529176.5429999996 4818850.686899999, 529130.3825000003 4818855.6392)"
626,"LINESTRING (530140.0209999997 4818749.693, 530001.2181000002 4818764.534399999, 529713.6031 4818793.808499999, 529372.4478000002 4818829.531199999, 529176.5429999996 4818850.686899999, 529130.3825000003 4818855.6392)"
627,"LINESTRING (530427.0499999998 4818719.9035, 530276.0274 4818734.799799999, 530198.3267999999 4818743.458699999)"
628,"LINESTRING (530427.0499999998 4818719.9035, 530276.0274 4818734.799799999, 530198.3267999999 4818743.458699999)"
629,"LINESTRING (528484.0405000001 4818924.8518, 528407.7417000001 4818933.1501)"
630,"LINESTRING (528484.0405000001 4818924.8518, 528407.7417000001 4818933.1501)"
631,"LINESTRING (530885.9326999998 4819760.386700001, 530938.0861999998 4820222.887599999, 530970.0306000002 4820516.9077, 530980.0822999999 4820597.9112, 530992.517 4820720.3563)"
632,"LINESTRING (530885.9326999998 4819760.386700001, 530938.0861999998 4820222.887599999, 530970.0306000002 4820516.9077, 530980.0822999999 4820597.9112, 530992.517 4820720.3563)"
633,"LINESTRING (534138.051 4826828.9329, 534129.7061999999 4826753.3683, 534128.8167000003 4826730.128699999, 534130.7740000002 4826705.591700001)"
634,"LINESTRING (534138.051 4826828.9329, 534129.7061999999 4826753.3683, 534128.8167000003 4826730.128699999, 534130.7740000002 4826705.591700001)"
635,"LINESTRING (535218.818 4824908.444599999, 535010.1315000001 4824932.198999999, 534870.7189999996 4824948.5956999995, 534773.6407000003 4824959.9234, 534683.0741999997 4824970.9410999995)"
636,"LINESTRING (535218.818 4824908.444599999, 535010.1315000001 4824932.198999999, 534870.7189999996 4824948.5956999995, 534773.6407000003 4824959.9234, 534683.0741999997 4824970.9410999995)"
637,"LINESTRING (535079.0089999996 4825827.446799999, 534867.1073000003 4825853.921399999)"
638,"LINESTRING (535079.0089999996 4825827.446799999, 534867.1073000003 4825853.921399999)"
639,"LINESTRING (535176.0296 4825817.1789, 535079.0089999996 4825827.446799999)"
640,"LINESTRING (535176.0296 4825817.1789, 535079.0089999996 4825827.446799999)"
641,"LINESTRING (534867.1073000003 4825853.921399999, 534635.1105000004 4825879.8961)"
642,"LINESTRING (534867.1073000003 4825853.921399999, 534635.1105000004 4825879.8961)"
643,"LINESTRING (532427.9948000005 4821794.4877, 532173.5776000004 4821822.7919, 531890.0772000002 4821855.1753, 531504.2789000003 4821898.196599999, 531131.9707000004 4821940.427999999)"
644,"LINESTRING (532427.9948000005 4821794.4877, 532173.5776000004 4821822.7919, 531890.0772000002 4821855.1753, 531504.2789000003 4821898.196599999, 531131.9707000004 4821940.427999999)"
645,"LINESTRING (535872.6361999996 4821357.138699999, 535857.6393999998 4821359.4662, 535781.8187999995 4821372.523600001)"
646,"LINESTRING (535872.6361999996 4821357.138699999, 535857.6393999998 4821359.4662, 535781.8187999995 4821372.523600001)"
647,"LINESTRING (533693.7072000001 4821725.1218, 533569.6485000001 4821739.278899999, 533499.3525999999 4821747.4373, 533405.3583000004 4821758.525, 533338.5586999999 4821766.9033, 533242.2801999999 4821778.6109, 533185.5076000001 4821784.819599999, 533156.1359000001 4821785.7695, 533130.6891999999 4821785.1896, 533116.4733999996 4821783.809900001, 533059.2801999999 4821778.0309999995, 533005.0966999996 4821771.8323, 532932.6734999996 4821763.7739, 532868.1579999998 4821756.6654, 532851.1468000002 4821754.705800001, 532828.6191999996 4821753.0660999995, 532802.0016000001 4821753.546, 532778.1299 4821755.195699999, 532726.9808999998 4821760.5945999995, 532636.3838 4821771.4024, 532579.2812999999 4821777.8211, 532427.9948000005 4821794.4877)"
648,"LINESTRING (533693.7072000001 4821725.1218, 533569.6485000001 4821739.278899999, 533499.3525999999 4821747.4373, 533405.3583000004 4821758.525, 533338.5586999999 4821766.9033, 533242.2801999999 4821778.6109, 533185.5076000001 4821784.819599999, 533156.1359000001 4821785.7695, 533130.6891999999 4821785.1896, 533116.4733999996 4821783.809900001, 533059.2801999999 4821778.0309999995, 533005.0966999996 4821771.8323, 532932.6734999996 4821763.7739, 532868.1579999998 4821756.6654, 532851.1468000002 4821754.705800001, 532828.6191999996 4821753.0660999995, 532802.0016000001 4821753.546, 532778.1299 4821755.195699999, 532726.9808999998 4821760.5945999995, 532636.3838 4821771.4024, 532579.2812999999 4821777.8211, 532427.9948000005 4821794.4877)"
649,"LINESTRING (530992.517 4820720.3563, 531002.1563999997 4820788.862400001, 531083.0976 4821504.876599999, 531131.9707000004 4821940.427999999)"
650,"LINESTRING (530992.517 4820720.3563, 531002.1563999997 4820788.862400001, 531083.0976 4821504.876599999, 531131.9707000004 4821940.427999999)"
651,"LINESTRING (540666.3766000001 4816902.5034, 540709.1891000001 4816925.2488)"
652,"LINESTRING (540666.3766000001 4816902.5034, 540709.1891000001 4816925.2488)"
653,"LINESTRING (540398.1146 4816612.5824, 540578.4347000001 4816783.817600001, 540602.1579999998 4816812.081800001, 540653.1338 4816887.9964000005, 540666.3766000001 4816902.5034)"
654,"LINESTRING (540398.1146 4816612.5824, 540578.4347000001 4816783.817600001, 540602.1579999998 4816812.081800001, 540653.1338 4816887.9964000005, 540666.3766000001 4816902.5034)"
655,"LINESTRING (540317.2476000004 4816532.708699999, 540398.1146 4816612.5824)"
656,"LINESTRING (540317.2476000004 4816532.708699999, 540398.1146 4816612.5824)"
657,"LINESTRING (540949.4782999996 4816468.8707, 540921.3329999996 4816524.0879, 540888.9072000002 4816584.2082, 540808.2463999996 4816741.136299999, 540740.4198000003 4816873.2907, 540709.1891000001 4816925.2488)"
658,"LINESTRING (540949.4782999996 4816468.8707, 540921.3329999996 4816524.0879, 540888.9072000002 4816584.2082, 540808.2463999996 4816741.136299999, 540740.4198000003 4816873.2907, 540709.1891000001 4816925.2488)"
659,"LINESTRING (539919.1299999999 4816527.9997000005, 539830.7143000001 4816640.5502, 539670.8064000001 4816839.496300001, 539652.6325000003 4816870.9998)"
660,"LINESTRING (539919.1299999999 4816527.9997000005, 539830.7143000001 4816640.5502, 539670.8064000001 4816839.496300001, 539652.6325000003 4816870.9998)"
661,"LINESTRING (521402.0229000002 4800449.8323, 521398.9967 4800505.800899999, 521397.7439000001 4800564.649599999, 521392.9689999996 4800723.786599999, 521382.9238999998 4801107.498199999, 521382.1668999996 4801146.0605999995, 521374.0318999998 4801440.7743, 521368.9241000004 4801586.6809, 521363.04760000017 4801708.057700001, 521362.97059999965 4801728.862)"
662,"LINESTRING (521402.0229000002 4800449.8323, 521398.9967 4800505.800899999, 521397.7439000001 4800564.649599999, 521392.9689999996 4800723.786599999, 521382.9238999998 4801107.498199999, 521382.1668999996 4801146.0605999995, 521374.0318999998 4801440.7743, 521368.9241000004 4801586.6809, 521363.04760000017 4801708.057700001, 521362.97059999965 4801728.862)"
663,"LINESTRING (520781.9765999997 4799803.8138, 521000.6151999999 4799900.964, 521178.18120000046 4799980.1679, 521236.85780000035 4800007.0538)"
664,"LINESTRING (520781.9765999997 4799803.8138, 521000.6151999999 4799900.964, 521178.18120000046 4799980.1679, 521236.85780000035 4800007.0538)"
665,"LINESTRING (521403.01240000036 4800391.8641, 521402.0229000002 4800449.8323)"
666,"LINESTRING (521403.01240000036 4800391.8641, 521402.0229000002 4800449.8323)"
667,"LINESTRING (521405.7241000002 4800281.649900001, 521404.9583999999 4800314.799799999, 521403.01240000036 4800391.8641)"
668,"LINESTRING (521405.7241000002 4800281.649900001, 521404.9583999999 4800314.799799999, 521403.01240000036 4800391.8641)"
669,"LINESTRING (521485.36369999964 4796200.1973, 521483.9040999999 4796351.366599999, 521480.9769000001 4796543.0175)"
670,"LINESTRING (521485.36369999964 4796200.1973, 521483.9040999999 4796351.366599999, 521480.9769000001 4796543.0175)"
671,"LINESTRING (521480.9769000001 4796543.0175, 521473.91839999985 4796968.0309999995, 521465.21079999954 4797361.290999999, 521460.3044999996 4797579.3166000005)"
672,"LINESTRING (521480.9769000001 4796543.0175, 521473.91839999985 4796968.0309999995, 521465.21079999954 4797361.290999999, 521460.3044999996 4797579.3166000005)"
673,"LINESTRING (520617.98330000043 4799727.8093, 520781.9765999997 4799803.8138)"
674,"LINESTRING (520617.98330000043 4799727.8093, 520781.9765999997 4799803.8138)"
675,"LINESTRING (521236.85780000035 4800007.0538, 521261.05119999964 4800020.590600001, 521282.07650000043 4800035.2795, 521301.8057000004 4800050.544500001, 521324.27109999955 4800072.865800001, 521338.95999999996 4800090.290899999, 521347.63329999987 4800101.7632, 521364.4495000001 4800127.4451, 521374.40759999957 4800146.1041, 521381.0239000004 4800160.546499999, 521385.6321999999 4800172.561000001, 521390.1582000004 4800184.5754)"
676,"LINESTRING (521236.85780000035 4800007.0538, 521261.05119999964 4800020.590600001, 521282.07650000043 4800035.2795, 521301.8057000004 4800050.544500001, 521324.27109999955 4800072.865800001, 521338.95999999996 4800090.290899999, 521347.63329999987 4800101.7632, 521364.4495000001 4800127.4451, 521374.40759999957 4800146.1041, 521381.0239000004 4800160.546499999, 521385.6321999999 4800172.561000001, 521390.1582000004 4800184.5754)"
677,"LINESTRING (521435.1135 4799136.2497000005, 521420.96360000037 4799560.2234000005, 521415.66980000027 4799900.7041, 521411.7860000003 4800087.426100001)"
678,"LINESTRING (521435.1135 4799136.2497000005, 521420.96360000037 4799560.2234000005, 521415.66980000027 4799900.7041, 521411.7860000003 4800087.426100001)"
679,"LINESTRING (521411.7860000003 4800087.426100001, 521412.3384999996 4800100.6634, 521410.4840000002 4800136.6822, 521408.0976 4800148.778999999, 521403.81850000005 4800161.7809, 521396.9060000004 4800173.959899999, 521390.1582000004 4800184.5754)"
680,"LINESTRING (521411.7860000003 4800087.426100001, 521412.3384999996 4800100.6634, 521410.4840000002 4800136.6822, 521408.0976 4800148.778999999, 521403.81850000005 4800161.7809, 521396.9060000004 4800173.959899999, 521390.1582000004 4800184.5754)"
681,"LINESTRING (521445.9732999997 4798425.724300001, 521442.4028000003 4798640.5506, 521435.1135 4799136.2497000005)"
682,"LINESTRING (521445.9732999997 4798425.724300001, 521442.4028000003 4798640.5506, 521435.1135 4799136.2497000005)"
683,"LINESTRING (521458.7955 4797650.1722, 521457.42030000035 4797732.3619, 521455.6189000001 4797870.3155000005, 521449.37880000006 4798218.046599999, 521445.9732999997 4798425.724300001)"
684,"LINESTRING (521458.7955 4797650.1722, 521457.42030000035 4797732.3619, 521455.6189000001 4797870.3155000005, 521449.37880000006 4798218.046599999, 521445.9732999997 4798425.724300001)"
685,"LINESTRING (540768.9879000001 4809834.0722, 540905.3907000003 4809760.587099999, 540960.1513 4809725.214299999, 540989.0695000002 4809701.9791, 541000.3595000003 4809692.2618, 541016.1489000004 4809676.3643)"
686,"LINESTRING (540768.9879000001 4809834.0722, 540905.3907000003 4809760.587099999, 540960.1513 4809725.214299999, 540989.0695000002 4809701.9791, 541000.3595000003 4809692.2618, 541016.1489000004 4809676.3643)"
687,"LINESTRING (541578.2186000003 4811066.521299999, 541588.2182999998 4811075.898, 541660.9075999996 4811131.9651)"
688,"LINESTRING (541578.2186000003 4811066.521299999, 541588.2182999998 4811075.898, 541660.9075999996 4811131.9651)"
689,"LINESTRING (542084.2989999996 4811971.3871, 542171.9194 4812011.4690000005)"
690,"LINESTRING (542084.2989999996 4811971.3871, 542171.9194 4812011.4690000005)"
691,"LINESTRING (541994.9140999997 4811929.6556, 542084.2989999996 4811971.3871)"
692,"LINESTRING (541994.9140999997 4811929.6556, 542084.2989999996 4811971.3871)"
693,"LINESTRING (541452.872 4810825.411, 541497.0450999998 4810900.7486000005, 541509.7451 4810935.938200001, 541511.518 4810951.545)"
694,"LINESTRING (541400.2188999997 4811009.019200001, 541294.9396000002 4811065.5592)"
695,"LINESTRING (541400.2188999997 4811009.019200001, 541294.9396000002 4811065.5592)"
696,"LINESTRING (537902.4274000004 4816723.219900001, 537923.4457999999 4816731.548800001, 537978.2121000001 4816759.5725, 538030.5763999997 4816790.478700001, 538093.0292999996 4816822.3456, 538115.6319000004 4816830.188100001)"
697,"LINESTRING (537902.4274000004 4816723.219900001, 537923.4457999999 4816731.548800001, 537978.2121000001 4816759.5725, 538030.5763999997 4816790.478700001, 538093.0292999996 4816822.3456, 538115.6319000004 4816830.188100001)"
698,"LINESTRING (537374.4307000004 4817056.6665, 537334.8989000004 4817101.652899999, 537232.4484999999 4817224.882099999, 537179.1025999999 4817289.049000001, 537130.8825000003 4817346.951099999, 537005.1021999996 4817496.4068)"
699,"LINESTRING (537374.4307000004 4817056.6665, 537334.8989000004 4817101.652899999, 537232.4484999999 4817224.882099999, 537179.1025999999 4817289.049000001, 537130.8825000003 4817346.951099999, 537005.1021999996 4817496.4068)"
700,"LINESTRING (538115.6319000004 4816830.188100001, 538210.6074999999 4816877.0086, 538239.4349999996 4816892.965399999, 538261.8120999997 4816908.498500001, 538291.9693 4816939.206, 538316.6985999998 4816974.7687, 538332.2089999998 4817001.543299999)"
701,"LINESTRING (538115.6319000004 4816830.188100001, 538210.6074999999 4816877.0086, 538239.4349999996 4816892.965399999, 538261.8120999997 4816908.498500001, 538291.9693 4816939.206, 538316.6985999998 4816974.7687, 538332.2089999998 4817001.543299999)"
702,"LINESTRING (538332.2089999998 4817001.543299999, 538392.9396000002 4817130.9069, 538511.1767999995 4817376.596899999, 538564.1563999997 4817487.8243, 538631.3187999995 4817628.5856, 538672.5810000002 4817711.4088, 538682.5336999996 4817729.855)"
703,"LINESTRING (538332.2089999998 4817001.543299999, 538392.9396000002 4817130.9069, 538511.1767999995 4817376.596899999, 538564.1563999997 4817487.8243, 538631.3187999995 4817628.5856, 538672.5810000002 4817711.4088, 538682.5336999996 4817729.855)"
704,"LINESTRING (539611.0323000001 4815868.4539, 539675.4653000003 4815930.0013999995, 539796.1431999998 4816042.818399999, 539877.1338999998 4816115.003699999)"
705,"LINESTRING (539611.0323000001 4815868.4539, 539675.4653000003 4815930.0013999995, 539796.1431999998 4816042.818399999, 539877.1338999998 4816115.003699999)"
706,"LINESTRING (540013.9160000002 4816407.9640999995, 539919.1299999999 4816527.9997000005)"
707,"LINESTRING (540013.9160000002 4816407.9640999995, 539919.1299999999 4816527.9997000005)"
708,"LINESTRING (539877.1338999998 4816115.003699999, 540014.3695 4816244.587300001, 540089.3819000004 4816318.0024)"
709,"LINESTRING (539877.1338999998 4816115.003699999, 540014.3695 4816244.587300001, 540089.3819000004 4816318.0024)"
710,"LINESTRING (540089.3819000004 4816318.0024, 540013.9160000002 4816407.9640999995)"
711,"LINESTRING (540089.3819000004 4816318.0024, 540013.9160000002 4816407.9640999995)"
712,"LINESTRING (540089.3819000004 4816318.0024, 540317.2476000004 4816532.708699999)"
713,"LINESTRING (540089.3819000004 4816318.0024, 540317.2476000004 4816532.708699999)"
714,"LINESTRING (540304.8541000001 4816050.7568, 540208.3777000001 4816167.0031, 540171.4446 4816212.2939, 540132.9199999999 4816260.823999999, 540089.3819000004 4816318.0024)"
