origin_zone_id,dest_zone_id,bus,ion,transit_min_gc
40402,13002,56.0426,35.549600000000005,35.549600000000005
13138,21668,47.654,35.5463,35.5463
40755,12718,48.215,35.5463,35.5463
40731,12735,47.9807,35.539699999999996,35.539699999999996
40438,21908,,35.53639999999999,35.53639999999999
40749,13006,,35.536399999999986,35.536399999999986
40424,12636,53.1848,35.5331,35.5331
40438,12638,,35.5331,35.5331
12715,21610,37.37120000000001,35.5298,35.5298
40535,12503,,35.529799999999994,35.529799999999994
40530,13136,43.0505,35.5232,35.5232
12506,40777,48.974,35.51330000000001,35.51330000000001
40424,21534,,35.5133,35.5133
21225,12612,,35.503400000000006,35.503400000000006
40513,12639,,35.5001,35.5001
13010,21627,,35.5001,35.5001
12904,40903,,35.5001,35.5001
13010,21650,,35.5001,35.5001
13011,21940,,35.5001,35.5001
40435,12612,,35.4968,35.4968
12637,40435,,35.4968,35.4968
40716,12629,48.346999999999994,35.4935,35.4935
40530,13002,43.2716,35.4935,35.4935
13010,21508,,35.4902,35.4902
40521,12703,47.066599999999994,35.483599999999996,35.483599999999996
21225,12645,43.5752,35.48030000000001,35.48030000000001
21667,13010,44.6345,35.4803,35.4803
40514,12507,,35.477000000000004,35.477000000000004
40511,12507,,35.477000000000004,35.477000000000004
40435,12645,48.85190000000001,35.47370000000001,35.47370000000001
21665,12715,46.4858,35.473699999999994,35.473699999999994
13006,40402,52.59739999999999,35.4704,35.4704
40521,21630,,35.4671,35.4671
40420,13008,,35.467099999999995,35.467099999999995
12904,40439,,35.463800000000006,35.463800000000006
12635,21626,55.40569999999999,35.46379999999999,35.46379999999999
13009,22002,39.074000000000005,35.45720000000001,35.45720000000001
12537,40908,43.1891,35.453900000000004,35.453900000000004
40777,12715,47.64739999999999,35.45060000000001,35.45060000000001
21225,12727,44.245099999999994,35.45060000000001,35.45060000000001
12503,40908,42.8459,35.450599999999994,35.450599999999994
40435,12727,49.521800000000006,35.444,35.444
13010,21514,,35.44070000000001,35.44070000000001
12904,21518,,35.4341,35.4341
40903,12508,39.110299999999995,35.42750000000001,35.42750000000001
12506,40791,42.8459,35.427499999999995,35.427499999999995
13009,40702,39.569,35.407700000000006,35.407700000000006
12535,40908,42.52910000000001,35.407700000000006,35.407700000000006
40702,13138,51.581,35.40110000000001,35.40110000000001
40755,12503,,35.3978,35.3978
21208,12523,42.02420000000001,35.3879,35.3879
40411,12712,54.2903,35.384600000000006,35.384600000000006
13138,40402,48.4922,35.3846,35.3846
12904,40422,,35.38130000000001,35.38130000000001
40424,21614,,35.3813,35.3813
12504,40908,46.6277,35.378,35.378
40906,12518,41.720600000000005,35.378,35.378
13010,21659,,35.374700000000004,35.374700000000004
12712,40435,,35.3714,35.3714
12634,21626,55.145,35.371399999999994,35.371399999999994
21229,12715,,35.368100000000005,35.368100000000005
40528,12522,,35.3648,35.3648
12636,21218,47.3768,35.36150000000001,35.36150000000001
40434,13023,,35.36149999999999,35.36149999999999
40508,12712,47.9312,35.358200000000004,35.358200000000004
40535,13027,,35.358200000000004,35.358200000000004
40424,12635,52.88120000000001,35.3582,35.3582
13002,40744,41.3609,35.35490000000001,35.35490000000001
12715,40411,38.2094,35.3549,35.3549
21512,12710,41.4467,35.351600000000005,35.351600000000005
12715,40438,39.2852,35.351600000000005,35.351600000000005
40424,21515,39.1598,35.3483,35.3483
21937,13138,44.7929,35.3483,35.3483
21628,13008,,35.348299999999995,35.348299999999995
40423,12904,,35.33839999999999,35.33839999999999
13009,40737,41.2487,35.33510000000001,35.33510000000001
40436,13136,,35.3318,35.3318
40424,12605,52.8548,35.331799999999994,35.331799999999994
40424,12634,52.8548,35.331799999999994,35.331799999999994
21242,12904,,35.331799999999994,35.331799999999994
40536,12523,51.5975,35.328500000000005,35.328500000000005
40506,12522,,35.3219,35.3219
40731,12612,,35.3219,35.3219
40402,12707,55.5641,35.3219,35.3219
13009,21225,42.4301,35.31860000000001,35.31860000000001
13010,21620,,35.312000000000005,35.312000000000005
12727,40521,,35.312000000000005,35.312000000000005
40424,12709,47.885000000000005,35.312,35.312
40535,12735,,35.3054,35.3054
13002,21602,,35.30210000000001,35.30210000000001
40436,13002,,35.3021,35.3021
40731,12645,46.9808,35.29880000000001,35.29880000000001
12501,40777,51.3335,35.295500000000004,35.295500000000004
13005,40535,57.0788,35.2922,35.2922
21937,40528,39.041,35.292199999999994,35.292199999999994
40521,12701,52.0958,35.2889,35.2889
12637,40513,50.21149999999999,35.2856,35.2856
13010,40715,,35.282300000000006,35.282300000000006
13010,40757,,35.282300000000006,35.282300000000006
12708,40521,,35.27900000000001,35.27900000000001
40749,12712,,35.2757,35.2757
40521,12628,51.83509999999999,35.27239999999999,35.27239999999999
13002,21640,40.42040000000001,35.26910000000001,35.26910000000001
40731,12727,47.6507,35.2691,35.2691
40530,12707,42.7931,35.2658,35.2658
40528,12718,49.666999999999994,35.2625,35.2625
40909,12535,46.5881,35.25919999999999,35.25919999999999
40434,13005,,35.25919999999999,35.25919999999999
12536,40908,42.859100000000005,35.255900000000004,35.255900000000004
12710,40906,41.2487,35.252600000000015,35.252600000000015
40716,12639,,35.2427,35.2427
13008,40903,38.648300000000006,35.2394,35.2394
13011,40755,,35.23610000000001,35.23610000000001
12701,40506,51.6998,35.2361,35.2361
13011,21661,,35.23280000000001,35.23280000000001
21630,13138,50.8781,35.232800000000005,35.232800000000005
13010,40420,,35.22950000000001,35.22950000000001
40755,13027,47.885000000000005,35.226200000000006,35.226200000000006
40908,13138,51.7295,35.2196,35.2196
40506,12718,49.5779,35.2196,35.2196
13009,40731,40.9187,35.216300000000004,35.216300000000004
13010,21618,,35.21300000000001,35.21300000000001
12501,40791,46.7564,35.2097,35.2097
12523,40528,,35.2097,35.2097
40434,21908,,35.2064,35.2064
40420,12904,,35.206399999999995,35.206399999999995
13008,40439,43.628,35.203100000000006,35.203100000000006
40434,12638,,35.2031,35.2031
13002,40716,40.955,35.19980000000001,35.19980000000001
21667,13136,44.0834,35.1998,35.1998
12612,40521,,35.1998,35.1998
12510,40777,42.700700000000005,35.196500000000015,35.196500000000015
12904,21512,,35.1965,35.1965
13136,21668,66.8435,35.193200000000004,35.193200000000004
40402,13011,55.7126,35.193200000000004,35.193200000000004
40426,13008,,35.1932,35.1932
13023,40535,56.7488,35.1899,35.1899
40702,12715,48.22819999999999,35.1767,35.1767
13008,21518,42.1595,35.1734,35.1734
40903,13023,48.2711,35.1734,35.1734
40755,12735,47.6144,35.1734,35.1734
40411,12507,,35.1734,35.1734
12636,21626,54.81499999999999,35.170100000000005,35.170100000000005
40521,12614,54.11209999999999,35.17009999999999,35.17009999999999
40439,12710,60.636199999999995,35.16680000000001,35.16680000000001
12718,40506,55.16479999999999,35.16680000000001,35.16680000000001
12712,40513,,35.1602,35.1602
12629,40528,56.3759,35.1602,35.1602
40758,13008,,35.160199999999996,35.160199999999996
21242,12523,41.69420000000001,35.15360000000001,35.15360000000001
12715,40791,36.1568,35.150299999999994,35.150299999999994
40508,12507,,35.147,35.147
21667,12715,47.3273,35.143699999999995,35.143699999999995
13006,40434,53.858,35.137100000000004,35.137100000000004
40530,13011,42.9416,35.137100000000004,35.137100000000004
12638,40535,55.4783,35.1338,35.1338
12523,40424,,35.1272,35.1272
13009,21671,38.74400000000001,35.1272,35.1272
12710,22002,38.74400000000001,35.1272,35.1272
13010,21665,,35.1206,35.1206
13008,40422,43.298,35.1206,35.1206
40424,22202,43.7699,35.1173,35.1173
21518,12710,41.1167,35.114000000000004,35.114000000000004
40528,12503,,35.114,35.114
13010,21658,,35.11070000000001,35.11070000000001
40438,21517,,35.11070000000001,35.11070000000001
12510,40791,36.5726,35.110699999999994,35.110699999999994
12701,40536,51.686600000000006,35.0975,35.0975
40535,12612,,35.0876,35.0876
21628,12904,,35.087599999999995,35.087599999999995
40737,13023,45.75979999999999,35.0843,35.0843
12710,40702,39.239,35.07770000000001,35.07770000000001
12629,40424,48.502100000000006,35.0777,35.0777
12637,21218,43.0241,35.07440000000001,35.07440000000001
40436,12707,,35.074400000000004,35.074400000000004
40903,13005,47.9411,35.0711,35.0711
12707,40535,,35.0711,35.0711
40506,12503,,35.0711,35.0711
40535,12645,,35.06450000000001,35.06450000000001
40749,12507,,35.064499999999995,35.064499999999995
12506,40908,42.1859,35.064499999999995,35.064499999999995
21225,12629,44.317699999999995,35.051300000000005,35.051300000000005
12904,40423,,35.051300000000005,35.051300000000005
13138,40434,49.238,35.0513,35.0513
40435,12629,49.59439999999999,35.044700000000006,35.044700000000006
13006,40406,50.1191,35.0447,35.0447
12735,40521,,35.04140000000001,35.04140000000001
12628,40506,50.541499999999985,35.03810000000001,35.03810000000001
40535,12727,,35.034800000000004,35.034800000000004
13136,40402,68.1635,35.0315,35.0315
12639,40436,,35.0282,35.0282
12718,40536,55.151599999999995,35.0282,35.0282
13011,22020,,35.0282,35.0282
13002,40705,41.0309,35.0249,35.0249
21512,13009,41.1167,35.0216,35.0216
40521,21604,,35.0216,35.0216
40418,13008,,35.02159999999999,35.02159999999999
40903,12638,48.769400000000005,35.015,35.015
40438,21940,,35.011700000000005,35.011700000000005
21630,12715,47.525299999999994,35.0084,35.0084
12715,40426,36.2063,35.00839999999999,35.00839999999999
12710,40737,40.918699999999994,35.00510000000001,35.00510000000001
40514,12522,,35.0018,35.0018
40405,12523,45.90830000000001,35.0018,35.0018
40511,12522,,35.0018,35.0018
40424,12613,52.524800000000006,35.001799999999996,35.001799999999996
13005,40435,,34.9952,34.9952
40908,12715,48.37670000000001,34.9952,34.9952
40909,12518,41.0606,34.991899999999994,34.991899999999994
12710,21225,42.100100000000005,34.98860000000001,34.98860000000001
12715,40439,38.6252,34.988600000000005,34.988600000000005
13006,21610,50.6174,34.98530000000001,34.98530000000001
40402,13006,55.3826,34.98529999999998,34.98529999999998
13010,21648,,34.982,34.982
40737,13005,45.42979999999999,34.98199999999999,34.98199999999999
21534,13008,,34.97539999999999,34.97539999999999
12609,40521,,34.965500000000006,34.965500000000006
21938,13138,44.1329,34.95890000000001,34.95890000000001
13138,40406,45.4991,34.9589,34.9589
12715,21518,37.15670000000001,34.9589,34.9589
40755,12612,,34.955600000000004,34.955600000000004
12712,21218,,34.949000000000005,34.949000000000005
40436,13011,,34.9457,34.9457
21667,12707,43.826,34.942400000000006,34.942400000000006
40528,13027,49.337,34.942400000000006,34.942400000000006
12621,40521,,34.93580000000001,34.93580000000001
13011,40412,,34.93580000000001,34.93580000000001
13008,21512,41.8295,34.9358,34.9358
40426,12904,,34.932500000000005,34.932500000000005
40755,12645,46.61450000000001,34.932500000000005,34.932500000000005
40530,13006,42.6116,34.92919999999999,34.92919999999999
40737,12638,46.2581,34.9259,34.9259
40502,13008,,34.9127,34.9127
12734,40521,,34.909400000000005,34.909400000000005
40521,12621,48.3899,34.90939999999999,34.90939999999999
12715,40422,38.2952,34.9061,34.9061
40755,12727,47.284400000000005,34.9028,34.9028
21938,40528,38.381,34.9028,34.9028
40758,12904,,34.8995,34.8995
12628,40536,50.52829999999999,34.8995,34.8995
40511,12718,49.007,34.8995,34.8995
13138,21610,46.99400000000001,34.8995,34.8995
40506,13027,49.2479,34.8995,34.8995
40514,12718,49.007,34.8995,34.8995
40521,12609,51.50509999999999,34.89619999999999,34.89619999999999
13023,40435,,34.8929,34.8929
40528,12735,49.066399999999994,34.8896,34.8896
12710,40731,40.5887,34.886300000000006,34.886300000000006
12637,21626,50.462299999999985,34.882999999999996,34.882999999999996
12703,40436,,34.876400000000004,34.876400000000004
12635,40506,56.531,34.876400000000004,34.876400000000004
12534,40535,55.1483,34.876400000000004,34.876400000000004
40438,12637,,34.8731,34.8731
40731,12629,47.7233,34.8698,34.8698
40791,13138,51.069500000000005,34.8566,34.8566
13011,40701,,34.853300000000004,34.853300000000004
13011,40728,,34.85000000000001,34.85000000000001
13006,40405,44.5091,34.846700000000006,34.846700000000006
12501,40908,46.0964,34.8467,34.8467
40506,12735,48.9773,34.8467,34.8467
40521,12636,51.50509999999999,34.84339999999999,34.84339999999999
40423,12710,60.3062,34.836800000000004,34.836800000000004
40439,13009,60.3062,34.836800000000004,34.836800000000004
40906,13023,45.42979999999999,34.8368,34.8368
12638,40435,,34.8368,34.8368
40521,21534,,34.8236,34.8236
40718,13138,51.1586,34.81370000000001,34.81370000000001
13010,21203,,34.81370000000001,34.81370000000001
21667,13011,43.9745,34.8137,34.8137
13006,40411,51.9374,34.8104,34.8104
13006,40438,53.528,34.807100000000005,34.807100000000005
40513,12523,52.90760000000001,34.807100000000005,34.807100000000005
13002,40903,36.6683,34.8038,34.8038
21225,12639,,34.8005,34.8005
21628,12710,44.8589,34.8005,34.8005
12710,21671,38.41400000000001,34.797200000000004,34.797200000000004
40435,12639,,34.79390000000001,34.79390000000001
13008,40423,42.968,34.790600000000005,34.790600000000005
12715,40908,35.49680000000001,34.7873,34.7873
40424,22211,43.4399,34.7873,34.7873
13005,40513,51.151999999999994,34.784000000000006,34.784000000000006
12634,40506,56.2703,34.784000000000006,34.784000000000006
21518,13009,40.7867,34.784,34.784
40434,21517,,34.7807,34.7807
12707,40435,,34.774100000000004,34.774100000000004
40777,13008,,34.7741,34.7741
40737,21517,37.8662,34.7675,34.7675
13138,40405,39.8891,34.7609,34.7609
40418,12904,,34.7609,34.7609
12712,21626,,34.7576,34.7576
13010,21630,,34.751000000000005,34.751000000000005
40511,12503,,34.751,34.751
40514,12503,,34.751,34.751
13009,40744,40.7009,34.74770000000001,34.74770000000001
12510,40908,35.9126,34.7477,34.7477
13011,40502,,34.74440000000001,34.74440000000001
12537,40535,54.8183,34.7411,34.7411
12635,40536,56.5178,34.73780000000001,34.73780000000001
12503,40535,54.47509999999999,34.7378,34.7378
40436,13006,,34.737799999999986,34.737799999999986
40906,13005,45.099799999999995,34.7345,34.7345
13027,40777,51.5777,34.727900000000005,34.727900000000005
40402,12712,54.9668,34.7246,34.7246
21512,13010,40.7867,34.724599999999995,34.724599999999995
13138,40411,47.83219999999999,34.724599999999995,34.724599999999995
12605,40521,,34.72130000000001,34.72130000000001
12715,21512,36.8267,34.7213,34.7213
13138,40438,48.908,34.7213,34.7213
21534,12904,,34.71469999999999,34.71469999999999
12645,40521,,34.711400000000005,34.711400000000005
40420,12710,53.574200000000005,34.704800000000006,34.704800000000006
13136,40434,69.70790000000001,34.6982,34.6982
40411,12522,,34.6982,34.6982
13009,21602,,34.694900000000004,34.694900000000004
12535,40535,54.1583,34.694900000000004,34.694900000000004
40521,21614,,34.6916,34.6916
21229,13008,,34.691599999999994,34.691599999999994
13010,21608,,34.6883,34.6883
40434,21940,,34.681700000000006,34.681700000000006
13023,40513,50.822,34.681700000000006,34.681700000000006
40744,13138,46.0502,34.67840000000001,34.67840000000001
13010,40418,,34.67840000000001,34.67840000000001
40906,12638,45.9281,34.678399999999996,34.678399999999996
13010,21516,,34.6751,34.6751
12904,40909,,34.6751,34.6751
12508,40521,,34.671800000000005,34.671800000000005
40528,12612,,34.671800000000005,34.671800000000005
40508,12522,,34.671800000000005,34.671800000000005
40530,12712,42.195800000000006,34.6685,34.6685
40521,12635,51.2015,34.668499999999995,34.668499999999995
12504,40535,57.679399999999994,34.6652,34.6652
21937,40521,,34.6652,34.6652
13009,21640,39.7604,34.66190000000001,34.66190000000001
40521,21515,39.4898,34.65860000000001,34.65860000000001
40502,12904,,34.652,34.652
40528,12645,48.066500000000005,34.648700000000005,34.648700000000005
12634,40536,56.2571,34.64540000000001,34.64540000000001
13027,40791,45.4496,34.6421,34.6421
40521,12605,51.17509999999999,34.64209999999999,34.64209999999999
40521,12634,51.17509999999999,34.64209999999999,34.64209999999999
40535,12629,,34.63550000000001,34.63550000000001
40791,12715,47.7167,34.6322,34.6322
40506,12612,,34.6289,34.6289
12638,40513,49.5515,34.625600000000006,34.625600000000006
40521,12709,46.2053,34.622299999999996,34.622299999999996
12709,40521,,34.61900000000001,34.61900000000001
40528,12727,48.7364,34.619,34.619
40731,12639,,34.619,34.619
13011,21213,,34.6124,34.6124
40506,12645,47.97740000000001,34.60580000000001,34.60580000000001
13136,40406,65.96900000000001,34.6058,34.6058
21667,13006,43.6445,34.60579999999999,34.60579999999999
40411,12718,55.036100000000005,34.5959,34.5959
40903,21517,38.0048,34.592600000000004,34.592600000000004
13009,40716,40.295,34.592600000000004,34.592600000000004
40718,12715,47.8058,34.58930000000001,34.58930000000001
40749,12522,,34.589299999999994,34.589299999999994
12636,40506,55.9403,34.5827,34.5827
40514,13027,48.67699999999999,34.57940000000001,34.57940000000001
40511,13027,48.67699999999999,34.57940000000001,34.57940000000001
12534,40435,,34.5794,34.5794
12715,40423,37.9652,34.5761,34.5761
40506,12727,48.6473,34.5761,34.5761
13005,21218,45.9149,34.5728,34.5728
40508,12718,48.67699999999999,34.569500000000005,34.569500000000005
12707,40513,,34.562900000000006,34.562900000000006
40716,12523,46.73990000000001,34.5497,34.5497
13136,21610,66.18350000000001,34.546400000000006,34.546400000000006
12536,40535,54.4883,34.5431,34.5431
40434,12637,,34.543099999999995,34.543099999999995
40438,22020,,34.5398,34.5398
40439,13010,59.9762,34.5398,34.5398
12701,40526,50.7989,34.536500000000004,34.536500000000004
40424,22004,38.3447,34.53320000000001,34.53320000000001
40511,12735,48.4064,34.5266,34.5266
40514,12735,48.4064,34.5266,34.5266
40737,12508,39.44029999999999,34.5266,34.5266
40906,21517,37.536199999999994,34.52,34.52
12639,40528,57.06229999999999,34.5167,34.5167
40402,12507,,34.5134,34.5134
40777,12904,,34.5134,34.5134
12522,40521,,34.506800000000005,34.506800000000005
12701,40511,50.9969,34.506800000000005,34.506800000000005
40423,13009,59.9762,34.506800000000005,34.506800000000005
40755,12629,47.35699999999999,34.5035,34.5035
40702,13008,,34.50019999999999,34.50019999999999
40537,13138,56.828,34.49360000000001,34.49360000000001
40749,12718,,34.487,34.487
21518,13010,40.4567,34.486999999999995,34.486999999999995
13006,40903,41.4731,34.4804,34.4804
40436,12712,,34.47710000000001,34.47710000000001
12904,40405,,34.47709999999999,34.47709999999999
21628,13009,44.5289,34.4705,34.4705
13023,21218,45.584900000000005,34.4705,34.4705
12718,40526,54.2639,34.467200000000005,34.467200000000005
40530,12507,,34.4573,34.4573
40744,12715,42.6974,34.45400000000001,34.45400000000001
40909,13023,44.7698,34.4507,34.4507
40411,12503,,34.4474,34.4474
12636,40536,55.9271,34.444100000000006,34.444100000000006
13006,40439,52.868,34.444100000000006,34.444100000000006
12701,40514,50.706500000000005,34.444100000000006,34.444100000000006
21512,13136,40.2356,34.4441,34.4441
12537,40435,,34.4441,34.4441
12503,40435,,34.440799999999996,34.440799999999996
12718,40511,54.46189999999999,34.43750000000001,34.43750000000001
40438,12708,,34.4375,34.4375
12639,40424,51.086,34.434200000000004,34.434200000000004
40705,13138,45.7202,34.43090000000001,34.43090000000001
40426,12710,47.4527,34.4309,34.4309
21229,12904,,34.430899999999994,34.430899999999994
40521,22202,42.0902,34.4276,34.4276
22211,40521,,34.4243,34.4243
40508,12503,,34.421,34.421
12710,40744,40.370900000000006,34.41770000000001,34.41770000000001
13009,40705,40.370900000000006,34.41770000000001,34.41770000000001
12638,21218,42.36409999999999,34.41440000000001,34.41440000000001
13006,21518,50.228,34.4144,34.4144
13008,40909,44.8787,34.4144,34.4144
21512,13002,40.4567,34.4144,34.4144
13011,21311,,34.411100000000005,34.411100000000005
13136,40405,60.35900000000001,34.4078,34.4078
12701,40508,50.666900000000005,34.4045,34.4045
40758,12710,,34.39790000000001,34.39790000000001
12535,40435,,34.3979,34.3979
13138,40903,40.4831,34.3946,34.3946
13011,40403,,34.38470000000001,34.38470000000001
40526,12535,54.80179999999999,34.3847,34.3847
40535,12639,,34.3847,34.3847
12613,40521,,34.381400000000006,34.381400000000006
12614,40521,,34.381400000000006,34.381400000000006
13005,21626,53.3531,34.3814,34.3814
12718,40514,54.171499999999995,34.37480000000001,34.37480000000001
40420,13009,53.244200000000006,34.3748,34.3748
13136,40411,67.5035,34.3715,34.3715
21937,40777,36.61880000000001,34.3682,34.3682
12534,40513,49.221499999999985,34.3682,34.3682
12504,40435,,34.3682,34.3682
13136,40438,69.37790000000001,34.3682,34.3682
12710,21602,,34.364900000000006,34.364900000000006
12703,40528,53.5841,34.364900000000006,34.364900000000006
13006,40422,52.538,34.36160000000001,34.36160000000001
13010,21643,,34.3583,34.3583
13138,40439,48.248,34.3583,34.3583
40422,12535,64.7315,34.355000000000004,34.355000000000004
40903,12637,48.1094,34.355000000000004,34.355000000000004
12707,21218,,34.35170000000001,34.35170000000001
12506,40535,53.815099999999994,34.3517,34.3517
40909,13005,44.43979999999999,34.3484,34.3484
40424,21626,40.720699999999994,34.3484,34.3484
21667,12712,43.2287,34.3451,34.3451
40406,12710,48.2942,34.341800000000006,34.341800000000006
40438,12703,,34.34179999999999,34.34179999999999
12628,40526,49.64059999999999,34.33850000000001,34.33850000000001
40749,12503,,34.338499999999996,34.338499999999996
12718,40508,54.131899999999995,34.3352,34.3352
12710,21640,39.430400000000006,34.331900000000005,34.331900000000005
21630,13008,,34.33189999999999,34.33189999999999
12727,40436,,34.3286,34.3286
13138,21518,46.779500000000006,34.3286,34.3286
40438,21630,,34.3253,34.3253
40908,13008,,34.31869999999999,34.31869999999999
40521,12613,49.0499,34.312099999999994,34.312099999999994
12628,40511,49.838599999999985,34.30880000000001,34.30880000000001
13011,21242,,34.308800000000005,34.308800000000005
40514,12612,,34.308800000000005,34.308800000000005
40511,12612,,34.308800000000005,34.308800000000005
40424,12534,52.6073,34.3088,34.3088
13010,21604,,34.30550000000001,34.30550000000001
40424,12501,51.94400000000002,34.305499999999995,34.305499999999995
12637,40506,49.221499999999985,34.29560000000001,34.29560000000001
12708,40436,,34.29560000000001,34.29560000000001
40909,12638,45.2681,34.2923,34.2923
12904,40906,,34.28900000000001,34.28900000000001
21626,13138,49.35679999999999,34.289,34.289
12523,40777,,34.285700000000006,34.285700000000006
40514,12645,47.40650000000001,34.285700000000006,34.285700000000006
40511,12645,47.40650000000001,34.285700000000006,34.285700000000006
13002,40755,40.9649,34.28240000000001,34.28240000000001
12703,40424,45.7103,34.2824,34.2824
13011,21223,,34.2824,34.2824
13002,21661,41.5985,34.279100000000014,34.279100000000014
13023,21626,53.0231,34.2791,34.2791
40906,12508,39.11029999999999,34.2791,34.2791
13027,40908,44.7896,34.2791,34.2791
21938,40521,,34.275800000000004,34.275800000000004
40411,13027,54.706100000000006,34.275800000000004,34.275800000000004
13138,40422,47.918,34.275800000000004,34.275800000000004
40537,12715,53.475199999999994,34.269200000000005,34.269200000000005
40737,12637,45.598099999999995,34.2659,34.2659
40436,12507,,34.2659,34.2659
12710,40716,39.965,34.262600000000006,34.262600000000006
40418,12710,47.7827,34.2593,34.2593
40439,13136,59.4251,34.2593,34.2593
40514,12727,48.0764,34.256,34.256
40511,12727,48.0764,34.256,34.256
40755,12639,,34.252700000000004,34.252700000000004
13011,21667,,34.24940000000001,34.24940000000001
13011,21224,,34.24940000000001,34.24940000000001
40508,13027,48.346999999999994,34.24940000000001,34.24940000000001
12628,40514,49.54819999999999,34.24610000000001,34.24610000000001
12536,40435,,34.2461,34.2461
40424,22214,42.779900000000005,34.23950000000001,34.23950000000001
40702,12904,,34.23949999999999,34.23949999999999
12629,40777,53.27719999999999,34.23620000000001,34.23620000000001
12537,40513,48.89149999999999,34.2329,34.2329
40439,13002,59.6462,34.229600000000005,34.229600000000005
12503,40513,48.5483,34.229600000000005,34.229600000000005
40411,12735,54.4355,34.223,34.223
12638,21626,49.80229999999998,34.223,34.223
40528,12629,48.809,34.2197,34.2197
12612,40436,,34.2164,34.2164
13008,40405,35.2691,34.2164,34.2164
21534,12710,46.1525,34.213100000000004,34.213100000000004
13010,40749,,34.20980000000001,34.20980000000001
40423,13010,59.6462,34.2098,34.2098
40434,22020,,34.2098,34.2098
12628,40508,49.50859999999999,34.206500000000005,34.206500000000005
40705,12715,42.3674,34.206500000000005,34.206500000000005
21518,13136,39.9056,34.206500000000005,34.206500000000005
12523,40791,,34.1999,34.1999
12715,40909,39.8759,34.1999,34.1999
40508,12735,48.0764,34.196600000000004,34.196600000000004
21610,12707,39.866,34.196600000000004,34.196600000000004
13009,40903,36.008300000000006,34.196600000000004,34.196600000000004
21610,13010,40.6745,34.1966,34.1966
12535,40513,48.2315,34.1867,34.1867
21512,12707,39.9782,34.1867,34.1867
12715,21218,36.212900000000005,34.183400000000006,34.183400000000006
12635,40526,55.6301,34.17680000000001,34.17680000000001
21518,13002,40.1267,34.1768,34.1768
13006,21512,49.898,34.1768,34.1768
40506,12629,48.7199,34.1768,34.1768
21628,13010,44.1989,34.1735,34.1735
12712,40506,,34.17020000000001,34.17020000000001
12701,40530,48.54829999999999,34.166900000000005,34.166900000000005
40749,13027,,34.166900000000005,34.166900000000005
12904,22002,,34.1636,34.1636
12707,21626,,34.1603,34.1603
12534,21218,41.572100000000006,34.15700000000001,34.15700000000001
13006,21908,43.27160000000001,34.157000000000004,34.157000000000004
12637,40536,49.20829999999999,34.157000000000004,34.157000000000004
12504,40513,51.752599999999994,34.157000000000004,34.157000000000004
40502,12710,44.717,34.150400000000005,34.150400000000005
12629,40791,48.70010000000001,34.150400000000005,34.150400000000005
12635,40511,55.8281,34.14710000000001,34.14710000000001
40438,12701,,34.147099999999995,34.147099999999995
21667,12507,,34.1339,34.1339
12501,40535,57.14809999999999,34.1339,34.1339
40909,21517,36.8762,34.1339,34.1339
40438,12628,,34.130599999999994,34.130599999999994
40526,12518,49.27430000000001,34.1174,34.1174
12904,40702,,34.11410000000001,34.11410000000001
40749,12735,,34.1141,34.1141
13010,21534,,34.1075,34.1075
40434,12708,,34.1075,34.1075
40424,22010,45.9149,34.1075,34.1075
21225,12523,42.71060000000001,34.1075,34.1075
21618,13138,51.1223,34.1075,34.1075
40435,12523,47.987300000000005,34.10090000000001,34.10090000000001
40426,13009,47.1227,34.1009,34.1009
40521,22211,41.7602,34.0976,34.0976
12718,40530,49.3997,34.0976,34.0976
21937,21626,38.8265,34.094300000000004,34.094300000000004
22202,40521,,34.094300000000004,34.094300000000004
13138,21512,46.4495,34.091,34.091
21610,13136,40.1234,34.090999999999994,34.090999999999994
12710,40705,40.0409,34.087700000000005,34.087700000000005
40422,12518,59.9135,34.0877,34.0877
12635,40514,55.5377,34.08440000000001,34.08440000000001
12634,40526,55.369400000000006,34.08440000000001,34.08440000000001
21208,12535,45.5717,34.081100000000006,34.081100000000006
13010,22020,,34.081100000000006,34.081100000000006
40420,13010,52.91420000000001,34.077799999999996,34.077799999999996
13011,21208,,34.07450000000001,34.07450000000001
13138,21908,38.6516,34.071200000000005,34.071200000000005
21630,12904,,34.0712,34.0712
40758,13009,,34.06790000000001,34.06790000000001
21626,12715,46.004000000000005,34.0646,34.0646
12735,40436,,34.05800000000001,34.05800000000001
21512,13011,40.1267,34.058,34.058
40908,12904,,34.058,34.058
12634,40511,55.567400000000006,34.05470000000001,34.05470000000001
12506,40435,,34.054700000000004,34.054700000000004
12635,40508,55.4981,34.04480000000001,34.04480000000001
13010,21642,,34.04480000000001,34.04480000000001
12904,40737,,34.04150000000001,34.04150000000001
13136,40903,57.039199999999994,34.0415,34.0415
40402,12522,,34.0382,34.0382
12536,40513,48.561499999999995,34.03490000000001,34.03490000000001
12510,40535,47.541799999999995,34.0349,34.0349
21665,12710,44.453,34.03489999999999,34.03489999999999
12507,40521,,34.031600000000005,34.031600000000005
13006,40423,52.208,34.031600000000005,34.031600000000005
12712,40536,,34.031600000000005,34.031600000000005
13008,40906,44.218700000000005,34.02830000000001,34.02830000000001
40438,12614,,34.028299999999994,34.028299999999994
12904,21225,,34.025000000000006,34.025000000000006
22008,13138,50.386399999999995,34.0217,34.0217
12537,21218,41.7041,34.0217,34.0217
