node_id,x_coord,y_coord,stop_id,route_id,stop_lat,stop_lon,cluster_id,zone_id
1424,545166.7394186738,4810868.965474632,2382,23,43.449362,-80.441779,691,21448
1425,545335.1362874327,4810989.762273706,2383,23,43.4504395,-80.439694,690,21449
1426,545284.9992070171,4811159.961572936,2384,23,43.451975,-80.4402995,689,21446
1427,545679.0708421015,4811376.5826403955,1671,23,43.4539015,-80.435411,353,21446
1428,545842.5444800316,4811490.25450075,1030,23,43.454915,-80.433381,18,21446
1429,545956.6758003794,4811548.117980191,1334,23,43.455428999999995,-80.43196549999999,190,21426
1430,546056.7200554956,4811245.933110054,1059,23,43.452702,-80.4307545,16,21446
1431,546221.7786449839,4810868.4505474195,2017,23,43.449293,-80.4287465,542,21446
1432,546385.0821944384,4810836.864339156,1061,23,43.4489985,-80.42673099999999,34,21408
1433,546618.2572178266,4810940.095216978,1062,23,43.449913499999994,-80.4238405,35,21457
1434,546862.5180975585,4811251.709602708,2018,23,43.452704,-80.420795,543,21457
1435,547132.8828001033,4811313.461200143,2019,23,43.453243,-80.417442,544,21456
1436,547577.3003556071,4811410.928200561,1990,23,43.4540925,-80.411947,527,21456
1437,547903.42194529,4811317.835056886,1991,23,43.453233499999996,-80.40792450000001,528,21456
1438,548008.6141878776,4811083.851703015,1993,23,43.45112,-80.406645,530,21456
1439,548167.6448065552,4810784.560662788,2008,23,43.448415,-80.404706,536,21406
1440,547835.9187999928,4810591.392385284,2028,23,43.446697,-80.4088225,546,21441
1441,547559.4621219973,4810361.202261177,2030,23,43.444642,-80.412259,547,21443
1442,547280.3833887086,4810144.499569118,3726,23,43.4427085,-80.4157265,1077,21444
1443,547100.707153965,4810002.96987967,1038,23,43.4414455,-80.417959,24,21408
1444,546873.1859958885,4809821.962813062,3570,23,43.43983,-80.42078599999999,1036,21408
1445,546288.891540312,4809254.507181915,3731,23,43.434757,-80.428054,32,21409
1446,546142.1124817907,4808988.728961656,3481,23,43.432373,-80.42989,30,21418
1447,545941.5571291682,4808599.264952236,1042,23,43.42887866666666,-80.432413,26,21407
1448,545635.9671884049,4807979.282206193,1044,23,43.423315,-80.436234,28,22001
1449,539099.563154266,4807045.2009543525,1672,22,43.415274000000004,-80.51704733333334,354,21805
1450,539068.3308489443,4806850.886648222,1676,22,43.413526,-80.517447,355,21802
1451,538890.7183629882,4806659.953639094,2991,22,43.411816,-80.519642,881,21802
1452,538690.6987284953,4806503.930705234,2992,22,43.4104215,-80.52212349999999,880,21806
1453,538957.6927999004,4806109.925520004,2993,22,43.406859999999995,-80.518854,879,21806
1454,538992.6970387687,4805965.471772869,2994,22,43.4055575,-80.51843199999999,878,21806
1455,538855.709717199,4805722.959699769,2995,22,43.403381,-80.520141,887,21806
1456,539028.7061959069,4805661.430668448,2996,22,43.402817999999996,-80.518009,877,21808
1457,539283.7171576081,4805644.917819239,2997,22,43.40265599999999,-80.514861,876,21808
1458,539674.1832845198,4805666.469860716,2999,22,43.402829499999996,-80.5100375,875,21808
1459,539856.7078178481,4805741.455455097,3000,22,43.40349500000001,-80.507778,874,21808
1460,540216.2042721554,4805822.440061741,3001,22,43.404205000000005,-80.5033325,873,21807
1461,540469.3782084952,4806003.926287267,3002,22,43.4058255,-80.5001925,872,21807
1462,540556.1303186894,4806030.595607842,2065,22,43.406060999999994,-80.4991315,562,21925
1463,540614.702897241,4806357.471618344,3005,22,43.409001,-80.4983715,871,21925
1464,540781.8960073541,4806231.370824176,2328,22,43.407856499999994,-80.49631600000001,648,21926
1465,541183.782857366,4806246.19391894,2329,22,43.407968,-80.49135150000001,647,21927
1466,541527.8879072182,4806413.726929605,2330,22,43.4094575,-80.487089,646,21927
1467,541831.8243152996,4806442.869027677,2331,22,43.409703,-80.483333,662,21931
1468,541908.6755574218,4806675.573945246,2332,22,43.411794,-80.482366,663,21929
1469,541839.7221538465,4806892.936531771,3016,22,43.413755,-80.483201,889,21929
1470,542110.5791792071,4807129.696877499,2884,22,43.41587175000001,-80.479862,514,21928
1471,542275.3361556018,4806930.68451041,1548,22,43.4140705,-80.47783,301,21932
1472,542420.3754788787,4806598.61518144,3037,22,43.41107233333333,-80.47606433333333,397,21935
1473,542659.3401113066,4806907.007663428,1662,22,43.413835500000005,-80.47307649999999,350,21935
1474,542436.6361843506,4807255.328668501,3044,22,43.4169845,-80.4758125,15,21932
1475,542623.500703913,4807341.184087241,1028,22,43.417747,-80.47351,17,21933
1476,543171.9548034943,4807470.996144372,2024,22,43.418884500000004,-80.4667375,21,21924
1477,543001.2527819523,4807918.1100146985,1669,22,43.422920000000005,-80.46878,20,21906
1478,542827.4605497996,4808114.41609743,1670,22,43.4246975,-80.4709115,352,21704
1479,543434.6432356467,4807982.129972505,1463,22,43.4234715,-80.46343350000001,266,22011
1480,543172.4548034943,4807470.996144372,1033,22,43.418884500000004,-80.4667375,21,21924
1481,542624.000703913,4807341.184087241,2086,22,43.417747,-80.47351,17,21933
1482,542437.1361843506,4807255.328668501,3028,22,43.4169845,-80.4758125,15,21932
1483,542659.8401113066,4806907.007663428,1663,22,43.413835500000005,-80.47307649999999,350,21935
1484,542531.7338135822,4806657.925411623,3035,22,43.4116,-80.474672,890,21935
1485,542275.8361556018,4806930.68451041,1666,22,43.4140705,-80.47783,301,21932
1486,542111.0791792071,4807129.696877499,2885,22,43.41587175000001,-80.479862,514,21928
1487,541858.6953556524,4806783.99239017,2942,22,43.412773,-80.482975,868,21929
1488,541880.7443467397,4806570.892320649,2943,22,43.410853,-80.482719,869,21929
1489,541727.7048780601,4806428.897296389,2944,22,43.409583,-80.48462,870,21929
1490,541528.3879072182,4806413.726929605,2305,22,43.4094575,-80.487089,646,21927
1491,541184.282857366,4806246.19391894,2306,22,43.407968,-80.49135150000001,647,21927
1492,540782.3960073541,4806231.370824176,2307,22,43.407856499999994,-80.49631600000001,648,21926
1493,540615.202897241,4806357.471618344,2952,22,43.409001,-80.4983715,871,21925
1494,540469.8782084952,4806003.926287267,2953,22,43.4058255,-80.5001925,872,21807
1495,540216.7042721554,4805822.440061741,2954,22,43.404205000000005,-80.5033325,873,21807
1496,539857.2078178481,4805741.455455097,2955,22,43.40349500000001,-80.507778,874,21808
1497,539674.6832845198,4805666.469860716,2956,22,43.402829499999996,-80.5100375,875,21808
1498,539284.2171576081,4805644.917819239,2958,22,43.40265599999999,-80.514861,876,21808
1499,539029.2061959069,4805661.430668448,2959,22,43.402817999999996,-80.518009,877,21808
1500,538993.1970387687,4805965.471772869,2960,22,43.4055575,-80.51843199999999,878,21806
1501,538958.1927999004,4806109.925520004,2961,22,43.406859999999995,-80.518854,879,21806
1502,538691.1987284953,4806503.930705234,2962,22,43.4104215,-80.52212349999999,880,21806
1503,538891.2183629882,4806659.953639094,2963,22,43.411816,-80.519642,881,21802
1504,535662.7066255221,4827468.924799564,3817,21,43.599341,-80.558147,1106,74302
1505,535513.2746133151,4827566.089552928,3818,21,43.600223,-80.559992,1107,74304
1506,535245.7264112884,4827547.907375749,3819,21,43.600072,-80.563308,1108,74308
1507,535213.6701247515,4827196.890342954,3820,21,43.596913,-80.563728,1109,74308
1508,535201.1417064047,4827061.771786629,3821,21,43.595697,-80.563892,1110,74308
1509,535177.6921318866,4826807.980613604,3822,21,43.593413,-80.564199,1111,74308
1510,535243.6971733369,4826689.933874911,3823,21,43.592347,-80.563389,1112,74305
1511,535397.7136610877,4826346.449394452,3824,21,43.589247,-80.5615035,1102,74305
1512,535345.6922158849,4825793.414616845,3825,21,43.584270000000004,-80.562184,1101,74321
1513,535312.201564094,4825414.90251263,3826,21,43.5808635,-80.5626235,1100,74321
1514,535273.1994959989,4824993.491639349,3827,21,43.577071000000004,-80.56313399999999,1099,74321
1515,535420.1707066868,4823888.414339477,3839,21,43.567114000000004,-80.561386,1117,74223
1516,535641.7144953848,4823251.976523101,3885,21,43.561373,-80.5586845,1139,74223
1517,535918.6887773172,4822483.455958191,3840,21,43.55444,-80.555306,1116,74235
1518,536288.653556727,4821425.687008726,3828,21,43.544898,-80.5507965,1098,74401
1519,536084.8220654324,4820960.515492986,3829,21,43.5407195,-80.5533505,568,74403
1520,536047.2225110054,4820634.957018703,3830,21,43.53779,-80.5538375,567,74403
1521,536013.0861778363,4820348.455846544,4089,21,43.535212,-80.55427900000001,1194,74405
1522,535966.6645140632,4819978.925923432,3831,21,43.531887,-80.554878,1113,74207
1523,535922.4514403658,4819542.882293245,3832,21,43.527963,-80.555454,1097,74206
1524,535769.6767446442,4818176.451904798,3841,21,43.515667,-80.5574345,1115,74206
1525,535901.1968027613,4817544.934333875,3833,21,43.5099745,-80.555849,565,74234
1526,536333.5423827777,4817506.107373315,3834,21,43.509604,-80.550503,1114,74234
1527,536938.7061633938,4817572.430852269,3728,21,43.5101715,-80.543012,1078,74234
1528,537422.6832072652,4816993.475222089,2095,21,43.5049345,-80.5370645,564,40506
1529,537557.0262546792,4816836.627157115,3847,21,43.5035155,-80.5354135,1119,40511
1530,537945.7018326115,4816629.450807849,1212,21,43.501630500000005,-80.5306325,110,40508
1531,538078.3638792341,4816246.528759705,3798,21,43.498175999999994,-80.5290369090909,65,40502
1532,538078.8638792341,4816246.528759705,4004,21,43.498175999999994,-80.5290369090909,65,40502
1533,537691.9252546098,4816636.970544226,2089,21,43.501711,-80.53375866666666,66,40514
1534,537557.5262546792,4816836.627157115,3848,21,43.5035155,-80.5354135,1119,40511
1535,537423.1832072652,4816993.475222089,2090,21,43.5049345,-80.5370645,564,40506
1536,536939.2061633938,4817572.430852269,3727,21,43.5101715,-80.543012,1078,74234
1537,536423.6752619129,4817624.986568902,3807,21,43.51067,-80.54938,1096,74234
1538,535901.6968027613,4817544.934333875,2091,21,43.5099745,-80.555849,565,74234
1539,535770.1767446442,4818176.451904798,3836,21,43.515667,-80.5574345,1115,74206
1540,535922.9514403658,4819542.882293245,3808,21,43.527963,-80.555454,1097,74206
1541,535990.732171999,4820101.88936557,2092,21,43.532993,-80.554572,566,74407
1542,536013.5861778363,4820348.455846544,4090,21,43.535212,-80.55427900000001,1194,74405
1543,536047.7225110054,4820634.957018703,2093,21,43.53779,-80.5538375,567,74403
1544,536085.3220654324,4820960.515492986,2094,21,43.5407195,-80.5533505,568,74403
1545,536289.153556727,4821425.687008726,3809,21,43.544898,-80.5507965,1098,74401
1546,536519.6870594207,4821257.901944987,3729,21,43.543376,-80.547948,1079,74401
1547,535919.1887773172,4822483.455958191,3837,21,43.55444,-80.555306,1116,74235
1548,535642.2144953848,4823251.976523101,3884,21,43.561373,-80.5586845,1139,74223
1549,535420.6707066868,4823888.414339477,3838,21,43.567114000000004,-80.561386,1117,74223
1550,535273.6994959989,4824993.491639349,3810,21,43.577071000000004,-80.56313399999999,1099,74321
1551,535312.701564094,4825414.90251263,3811,21,43.5808635,-80.5626235,1100,74321
1552,535346.1922158849,4825793.414616845,3812,21,43.584270000000004,-80.562184,1101,74321
1553,535398.2136610877,4826346.449394452,3813,21,43.589247,-80.5615035,1102,74305
1554,535441.7355015159,4826715.966586013,3873,21,43.592572,-80.560934,1133,74301
1555,535457.6963489448,4826933.956818415,3814,21,43.594534,-80.560722,1103,74301
1556,535506.7096059548,4827174.890046095,3815,21,43.596701,-80.560099,1104,74301
1557,535580.705400628,4827315.999342277,3816,21,43.597968,-80.559173,1105,74302
1558,545965.3447504572,4811674.736405762,1057,205,43.4565685,-80.4318415,33,21402
1559,545679.5708421015,4811376.5826403955,1690,205,43.4539015,-80.435411,353,21446
1560,544961.9485019415,4811068.1193864355,4097,205,43.4511675,-80.4442935,11,21427
1561,544439.9596529689,4810770.428862338,1940,205,43.44851833333333,-80.45078133333332,485,21451
1562,543816.707967739,4810675.414248068,2633,205,43.4476995,-80.458479,778,21519
1563,543121.9351713303,4810287.712223224,2635,205,43.44424899999999,-80.467102,484,21516
1564,542568.5265658881,4810098.136249169,1390,205,43.44257375,-80.47396175,220,21606
1565,542351.6116186973,4809516.507913876,1481,205,43.437349,-80.476675,277,21613
1566,542176.9583586016,4809172.282890605,1434,205,43.4342595,-80.478872,253,21665
1567,541813.1215214392,4808155.751104471,2937,205,43.425127,-80.48344524999999,856,21707
1568,541503.7856175024,4807901.677039481,3229,205,43.422856499999995,-80.48728600000001,102,21710
1569,540962.6496244352,4807795.499978433,4091,205,43.421930249999996,-80.49397875,852,21713
1570,540377.399244274,4807631.684040575,4299,205,43.420486999999994,-80.50122049999999,1196,21713
1571,539636.0131651947,4807307.992426169,4095,205,43.417612,-80.510396,1197,21701
1572,539100.063154266,4807045.2009543525,1675,205,43.415274000000004,-80.51704733333334,354,21805
1573,539577.1122806744,4807177.885217656,4096,205,43.41644366666667,-80.51114533333333,884,21804
1574,540377.899244274,4807631.684040575,4094,205,43.420486999999994,-80.50122049999999,1196,21713
1575,540963.1496244352,4807795.499978433,4092,205,43.421930249999996,-80.49397875,852,21713
1576,541504.2856175024,4807901.677039481,2906,205,43.422856499999995,-80.48728600000001,102,21710
1577,541813.6215214392,4808155.751104471,2907,205,43.425127,-80.48344524999999,856,21707
1578,542177.4583586016,4809172.282890605,1440,205,43.4342595,-80.478872,253,21665
1579,542221.047051725,4809550.556239117,2748,205,43.437663,-80.478298,816,21613
1580,542569.0265658881,4810098.136249169,1391,205,43.44257375,-80.47396175,220,21606
1581,543122.4351713303,4810287.712223224,1939,205,43.44424899999999,-80.467102,484,21516
1582,543817.207967739,4810675.414248068,2851,205,43.4476995,-80.458479,778,21519
1583,544440.4596529689,4810770.428862338,1953,205,43.44851833333333,-80.45078133333332,485,21451
1584,544962.4485019415,4811068.1193864355,4098,205,43.4511675,-80.4442935,11,21427
1585,545680.0708421015,4811376.5826403955,1671,205,43.4539015,-80.435411,353,21446
1586,545965.8447504572,4811674.736405762,1277,205,43.4565685,-80.4318415,33,21402
1587,545966.3447504572,4811674.736405762,1277,204,43.4565685,-80.4318415,33,21402
1588,545549.4084998379,4812314.687226792,1677,204,43.462356,-80.436929,356,21401
1589,545558.9494728163,4812596.573358243,1933,204,43.4648935,-80.43678750000001,480,21401
1590,545114.6812716614,4813338.314633432,1678,204,43.471599,-80.442218,357,21344
1591,544455.5946965922,4813005.464783011,1692,204,43.4686415,-80.45039349999999,367,21342
1592,543866.6326946047,4812738.885647574,1935,204,43.466276,-80.457696,481,21342
1593,543341.9842692298,4812521.58401123,1937,204,43.464349999999996,-80.46419900000001,482,21341
1594,542341.7063557039,4812097.963611481,2352,204,43.460593,-80.476597,670,21501
1595,541892.4124907632,4811885.581696731,1924,204,43.458706,-80.482167,473,21501
1596,541332.9220314883,4811623.632672659,1912,204,43.4563786,-80.489121,14,21311
1597,540933.7069502387,4811448.151178386,1921,204,43.4548205,-80.4940685,471,21609
1598,540622.5995236496,4811224.797353741,1474,204,43.4528265,-80.49796125,273,21642
1599,541126.5424673881,4811162.012013519,1899,204,43.4522335,-80.49170050000001,441,21616
1600,541465.5969318469,4810846.579828943,1088,204,43.449374750000004,-80.48755874999999,0,21651
1601,541408.8176907075,4810732.318719629,1089,204,43.44834900000001,-80.4882506,39,21608
1602,540996.2096470479,4810442.934526769,2754,204,43.445766000000006,-80.493353,811,21628
1603,540722.7321826034,4810075.996629105,2755,204,43.442477,-80.49676,826,21654
1604,539808.9538330525,4809771.702220604,3356,204,43.43978625,-80.508074,806,21240
1605,539612.2012428711,4809574.937506366,3357,204,43.438024999999996,-80.5105195,986,21239
1606,539254.3547021345,4809334.203085515,3198,204,43.43587624999999,-80.5149585,941,21221
1607,538887.2160655096,4809121.477292507,3199,204,43.433980000000005,-80.51951,933,21221
1608,538388.2085306337,4808842.433098671,1716,204,43.431493249999995,-80.5257075,381,21112
1609,537895.9906957124,4808612.398056493,1654,204,43.429446999999996,-80.5317925,232,21007
1610,536920.3258003577,4808139.479726641,1314,204,43.4252375,-80.5438785,109,21006
1611,536500.2545511778,4807989.706283897,2672,204,43.4239095,-80.549078,787,21101
1612,536208.0776833027,4807941.148231255,1203,204,43.423486499999996,-80.55270300000001,99,21010
1613,536160.02282538,4808587.376082684,1101,204,43.4293075,-80.5532415,44,21010
1614,535556.557017606,4809260.441622934,4000,204,43.435396857142855,-80.56067799999998,1136,21008
1615,536160.52282538,4808587.376082684,1095,204,43.4293075,-80.5532415,44,21010
1616,536208.5776833027,4807941.148231255,1180,204,43.423486499999996,-80.55270300000001,99,21010
1617,536500.7545511778,4807989.706283897,2669,204,43.4239095,-80.549078,787,21101
1618,536920.8258003577,4808139.479726641,1211,204,43.4252375,-80.5438785,109,21006
1619,537896.4906957124,4808612.398056493,1406,204,43.429446999999996,-80.5317925,232,21007
1620,538388.7085306337,4808842.433098671,3173,204,43.431493249999995,-80.5257075,381,21112
1621,538887.7160655096,4809121.477292507,3175,204,43.433980000000005,-80.51951,933,21221
1622,539254.8547021345,4809334.203085515,3389,204,43.43587624999999,-80.5149585,941,21221
1623,539612.7012428711,4809574.937506366,3390,204,43.438024999999996,-80.5105195,986,21239
1624,539809.4538330525,4809771.702220604,3391,204,43.43978625,-80.508074,806,21240
1625,540626.233659249,4809917.59656132,1982,204,43.441056,-80.49796425,521,21621
1626,540996.7096470479,4810442.934526769,2706,204,43.445766000000006,-80.493353,811,21628
1627,541409.3176907075,4810732.318719629,1377,204,43.44834900000001,-80.4882506,39,21608
1628,541466.0969318469,4810846.579828943,1000,204,43.449374750000004,-80.48755874999999,0,21651
1629,541127.0424673881,4811162.012013519,1879,204,43.4522335,-80.49170050000001,441,21616
1630,540623.0995236496,4811224.797353741,1893,204,43.4528265,-80.49796125,273,21642
1631,540825.7273299955,4811333.750788123,2541,204,43.45379633333334,-80.49541166666667,451,21642
1632,541333.4220314883,4811623.632672659,1903,204,43.4563786,-80.489121,14,21311
1633,541892.9124907632,4811885.581696731,1923,204,43.458706,-80.482167,473,21501
1634,542476.238966959,4812124.3545800345,1987,204,43.460823,-80.474932,525,21501
1635,543342.4842692298,4812521.58401123,1936,204,43.464349999999996,-80.46419900000001,482,21341
1636,543867.1326946047,4812738.885647574,2333,204,43.466276,-80.457696,481,21342
1637,544697.7122519889,4813106.967786743,2337,204,43.469541,-80.447392,665,21454
1638,545222.7388074293,4813266.959517851,2339,204,43.47095,-80.440888,666,21454
1639,545559.4494728163,4812596.573358243,1932,204,43.4648935,-80.43678750000001,480,21401
1640,545547.61846478,4812208.499211171,1679,204,43.4614,-80.43696,358,21402
1641,545966.8447504572,4811674.736405762,1057,204,43.4565685,-80.4318415,33,21402
1642,538654.2417627326,4812492.423086613,1907,16,43.46434433333334,-80.52216200000001,460,40733
1643,538440.6927078862,4812839.45793623,4099,16,43.46748,-80.524765,1198,40718
1644,538566.5155991311,4812246.332799318,1270,16,43.462133,-80.5232515,149,40733
1645,538691.704317918,4812164.418135882,3743,16,43.461389,-80.521716,502,40733
1646,538901.910127664,4812042.458699541,2536,16,43.46028,-80.5191325,457,40757
1647,539214.1791370794,4811832.968877936,2538,16,43.4583775,-80.5153,456,40728
1648,539352.3937867832,4811722.888671202,1272,16,43.457379,-80.513581,150,21228
1649,539159.6486049681,4811684.063542227,1922,16,43.4570395,-80.51596,472,21228
1650,538917.7439472803,4811452.932319174,2689,16,43.454971,-80.5189665,501,20901
1651,539078.3742138369,4811124.948579585,3897,16,43.452009499999996,-80.517017,827,20901
1652,539164.083642421,4810934.704471088,2692,16,43.450292000000005,-80.51595900000001,801,20902
1653,539306.2015430332,4810644.440685089,2694,16,43.447671,-80.5142235,802,21210
1654,539412.2012629886,4810360.965482654,2695,16,43.445113000000006,-80.512934,803,21205
1655,539484.4360169087,4810147.984454013,2696,16,43.4431915,-80.51205675,804,21205
1656,539706.6991775201,4809916.450356747,2698,16,43.441095,-80.509327,805,21207
1657,539809.9538330525,4809771.702220604,2699,16,43.43978625,-80.508074,806,21240
1658,540024.682319004,4809864.46576864,2701,16,43.44061,-80.5054015,807,21636
1659,540313.9124510983,4809939.155921551,2702,16,43.441266999999996,-80.501822,808,21654
1660,540626.733659249,4809917.59656132,2368,16,43.441056,-80.49796425,521,21621
1661,541033.6849207169,4809656.848696122,2820,16,43.438686000000004,-80.492949,844,21664
1662,541190.6210888677,4809399.449331096,2402,16,43.43635975,-80.49102925,649,21664
1663,541370.8705077543,4809004.813861921,2406,16,43.432796499999995,-80.488832,695,21610
1664,541522.2140195429,4808756.467067251,3063,16,43.430552,-80.486981,892,21657
1665,541868.6972576099,4808922.979455486,3065,16,43.432032,-80.4826875,891,21668
1666,542111.2392576406,4808896.745571933,3067,16,43.431782250000005,-80.47970525,858,21667
1667,541970.2247257859,4808642.952441761,2935,16,43.429505,-80.48146700000001,857,21667
1668,541814.1215214392,4808155.751104471,2937,16,43.425127,-80.48344524999999,856,21707
1669,541504.7856175024,4807901.677039481,2938,16,43.422856499999995,-80.48728600000001,102,21710
1670,541667.9618193243,4807713.46871667,2939,16,43.421152750000005,-80.48527225,866,21707
1671,541850.6853348486,4807442.422966738,2940,16,43.418701999999996,-80.4830235,867,21716
1672,542111.5791792071,4807129.696877499,2884,16,43.41587175000001,-80.479862,514,21928
1673,542276.3361556018,4806930.68451041,1548,16,43.4140705,-80.47783,301,21932
1674,542420.8754788787,4806598.61518144,1773,16,43.41107233333333,-80.47606433333333,397,21935
1675,542531.2512679354,4806173.57925329,1774,16,43.407239,-80.474728,398,21934
1676,542607.2007444726,4805859.604584737,1804,16,43.404407666666664,-80.47382066666667,399,21909
1677,543069.9986901594,4805498.294924249,1805,16,43.40112799999999,-80.46814,366,21909
1678,543128.7162209984,4805226.465825643,1806,16,43.398677,-80.467424,410,21902
1679,543092.7449006488,4804790.933270755,1807,16,43.3947575,-80.4679025,411,21904
1680,543167.2609596052,4804612.434664524,4238,16,43.393146,-80.4669965,541,21904
1681,543382.9480330156,4804745.20798123,3844,16,43.394329,-80.46431050000001,1118,22108
1682,543648.6718788982,4804926.949832458,1809,16,43.39595,-80.461015,412,22108
1683,543888.7053451741,4805071.940766221,1810,16,43.3972415,-80.45803950000001,413,22108
1684,544100.1751510403,4804907.948519765,1811,16,43.3957525,-80.4554415,414,22118
1685,544120.2088200717,4804624.429535684,1820,16,43.3931985,-80.455217,415,22118
1686,544468.2396002974,4804431.46664243,1822,16,43.3914405,-80.4509355,416,22118
1687,544629.70796997,4804209.409945913,1751,16,43.3894315,-80.44896,378,22117
1688,544979.2194493904,4804273.922421839,1752,16,43.3899915,-80.4446395,377,22117
1689,545339.6956894448,4804487.952847867,1823,16,43.391897,-80.4401835,417,22101
1690,545607.3679038067,4804682.964588428,1745,16,43.39363666666667,-80.43686233333334,395,22111
1691,545867.4621389018,4804729.465130717,1824,16,43.3940395,-80.433647,382,22109
1692,546067.6952697852,4804438.462094866,1826,16,43.391407,-80.43119300000001,418,22109
1693,546330.2161715631,4804393.889490332,1827,16,43.3909895,-80.4279555,419,22109
1694,546837.7154173693,4804258.621531073,1867,16,43.38974,-80.421695,433,22103
1695,547665.5425406777,4804066.215830586,3641,16,43.387951,-80.4115035,392,22102
1696,547943.6263237565,4804255.48211292,1731,16,43.389642,-80.408066,393,22102
1697,548310.7224528037,4804335.444973005,1732,16,43.3903385,-80.403539,394,22102
1698,547785.706487807,4804406.962067867,1734,16,43.391016,-80.41000249999999,391,22102
1699,547666.0425406777,4804066.215830586,1728,16,43.387951,-80.4115035,392,22102
1700,546838.2154173693,4804258.621531073,1868,16,43.38974,-80.421695,433,22103
1701,546330.7161715631,4804393.889490332,1828,16,43.3909895,-80.4279555,419,22109
1702,546068.1952697852,4804438.462094866,1829,16,43.391407,-80.43119300000001,418,22109
1703,545867.9621389018,4804729.465130717,1830,16,43.3940395,-80.433647,382,22109
1704,545607.8679038067,4804682.964588428,3746,16,43.39363666666667,-80.43686233333334,395,22111
1705,545340.1956894448,4804487.952847867,1831,16,43.391897,-80.4401835,417,22101
1706,544979.7194493904,4804273.922421839,1710,16,43.3899915,-80.4446395,377,22117
1707,544630.20796997,4804209.409945913,1711,16,43.3894315,-80.44896,378,22117
1708,544468.7396002974,4804431.46664243,1832,16,43.3914405,-80.4509355,416,22118
1709,544120.7088200717,4804624.429535684,1834,16,43.3931985,-80.455217,415,22118
1710,544100.6751510403,4804907.948519765,1835,16,43.3957525,-80.4554415,414,22118
1711,543889.2053451741,4805071.940766221,1837,16,43.3972415,-80.45803950000001,413,22108
1712,543649.1718788982,4804926.949832458,1838,16,43.39595,-80.461015,412,22108
1713,543383.4480330156,4804745.20798123,3843,16,43.394329,-80.46431050000001,1118,22108
1714,543167.7609596052,4804612.434664524,2016,16,43.393146,-80.4669965,541,21904
1715,543093.2449006488,4804790.933270755,1840,16,43.3947575,-80.4679025,411,21904
1716,543129.2162209984,4805226.465825643,1841,16,43.398677,-80.467424,410,21902
1717,543070.4986901594,4805498.294924249,1842,16,43.40112799999999,-80.46814,366,21909
1718,542607.7007444726,4805859.604584737,1844,16,43.404407666666664,-80.47382066666667,399,21909
1719,542531.7512679354,4806173.57925329,1864,16,43.407239,-80.474728,398,21934
1720,542421.3754788787,4806598.61518144,1865,16,43.41107233333333,-80.47606433333333,397,21935
1721,542276.8361556018,4806930.68451041,1666,16,43.4140705,-80.47783,301,21932
1722,542112.0791792071,4807129.696877499,3017,16,43.41587175000001,-80.479862,514,21928
1723,541851.1853348486,4807442.422966738,3019,16,43.418701999999996,-80.4830235,867,21716
1724,541668.4618193243,4807713.46871667,3020,16,43.421152750000005,-80.48527225,866,21707
1725,541505.2856175024,4807901.677039481,2906,16,43.422856499999995,-80.48728600000001,102,21710
1726,541814.6215214392,4808155.751104471,2907,16,43.425127,-80.48344524999999,856,21707
1727,541970.7247257859,4808642.952441761,2908,16,43.429505,-80.48146700000001,857,21667
1728,542111.7392576406,4808896.745571933,3054,16,43.431782250000005,-80.47970525,858,21667
1729,541869.1972576099,4808922.979455486,3055,16,43.432032,-80.4826875,891,21668
1730,541522.7140195429,4808756.467067251,3057,16,43.430552,-80.486981,892,21657
1731,541371.3705077543,4809004.813861921,3058,16,43.432796499999995,-80.488832,695,21610
1732,541191.1210888677,4809399.449331096,2401,16,43.43635975,-80.49102925,649,21664
1733,541034.1849207169,4809656.848696122,3105,16,43.438686000000004,-80.492949,844,21664
1734,540627.233659249,4809917.59656132,2367,16,43.441056,-80.49796425,521,21621
1735,540314.4124510983,4809939.155921551,2757,16,43.441266999999996,-80.501822,808,21654
1736,540025.182319004,4809864.46576864,2758,16,43.44061,-80.5054015,807,21636
1737,539810.4538330525,4809771.702220604,2759,16,43.43978625,-80.508074,806,21240
1738,539707.1991775201,4809916.450356747,2760,16,43.441095,-80.509327,805,21207
1739,539484.9360169087,4810147.984454013,2762,16,43.4431915,-80.51205675,804,21205
1740,539412.7012629886,4810360.965482654,2763,16,43.445113000000006,-80.512934,803,21205
1741,539306.7015430332,4810644.440685089,2764,16,43.447671,-80.5142235,802,21210
1742,539164.583642421,4810934.704471088,2765,16,43.450292000000005,-80.51595900000001,801,20902
1743,539078.8742138369,4811124.948579585,2766,16,43.452009499999996,-80.517017,827,20901
1744,538918.2439472803,4811452.932319174,1958,16,43.454971,-80.5189665,501,20901
1745,539160.1486049681,4811684.063542227,3281,16,43.4570395,-80.51596,472,21228
1746,538902.410127664,4812042.458699541,1904,16,43.46028,-80.5191325,457,40757
1747,541505.7856175024,4807901.677039481,3229,16,43.422856499999995,-80.48728600000001,102,21710
1748,538079.3638792341,4816246.528759705,3800,14,43.498175999999994,-80.5290369090909,65,40502
1749,538346.6770260897,4816435.427819174,1205,14,43.499863000000005,-80.525674,105,40526
1750,538104.0268472211,4816845.818366034,1207,14,43.50357066666667,-80.52867133333335,106,40511
1751,538044.2019590465,4817040.441773895,1208,14,43.505326,-80.52937299999999,107,40536
1752,538263.7076829339,4817263.421830311,1210,14,43.5073225,-80.52664200000001,108,40507
