node_id,stop_id,route_id,stop_lat,stop_lon,cluster_id
1979,1496,53,43.371671500000005,-80.2933225,147
1980,1497,53,43.372557,-80.2904495,319
1981,1499,53,43.373034,-80.2853215,320
1982,1500,53,43.370227,-80.284281,321
1983,1501,53,43.3679025,-80.283327,322
1984,1502,53,43.3665735,-80.2860205,323
1985,1512,51,43.35719928571428,-80.313292,331
1986,5116,51,43.360824,-80.313476,1560
1987,1470,51,43.363692,-80.314089,299
1988,1471,51,43.365568,-80.314574,300
1989,1472,51,43.368707,-80.316896,301
1990,6102,51,43.372868999999994,-80.31813399999999,366
1991,1475,51,43.376929,-80.318544,303
1992,3527,51,43.3800045,-80.319497,292
1993,1476,51,43.3812765,-80.319829,291
1994,1384,51,43.383215500000006,-80.320356,242
1995,6103,51,43.386531,-80.321013,1564
1996,4194,51,43.390422,-80.322283,1528
1997,6104,51,43.39262225,-80.32266100000001,38
1998,1477,51,43.395798,-80.323914,304
1999,1478,51,43.398577,-80.324809,305
2000,1479,51,43.401165500000005,-80.3258675,274
2001,1480,51,43.40291,-80.326232,306
2002,1409,51,43.404477,-80.326922,259
2003,6105,51,43.407758,-80.327778,1565
2004,1482,51,43.41032,-80.322832,289
2005,1483,51,43.411686,-80.324676,308
2006,1278,51,43.419199500000005,-80.325905,169
2007,1254,51,43.423254,-80.324238,156
2008,1235,51,43.424284,-80.3232755,137
2009,3511,51,43.4276015,-80.318686,154
2010,1236,51,43.429882,-80.313786,138
2011,3540,51,43.430656,-80.31205,1226
2012,1300,51,43.434452,-80.311535,184
2013,1301,51,43.43643,-80.314839,185
2014,1302,51,43.43575,-80.320428,186
2015,1303,51,43.437525,-80.321077,187
2016,1304,51,43.43906,-80.320244,188
2017,1305,51,43.441421,-80.317425,189
2018,1306,51,43.44542,-80.316206,190
2019,1246,51,43.449692,-80.309947,148
2020,3852,51,43.449205,-80.30771,1359
2021,3853,51,43.447608,-80.307184,1360
2022,3854,51,43.445632,-80.306564,1361
2023,3855,51,43.441684,-80.307277,1362
2024,3856,51,43.441755,-80.313034,1363
2025,3541,51,43.439688,-80.313103,1227
2026,1307,51,43.436959,-80.312174,191
2027,1511,51,43.35719928571428,-80.313292,331
2028,1276,51,43.419199500000005,-80.325905,169
2029,1294,51,43.417446999999996,-80.324291,178
2030,1295,51,43.4164575,-80.321479,179
2031,1297,51,43.417331,-80.315482,181
2032,1298,51,43.417991,-80.311425,182
2033,2107,51,43.420854500000004,-80.3104355,656
2034,3922,51,43.421305000000004,-80.304711,164
2035,3923,51,43.421701999999996,-80.30185900000001,163
2036,3924,51,43.421276,-80.2977935,162
2037,3925,51,43.422133,-80.2926365,161
2038,3926,51,43.425898,-80.293867,1399
2039,1247,51,43.427858,-80.297761,149
2040,1248,51,43.4305,-80.301251,150
2041,1249,51,43.431806,-80.30582,151
2042,1237,51,43.433445,-80.307358,139
2043,1238,51,43.435824,-80.304637,140
2044,1239,51,43.439667,-80.300912,141
2045,1240,51,43.438706,-80.29892,142
2046,1241,51,43.440108,-80.295518,143
2047,1242,51,43.438118,-80.294034,144
2048,1243,51,43.436945,-80.293689,145
2049,3542,51,43.432589,-80.293925,1228
2050,1244,51,43.430945,-80.293129,146
2051,3512,51,43.42912,-80.288115,1220
2052,3930,51,43.424965,-80.285724,1400
2053,3931,51,43.423534,-80.287297,1401
2054,3932,51,43.421795,-80.288578,1402
2055,3411,51,43.420696,-80.289913,1187
2056,1308,51,43.434921,-80.311728,192
2057,1250,51,43.431191,-80.311251,152
2058,1251,51,43.429306,-80.3153,153
2059,1252,51,43.4276015,-80.318686,154
2060,1274,51,43.424284,-80.3232755,137
2061,1253,51,43.422575,-80.32516,155
2062,1456,51,43.411707,-80.323626,288
2063,1457,51,43.41032,-80.322832,289
2064,6023,51,43.407212,-80.328047,1562
2065,1459,51,43.404477,-80.326922,259
2066,1486,51,43.40322,-80.326738,311
2067,1426,51,43.401165500000005,-80.3258675,274
2068,1427,51,43.39746,-80.324883,275
2069,6020,51,43.39262225,-80.32266100000001,38
2070,4158,51,43.390853,-80.322835,1510
2071,6021,51,43.385258,-80.321058,1561
2072,3539,51,43.383215500000006,-80.320356,242
2073,1460,51,43.3812765,-80.319829,291
2074,1461,51,43.3800045,-80.319497,292
2075,1462,51,43.377247,-80.319022,293
2076,6022,51,43.373740999999995,-80.3189045,373
2077,1464,51,43.369818,-80.317476,295
2078,1465,51,43.364811,-80.314385,296
2079,1466,51,43.362711,-80.314161,297
2080,1467,51,43.359989,-80.313686,298
2081,1265,51,43.422133,-80.2926365,161
2082,1266,51,43.421276,-80.2977935,162
2083,1267,51,43.421701999999996,-80.30185900000001,163
2084,1268,51,43.421305000000004,-80.304711,164
2085,2106,51,43.420854500000004,-80.3104355,656
2086,1484,51,43.418394,-80.310765,309
2087,1315,51,43.417212,-80.316635,197
2088,1316,51,43.4164575,-80.321479,179
2089,1317,51,43.417446999999996,-80.324291,178
2090,1517,50,43.3575892,-80.31304560000001,332
2091,1523,50,43.354946,-80.314079,333
2092,4193,50,43.3528975,-80.313151,1527
2093,4195,50,43.349809,-80.314557,1529
2094,4213,50,43.3450045,-80.31488949999999,1536
2095,4214,50,43.343171999999996,-80.3141445,1537
2096,4196,50,43.339033,-80.312068,1530
2097,4197,50,43.3398155,-80.3080475,1531
2098,4198,50,43.3401465,-80.3059595,728
2099,4199,50,43.34111,-80.300372,1511
2100,2287,50,43.3416035,-80.297611,729
2101,2288,50,43.342242,-80.2937885,715
2102,2289,50,43.342696,-80.290664,730
2103,4111,50,43.3437585,-80.284681,713
2104,4112,50,43.344555,-80.280149,1488
2105,4113,50,43.345355999999995,-80.27547150000001,1489
2106,4114,50,43.350857000000005,-80.2716725,1490
2107,4115,50,43.3538675,-80.276576,839
2108,4116,50,43.3555205,-80.277191,838
2109,4117,50,43.355349,-80.281957,1491
2110,4118,50,43.354158999999996,-80.28502950000001,1492
2111,2976,50,43.354572,-80.28696,1037
2112,2176,50,43.35576,-80.289128,688
2113,2977,50,43.357192,-80.29169200000001,836
2114,2978,50,43.3592785,-80.295136,835
2115,2979,50,43.36096333333333,-80.29802566666666,677
2116,2360,50,43.3630675,-80.30139750000001,774
2117,4219,50,43.3653815,-80.30515700000001,1514
2118,1609,50,43.367474,-80.3088005,368
2119,1610,50,43.3705305,-80.3139435,367
2120,1611,50,43.372215,-80.316532,372
2121,1612,50,43.373740999999995,-80.3189045,373
2122,1613,50,43.375485999999995,-80.3221525,374
2123,1614,50,43.3778025,-80.3260555,375
2124,1615,50,43.3795245,-80.3289825,365
2125,1616,50,43.380848,-80.33116,364
2126,1617,50,43.382517,-80.334018,376
2127,1618,50,43.3837445,-80.3360605,363
2128,1619,50,43.385739,-80.339094,362
2129,1620,50,43.387806,-80.34243599999999,361
2130,1621,50,43.388763,-80.3443395,360
2131,1444,50,43.3906475,-80.3463625,251
2132,3835,50,43.3915935,-80.3441795,285
2133,1446,50,43.391761,-80.341924,286
2134,1447,50,43.389027,-80.340917,287
2135,1448,50,43.388076,-80.3416185,249
2136,1449,50,43.387662,-80.337647,248
2137,1451,50,43.388438,-80.333311,247
2138,3858,50,43.3893255,-80.3288135,246
2139,1454,50,43.3903915,-80.32409100000001,245
2140,1065,50,43.3929385,-80.32264649999999,39
2141,1392,50,43.3903915,-80.32409100000001,245
2142,1394,50,43.3893255,-80.3288135,246
2143,1396,50,43.388438,-80.333311,247
2144,1398,50,43.387662,-80.337647,248
2145,1399,50,43.388076,-80.3416185,249
2146,1400,50,43.389522,-80.342405,250
2147,1445,50,43.3915935,-80.3441795,285
2148,1401,50,43.3906475,-80.3463625,251
2149,1591,50,43.389888,-80.346618,359
2150,1592,50,43.388763,-80.3443395,360
2151,1593,50,43.387806,-80.34243599999999,361
2152,1594,50,43.385739,-80.339094,362
2153,1595,50,43.3837445,-80.3360605,363
2154,3609,50,43.382517,-80.334018,376
2155,1596,50,43.380848,-80.33116,364
2156,1597,50,43.3795245,-80.3289825,365
2157,2899,50,43.3778025,-80.3260555,375
2158,2900,50,43.375485999999995,-80.3221525,374
2159,1600,50,43.372868999999994,-80.31813399999999,366
2160,1601,50,43.3705305,-80.3139435,367
2161,1602,50,43.367474,-80.3088005,368
2162,4164,50,43.3653815,-80.30515700000001,1514
2163,2482,50,43.3630675,-80.30139750000001,774
2164,2483,50,43.36096333333333,-80.29802566666666,677
2165,2484,50,43.3592785,-80.295136,835
2166,2485,50,43.357192,-80.29169200000001,836
2167,2486,50,43.355104,-80.288418,837
2168,4200,50,43.354158999999996,-80.28502950000001,1492
2169,4201,50,43.355054,-80.282702,1532
2170,4202,50,43.355626,-80.279273,1533
2171,2489,50,43.3555205,-80.277191,838
2172,2490,50,43.3538675,-80.276576,839
2173,4203,50,43.350857000000005,-80.2716725,1490
2174,4204,50,43.345355999999995,-80.27547150000001,1489
2175,4205,50,43.344555,-80.280149,1488
2176,2229,50,43.3437585,-80.284681,713
2177,2230,50,43.342691,-80.291489,714
2178,2231,50,43.342242,-80.2937885,715
2179,4159,50,43.3416035,-80.297611,729
2180,4160,50,43.34111,-80.300372,1511
2181,2280,50,43.3401465,-80.3059595,728
2182,4206,50,43.3398155,-80.3080475,1531
2183,4207,50,43.339225,-80.312912,1534
2184,4215,50,43.343171999999996,-80.3141445,1537
2185,4216,50,43.3450045,-80.31488949999999,1536
2186,4217,50,43.351089,-80.313411,1538
2187,4218,50,43.3528975,-80.313151,1527
2188,2159,50,43.354477,-80.313489,676
2189,1474,35,43.452896,-80.49807266666666,302
2190,1273,35,43.450891999999996,-80.49546050000001,167
2191,1385,35,43.448180666666666,-80.48801366666667,237
2192,2924,35,43.446362500000006,-80.48371499999999,1008
2193,2925,35,43.444448,-80.48008,1010
2194,1387,35,43.443858500000005,-80.47855000000001,243
2195,2927,35,43.442821,-80.481088,1011
2196,2928,35,43.44141225,-80.48433975,958
2197,2929,35,43.438408,-80.486909,1012
2198,2311,35,43.43648366666667,-80.49103266666667,742
2199,3075,35,43.435323499999996,-80.49394649999999,1054
2200,3076,35,43.434135,-80.496063,1055
2201,2684,35,43.431506999999996,-80.496473,929
2202,3083,35,43.429414,-80.497301,1058
2203,3085,35,43.428732,-80.501952,1059
2204,2828,35,43.427965,-80.507826,982
2205,2825,35,43.425213,-80.512004,979
2206,3091,35,43.424041,-80.5126025,1063
2207,3093,35,43.420973000000004,-80.51522750000001,1064
2208,2704,35,43.413076,-80.516374,939
2209,1675,35,43.415274000000004,-80.51704733333334,402
2210,1676,35,43.413526,-80.517447,403
2211,3094,35,43.420973000000004,-80.51522750000001,1064
2212,3095,35,43.424041,-80.5126025,1063
2213,3096,35,43.426088,-80.511104,1065
2214,3097,35,43.428213,-80.507071,1066
2215,3098,35,43.428537,-80.502683,1067
2216,3099,35,43.428899,-80.499121,1068
2217,3100,35,43.429519,-80.49667,1069
2218,2691,35,43.431506999999996,-80.496473,929
2219,3102,35,43.433676,-80.495956,1070
2220,3103,35,43.435323499999996,-80.49394649999999,1054
2221,2309,35,43.43648366666667,-80.49103266666667,742
2222,2914,35,43.437822,-80.487179,1005
2223,2915,35,43.44141225,-80.48433975,958
2224,2916,35,43.442291,-80.482025,1006
2225,1386,35,43.443858500000005,-80.47855000000001,243
2226,2919,35,43.445257,-80.481212,1007
2227,2920,35,43.446362500000006,-80.48371499999999,1008
2228,1376,35,43.4486015,-80.488606,45
2229,1313,35,43.450255,-80.493395,196
2230,1292,35,43.450891999999996,-80.49546050000001,167
2231,3226,35,43.452896,-80.49807266666666,302
2232,1572,78,43.41015533333333,-80.39301166666667,347
2233,2314,78,43.4164535,-80.375898,746
2234,2315,78,43.418977,-80.376651,747
2235,4227,78,43.425343,-80.378759,1546
2236,4228,78,43.428181,-80.37997050000001,1547
2237,4229,78,43.442995,-80.387147,1548
2238,2747,78,43.455811,-80.386401,956
2239,4231,78,43.443819,-80.388128,1549
2240,4232,78,43.428181,-80.37997050000001,1547
2241,4233,78,43.424691,-80.378876,1550
2242,4286,78,43.419421,-80.377102,1556
2243,3286,78,43.4164535,-80.375898,746
2244,1572,62,43.41015533333333,-80.39301166666667,347
2245,3939,62,43.416551999999996,-80.38739749999999,749
2246,2310,62,43.415775,-80.384387,743
2247,3940,62,43.414114999999995,-80.3799545,1404
2248,2312,62,43.412729,-80.37512050000001,744
2249,3859,62,43.413288,-80.372151,1364
2250,4222,62,43.41427,-80.360346,1541
2251,4224,62,43.415992,-80.354054,1543
2252,4225,62,43.42172,-80.352664,1544
2253,4226,62,43.425493,-80.357471,1545
2254,3646,62,43.428134,-80.365004,1264
2255,3647,62,43.430681,-80.370305,1265
2256,3648,62,43.429514,-80.375102,1266
2257,3649,62,43.425372,-80.374368,1267
2258,1035,62,43.424496,-80.378202,23
2259,2317,62,43.423997,-80.381078,748
2260,3531,62,43.421839,-80.3836795,175
2261,2318,62,43.416551999999996,-80.38739749999999,749
2262,1169,62,43.431722,-80.375542,103
2263,1089,91,43.4486015,-80.488606,45
2264,1313,91,43.450255,-80.493395,196
2265,1893,91,43.452896,-80.49807266666666,302
2266,1896,91,43.454476,-80.5032365,518
2267,1897,91,43.455054000000004,-80.50509450000001,519
2268,1898,91,43.45598,-80.5080015,520
2269,1900,91,43.4570495,-80.5111265,521
2270,1902,91,43.4583775,-80.5153,523
2271,1904,91,43.46028,-80.5191325,524
2272,1907,91,43.464542,-80.52214900000001,527
2273,1909,91,43.4679,-80.523006,528
2274,1910,91,43.4699605,-80.5236635,529
2275,1911,91,43.472403,-80.52417,530
2276,1166,91,43.475933999999995,-80.52562,101
2277,1167,91,43.47537199999999,-80.52816866666667,102
2278,1168,91,43.4778975,-80.53013,100
2279,1171,91,43.479510000000005,-80.5314095,105
2280,1172,91,43.481565,-80.5330075,99
2281,1173,91,43.483188,-80.53451,98
2282,1174,91,43.485679,-80.537298,106
2283,1175,91,43.485737,-80.539264,96
2284,1176,91,43.488154,-80.541397,107
2285,1177,91,43.490545499999996,-80.539345,94
2286,1178,91,43.492047,-80.537645,108
2287,3627,91,43.489076499999996,-80.5455735,1256
2288,3868,91,43.485836500000005,-80.54687200000001,1370
2289,3869,91,43.481868500000004,-80.5459835,1369
2290,3629,91,43.479254,-80.549601,1257
2291,3870,91,43.477524,-80.548409,1371
2292,3872,91,43.475581,-80.54713,1372
2293,1223,91,43.474106500000005,-80.54060949999999,133
2294,3943,91,43.472209,-80.53589600000001,920
2295,3945,91,43.473399,-80.532248,1406
2296,2783,91,43.474211499999996,-80.530449,918
2297,3620,91,43.475132,-80.527561,1253
2298,2533,91,43.475436,-80.524987,858
2299,3581,91,43.472403,-80.52417,530
2300,2535,91,43.4699605,-80.5236635,529
2301,1957,91,43.46734,-80.523085,571
2302,4048,91,43.464542,-80.52214900000001,527
2303,1959,91,43.46169,-80.521534,573
2304,2536,91,43.46028,-80.5191325,524
2305,2538,91,43.4583775,-80.5153,523
2306,2540,91,43.457084,-80.511803,860
2307,2542,91,43.45598,-80.5080015,520
2308,2543,91,43.455054000000004,-80.50509450000001,519
2309,2544,91,43.454476,-80.5032365,518
2310,1901,91,43.452618,-80.497627,522
2311,2457,91,43.451742,-80.494755,824
2312,2458,91,43.450769,-80.49179,825
2313,2562,91,43.449872,-80.489395,864
2314,2561,91,43.449374750000004,-80.48755874999999,0
2315,1078,9,43.4744675,-80.539652,42
2316,1093,9,43.476824,-80.540815,48
2317,1094,9,43.475482,-80.5442545,49
2318,4074,9,43.475124,-80.54644,1466
2319,3865,9,43.477175,-80.54782,1368
2320,3630,9,43.478973,-80.549034,1258
2321,3866,9,43.481868500000004,-80.5459835,1369
2322,3867,9,43.485836500000005,-80.54687200000001,1370
2323,3626,9,43.489076499999996,-80.5455735,1256
2324,1181,9,43.490037,-80.546107,110
2325,1182,9,43.489723999999995,-80.54790249999999,92
2326,1183,9,43.4879865,-80.550173,91
2327,1184,9,43.485678,-80.551643,90
2328,1185,9,43.487048,-80.55543,111
2329,1186,9,43.487251,-80.55669549999999,88
2330,1188,9,43.4850305,-80.5598345,87
2331,1189,9,43.4867715,-80.56321,86
2332,1190,9,43.489148,-80.562995,112
2333,1191,9,43.491147999999995,-80.5643965,84
2334,1193,9,43.493627,-80.563965,114
2335,1194,9,43.4947765,-80.559547,81
2336,1195,9,43.494517,-80.556661,115
2337,1196,9,43.493583,-80.5560615,79
2338,1197,9,43.494424499999994,-80.5536625,78
2339,1198,9,43.495652,-80.549714,116
2340,1200,9,43.496925,-80.546017,117
2341,1257,9,43.49773533333333,-80.54416733333333,157
2342,1201,9,43.5002935,-80.537216,74
2343,1202,9,43.5014915,-80.5338345,73
2344,1212,9,43.501630500000005,-80.5306325,124
2345,1128,9,43.4981801,-80.528983,72
2346,2810,9,43.501630500000005,-80.5306325,124
2347,1131,9,43.5014915,-80.5338345,73
2348,1132,9,43.5002935,-80.537216,74
2349,1256,9,43.49773533333333,-80.54416733333333,157
2350,1135,9,43.496683,-80.547523,76
2351,1136,9,43.495593,-80.550716,77
2352,1137,9,43.494424499999994,-80.5536625,78
2353,1138,9,43.493583,-80.5560615,79
2354,1139,9,43.494807,-80.557141,80
2355,1140,9,43.4947765,-80.559547,81
2356,1141,9,43.493964,-80.562528,82
2357,1142,9,43.493252,-80.564759,83
2358,1143,9,43.491147999999995,-80.5643965,84
2359,1144,9,43.488438,-80.563322,85
2360,1145,9,43.4867715,-80.56321,86
2361,1146,9,43.4850305,-80.5598345,87
2362,1147,9,43.487251,-80.55669549999999,88
2363,1148,9,43.486149,-80.553581,89
2364,1149,9,43.485678,-80.551643,90
2365,1150,9,43.4879865,-80.550173,91
2366,1152,9,43.489723999999995,-80.54790249999999,92
2367,3627,9,43.489076499999996,-80.5455735,1256
2368,3868,9,43.485836500000005,-80.54687200000001,1370
2369,3869,9,43.481868500000004,-80.5459835,1369
2370,3629,9,43.479254,-80.549601,1257
2371,3870,9,43.477524,-80.548409,1371
2372,3872,9,43.475581,-80.54713,1372
2373,2520,9,43.475482,-80.5442545,49
2374,3889,9,43.4764615,-80.5395785,1381
2375,1262,9,43.474106500000005,-80.54060949999999,133
2376,4002,13,43.435396857142855,-80.56067799999998,1376
2377,1040,13,43.437751500000005,-80.56298699999999,25
2378,1037,13,43.4402015,-80.56555900000001,22
2379,3903,13,43.442391,-80.56573399999999,1389
2380,3905,13,43.446101,-80.570733,1390
2381,3689,13,43.447323,-80.571935,1280
2382,3690,13,43.451373,-80.571868,1281
2383,3691,13,43.453284499999995,-80.571996,591
2384,3451,13,43.455452,-80.573674,1199
2385,3452,13,43.4579895,-80.576553,1200
2386,4088,13,43.460348,-80.578865,1473
2387,3453,13,43.46224633333333,-80.58131166666668,57
2388,1106,13,43.465042,-80.584197,58
2389,3392,13,43.466581,-80.586096,1178
2390,4085,13,43.469105,-80.590958,1471
2391,4014,13,43.470298,-80.594734,1435
2392,1107,13,43.47146,-80.592599,59
2393,1108,13,43.47276,-80.58951,60
2394,1109,13,43.47205,-80.585101,61
2395,1110,13,43.471623,-80.581593,62
2396,1111,13,43.472314999999995,-80.579422,63
2397,1112,13,43.474326,-80.574588,64
2398,3949,13,43.474862,-80.572665,1407
2399,1113,13,43.472479,-80.57095000000001,65
2400,1114,13,43.470685,-80.569001,66
2401,1115,13,43.468562,-80.567137,67
2402,1116,13,43.467996,-80.564977,68
2403,1117,13,43.4691,-80.561792,69
2404,1119,13,43.471484000000004,-80.5554325,52
2405,1120,13,43.4731675,-80.5507405,51
2406,3899,13,43.47447,-80.546595,1388
2407,1223,13,43.474106500000005,-80.54060949999999,133
2408,1262,13,43.474106500000005,-80.54060949999999,133
2409,2531,13,43.474521,-80.547292,857
2410,1096,13,43.4731675,-80.5507405,51
2411,1097,13,43.471484000000004,-80.5554325,52
2412,1099,13,43.469601,-80.561087,53
2413,4026,13,43.467918,-80.565836,1443
2414,4076,13,43.470125,-80.568261,1467
2415,4077,13,43.472479,-80.57095000000001,65
2416,4027,13,43.474862,-80.572665,1407
2417,4079,13,43.472314999999995,-80.579422,63
2418,4080,13,43.471801,-80.583771,1468
2419,4081,13,43.472747,-80.58638,1469
2420,4082,13,43.472779,-80.590222,1470
2421,4083,13,43.47146,-80.592599,59
2422,4084,13,43.469105,-80.590958,1471
2423,4086,13,43.466581,-80.586096,1178
2424,3454,13,43.465042,-80.584197,58
2425,3455,13,43.46224633333333,-80.58131166666668,57
2426,4087,13,43.459621,-80.578428,1472
2427,3456,13,43.4579895,-80.576553,1200
2428,3446,13,43.455769,-80.574335,1197
2429,1979,13,43.453284499999995,-80.571996,591
2430,4237,13,43.450505,-80.572585,1552
2431,3685,13,43.447909,-80.572635,1279
2432,3906,13,43.445424,-80.570484,1391
2433,3904,13,43.442391,-80.56573399999999,1389
2434,1034,13,43.4402015,-80.56555900000001,22
2435,3901,13,43.437751500000005,-80.56298699999999,25
2436,1223,19,43.474106500000005,-80.54060949999999,133
2437,3943,19,43.472209,-80.53589600000001,920
2438,3945,19,43.473399,-80.532248,1406
2439,2783,19,43.474211499999996,-80.530449,918
2440,1167,19,43.47537199999999,-80.52816866666667,102
2441,1168,19,43.4778975,-80.53013,100
2442,1171,19,43.479510000000005,-80.5314095,105
2443,1172,19,43.481565,-80.5330075,99
2444,1173,19,43.483188,-80.53451,98
2445,1174,19,43.485679,-80.537298,106
2446,1175,19,43.485737,-80.539264,96
2447,1176,19,43.488154,-80.541397,107
2448,1177,19,43.490545499999996,-80.539345,94
2449,1178,19,43.492047,-80.537645,108
2450,2460,19,43.4928235,-80.5441855,823
2451,3776,19,43.4947095,-80.5444995,822
2452,3777,19,43.496925,-80.546017,117
2453,3324,19,43.498212499999994,-80.546762,777
2454,3325,19,43.498166,-80.549613,776
2455,3326,19,43.4989645,-80.55154350000001,772
2456,3319,19,43.501045000000005,-80.5527035,1158
2457,3320,19,43.502078,-80.549327,1159
2458,3321,19,43.50373,-80.54474,1160
2459,3322,19,43.501287,-80.542896,1161
2460,3323,19,43.498652,-80.543127,1162
2461,3327,19,43.501045000000005,-80.5527035,1158
2462,2353,19,43.5027965,-80.554235,769
2463,3833,19,43.5099745,-80.555849,650
2464,2354,19,43.50736,-80.554887,770
2465,2355,19,43.5027965,-80.554235,769
2466,2356,19,43.500616,-80.552907,771
2467,2357,19,43.4989645,-80.55154350000001,772
2468,2364,19,43.498166,-80.549613,776
2469,2365,19,43.498212499999994,-80.546762,777
2470,2574,19,43.496581,-80.545805,869
2471,2455,19,43.4947095,-80.5444995,822
2472,2456,19,43.4928235,-80.5441855,823
2473,1155,19,43.49156,-80.537562,93
2474,1156,19,43.490545499999996,-80.539345,94
2475,1157,19,43.487642,-80.541574,95
2476,1158,19,43.485737,-80.539264,96
2477,1159,19,43.48497,-80.53665,97
2478,1160,19,43.483188,-80.53451,98
2479,1161,19,43.481565,-80.5330075,99
2480,4236,19,43.479510000000005,-80.5314095,105
2481,1163,19,43.4778975,-80.53013,100
2482,3682,19,43.47537199999999,-80.52816866666667,102
2483,2673,19,43.474211499999996,-80.530449,918
2484,2674,19,43.473273,-80.533152,919
2485,2675,19,43.472209,-80.53589600000001,920
2486,1264,19,43.4744675,-80.539652,42
2487,1256,19,43.49773533333333,-80.54416733333333,157
2488,1264,30,43.4744675,-80.539652,42
2489,1123,30,43.472651,-80.541207,71
2490,2515,30,43.468601,-80.540284,851
2491,2516,30,43.467795,-80.543591,852
2492,2530,30,43.470728,-80.544474,856
2493,2518,30,43.472738,-80.547992,853
2494,2519,30,43.473938,-80.54624,854
2495,1078,30,43.4744675,-80.539652,42
2496,4005,31,43.4981801,-80.528983,72
2497,1205,31,43.499863000000005,-80.525674,119
2498,1207,31,43.503786000000005,-80.528508,120
2499,1208,31,43.505326,-80.52937299999999,121
2500,1210,31,43.507093,-80.526706,122
2501,3760,31,43.510087,-80.5244495,1310
2502,3593,31,43.512001,-80.522547,1246
2503,4051,31,43.511063,-80.520812,1453
2504,3781,31,43.509152,-80.517287,1321
2505,1133,31,43.510839000000004,-80.5138535,70
2506,3780,31,43.511393999999996,-80.50984,1195
2507,3782,31,43.510051,-80.506443,1322
2508,3594,31,43.510645499999995,-80.504372,1247
2509,3595,31,43.511081,-80.500929,1248
2510,2038,31,43.5086345,-80.5005845,546
2511,2039,31,43.505644,-80.503411,628
2512,2040,31,43.50453,-80.505638,544
2513,2041,31,43.503774,-80.50912149999999,543
2514,3768,31,43.498494,-80.504558,1317
2515,3764,31,43.497204,-80.506497,1315
2516,2803,31,43.494558,-80.51028550000001,971
2517,3900,31,43.493056333333335,-80.51253066666668,972
2518,3769,31,43.4901025,-80.516953,1303
2519,3770,31,43.487556,-80.518474,1318
2520,3771,31,43.4843435,-80.519784,1302
2521,3772,31,43.483542,-80.52216,1319
2522,4072,31,43.481701,-80.527078,1465
2523,2511,31,43.480705,-80.529694,847
2524,2512,31,43.480059499999996,-80.53133199999999,848
2525,2513,31,43.47867,-80.5351875,849
2526,2514,31,43.477918,-80.537357,850
2527,3889,31,43.4764615,-80.5395785,1381
2528,1260,31,43.474043,-80.541208,160
2529,2531,31,43.474521,-80.547292,857
2530,1096,31,43.4731675,-80.5507405,51
2531,1097,31,43.471484000000004,-80.5554325,52
2532,1099,31,43.469601,-80.561087,53
2533,4026,31,43.467918,-80.565836,1443
2534,1100,31,43.467,-80.568298,54
2535,1102,31,43.4650975,-80.573402,55
2536,1104,31,43.463958500000004,-80.5766835,56
2537,1105,31,43.46224633333333,-80.58131166666668,57
2538,4017,31,43.4604255,-80.5826935,1438
2539,4022,31,43.457107,-80.58282249999999,1440
2540,4020,31,43.453197,-80.584158,1439
2541,1213,31,43.449684,-80.586504,125
2542,4023,31,43.449199,-80.590271,1441
2543,1214,31,43.449196,-80.587126,126
2544,4019,31,43.453197,-80.584158,1439
2545,4021,31,43.457107,-80.58282249999999,1440
2546,4018,31,43.4604255,-80.5826935,1438
2547,4012,31,43.462386,-80.580452,1434
2548,4013,31,43.463958500000004,-80.5766835,56
2549,4024,31,43.4650975,-80.573402,55
2550,4025,31,43.466509,-80.569085,1442
2551,1116,31,43.467996,-80.564977,68
2552,1117,31,43.4691,-80.561792,69
2553,1119,31,43.471484000000004,-80.5554325,52
2554,1120,31,43.4731675,-80.5507405,51
2555,3899,31,43.47447,-80.546595,1388
2556,1223,31,43.474106500000005,-80.54060949999999,133
2557,3887,31,43.4764615,-80.5395785,1381
2558,2522,31,43.477918,-80.537357,850
2559,2523,31,43.47867,-80.5351875,849
2560,2524,31,43.480059499999996,-80.53133199999999,848
2561,2525,31,43.480793,-80.529075,855
2562,2526,31,43.481762,-80.52619849999999,534
2563,3773,31,43.483042,-80.523127,1320
2564,3747,31,43.4843435,-80.519784,1302
2565,3622,31,43.487023,-80.518243,1255
2566,3748,31,43.4901025,-80.516953,1303
2567,2817,31,43.493056333333335,-80.51253066666668,972
2568,3677,31,43.494558,-80.51028550000001,971
2569,2819,31,43.496584,-80.507196,977
2570,3749,31,43.498024,-80.505044,1304
2571,1925,31,43.503774,-80.50912149999999,543
2572,1926,31,43.50453,-80.505638,544
2573,1927,31,43.506133,-80.501935,545
2574,1928,31,43.5086345,-80.5005845,546
2575,1929,31,43.510629,-80.500487,547
2576,3598,31,43.510645499999995,-80.504372,1247
2577,3599,31,43.510075,-80.505676,1249
2578,3443,31,43.511393999999996,-80.50984,1195
2579,1121,31,43.510839000000004,-80.5138535,70
2580,4016,31,43.509043500000004,-80.518021,1437
2581,4050,31,43.510917,-80.520095,1452
2582,3757,31,43.511923,-80.523278,1309
2583,3758,31,43.510087,-80.5244495,1310
2584,3759,31,43.507552,-80.526578,1311
2585,2067,31,43.505326,-80.52937299999999,121
2586,1204,31,43.502525,-80.528077,118
2587,3393,31,43.499863000000005,-80.525674,119
2588,2020,5,43.477445,-80.484309,621
2589,2021,5,43.4792855,-80.48443599999999,558
