node_id,x_coord,y_coord
1527,537703.9131191447,4816685.793823607
1528,537580.3151458432,4816828.260971557
1529,537445.6653419369,4816981.997140775
1530,536940.7446415535,4817583.93694115
1531,536423.6752619129,4817624.986568902
1532,535897.6674260576,4817554.966571088
1533,535782.6805738078,4818200.9546480235
1534,535931.6908359708,4819552.927246316
1535,535990.732171999,4820101.88936557
1536,536018.5679059335,4820350.8175266255
1537,536051.7444752717,4820642.977751435
1538,536095.1364787354,4820973.065391194
1539,536283.7428874479,4821414.998502138
1540,536519.6870594207,4821257.901944987
1541,535913.7064790054,4822523.967111913
1542,535641.6976926512,4823277.965068893
1543,535427.6680135119,4823890.897277978
1544,535280.676008964,4824968.986066315
1545,535325.6831186668,4825422.914468745
1546,535352.6784911583,4825769.906083539
1547,535402.7112488704,4826324.929537966
1548,535441.7355015159,4826715.966586013
1549,535457.6963489448,4826933.956818415
1550,535506.7096059548,4827174.890046095
1551,535580.705400628,4827315.999342277
1552,545181.6446130202,4807870.500412995
1553,543474.4369671639,4807911.594261614
1554,542253.7431508705,4809106.743775915
1555,542454.0766513259,4810081.122666617
1556,541784.2736858507,4810510.633597071
1557,541478.4167039318,4810876.0251583485
1558,541195.8418639271,4811130.955378192
1559,540529.9726719499,4811273.519554172
1560,539476.7707376631,4811715.733689057
1561,538964.6451908892,4811995.95912407
1562,538585.3345216938,4812470.562003203
1563,537660.3837589838,4812991.31348226
1564,537099.825464785,4813490.865213416
1565,536784.673783815,4814400.281985645
1566,536933.0250927123,4816133.318297591
1567,538030.2744461069,4816257.821386793
1568,538036.5666840493,4816260.3003081735
1569,536928.831956839,4816131.29617913
1570,536780.2284158932,4814399.813456968
1571,537091.1222346997,4813485.042102403
1572,537656.8409175107,4812988.406087554
1573,538556.6709700874,4812249.0529864505
1574,538961.0991623787,4811993.6063352395
1575,539473.8784522687,4811712.273848254
1576,540520.2228872271,4811253.358822093
1577,540965.7930330078,4810934.085145651
1578,541317.2917591501,4810761.086560731
1579,541782.1123536584,4810506.844109994
1580,542453.6128006983,4810077.676836879
1581,542249.8715864286,4809104.609356217
1582,543461.6321425119,4807901.294115907
1583,545183.874089634,4807863.962696015
1584,545947.7006145923,4811657.901153761
1585,545671.2334989683,4811386.913875582
1586,544974.1961729609,4811057.594643494
1587,544393.9281886615,4810780.868159079
1588,543796.7246662811,4810674.895673341
1589,543122.6872534351,4810294.383937679
1590,542539.1774825501,4810073.329420246
1591,542351.6116186973,4809516.507913876
1592,542184.974496955,4809205.935342665
1593,541760.6762777765,4808152.989122909
1594,541498.6812131364,4807910.925386727
1595,540968.2437085226,4807786.072074575
1596,540378.8233852871,4807641.579957617
1597,539636.0131651947,4807307.992426169
1598,539095.9437362296,4807043.294857488
1599,539543.9654555878,4807169.737444889
1600,540374.9750973505,4807621.7881242735
1601,540990.9444437019,4807767.107477498
1602,541546.6849878134,4807910.887626651
1603,541796.4454348234,4808154.543358587
1604,542195.4206684729,4809140.363421642
1605,542204.2930182522,4809574.332705736
1606,542555.4749261638,4810068.323428273
1607,543155.9080325497,4810287.710672194
1608,543836.6912669373,4810675.932882053
1609,544477.7696868317,4810793.523306915
1610,545004.1438326067,4811044.0228005815
1611,545686.908209054,4811366.25141431
1612,545982.9887979478,4811691.571705065
1613,545983.4887979478,4811691.571705065
1614,545549.4084998379,4812314.687226792
1615,545569.5968289452,4812595.146020478
1616,545114.6812716614,4813338.314633432
1617,544478.4459082738,4813029.993857492
1618,543845.581183538,4812741.8583514
1619,543326.326390825,4812528.591282045
1620,542341.7063557039,4812097.963611481
1621,541891.286233322,4811897.569367768
1622,541353.3862077552,4811643.6918689795
1623,540966.8725695903,4811464.407154267
1624,540604.7441939281,4811265.519895898
1625,541129.3914221021,4811150.204399431
1626,541454.3993266433,4810852.1041020285
1627,541398.4666338176,4810758.47486576
1628,540995.7260493196,4810455.925762442
1629,540722.7321826034,4810075.996629105
1630,539801.7311355658,4809733.98215196
1631,539605.7205732688,4809582.895825886
1632,539209.6709453333,4809300.930335025
1633,538877.7207133844,4809125.976038652
1634,538354.7073715393,4808857.43573424
1635,537888.3892566325,4808618.352617309
1636,536911.8212611976,4808147.8182296995
1637,536517.9697837927,4808006.960916836
1638,536219.2265249477,4807942.599002873
1639,536165.4180148296,4808600.121381436
1640,535552.8987863434,4809298.653406582
1641,536154.6276151893,4808574.630788624
1642,536195.9288368742,4807939.697479783
1643,536482.5392277448,4807972.451698485
1644,536928.8303604875,4808131.141234289
1645,537903.5921482185,4808606.443504215
1646,538371.6683431598,4808835.320097833
1647,538896.71143041,4809116.97855968
1648,539290.2970829861,4809311.950342958
1649,539618.681927672,4809566.979193073
1650,539833.7316091658,4809741.945377949
1651,540678.0117872227,4809990.431680481
1652,540996.6932461628,4810429.943291385
1653,541397.2239101382,4810710.488677951
1654,541491.6913529511,4810879.987852618
1655,541122.6935240352,4811173.819629412
1656,540621.6982439546,4811228.974804207
1657,540830.9944828834,4811381.391040986
1658,541326.01708129,4811607.873202047
1659,541893.538751799,4811873.594026082
1660,542476.238966959,4812124.3545800345
1661,543357.6421805513,4812514.576776648
1662,543887.6842251273,4812735.913009411
1663,544697.7122519889,4813106.967786743
1664,545222.7388074293,4813266.959517851
1665,545548.3021214328,4812598.000712803
1666,545547.61846478,4812208.499211171
1667,545948.2006145923,4811657.901153761
1668,538661.2087688823,4812530.411847558
1669,538440.6927078862,4812839.45793623
1670,538562.0405459941,4812243.752779813
1671,538676.6731269158,4812130.905301347
1672,538881.3103121428,4812041.787385712
1673,539217.6929444696,4811821.9445541315
1674,539352.3937867832,4811722.888671202
1675,539167.2782082314,4811638.073024458
1676,538910.705194528,4811445.894829181
1677,539062.7410403255,4811122.920189706
1678,539147.4972198878,4810948.490752756
1679,539300.7022939406,4810636.967534701
1680,539408.6876247306,4810352.948551893
1681,539487.7045731039,4810152.945809321
1682,539691.6898434224,4809922.9145849375
1683,539784.6808244761,4809811.957392912
1684,540014.6752005819,4809852.967090091
1685,540333.1263681436,4809933.384586805
1686,540593.0433000796,4809909.28920337
1687,541023.6439828771,4809657.787155068
1688,541191.7027825456,4809358.1689409865
1689,541369.9984101332,4808988.64911407
1690,541530.7219892883,4808754.964589237
1691,541867.7227937446,4808916.976099029
1692,542104.6674909635,4808897.904697689
1693,541959.2209094604,4808665.987832372
1694,541761.1762777765,4808152.989122909
1695,541500.1669127019,4807855.956259414
1696,541637.6909700801,4807684.995241562
1697,541837.676556895,4807444.896703311
1698,542133.6921034516,4807092.891827973
1699,542254.3837046658,4806940.937506581
1700,542407.2458907863,4806576.952977158
1701,542496.2230409201,4806191.9089831
1702,542637.1809350605,4805834.959543575
1703,543053.6448675251,4805516.414186539
1704,543118.196733913,4805222.958955114
1705,543088.2440869323,4804776.969616168
1706,543153.817285724,4804616.461200877
1707,543406.7214733998,4804769.9051797055
1708,543613.6727794904,4804928.944936133
1709,543896.7018760844,4805068.938562564
1710,544094.6745891473,4804937.954613979
1711,544124.7055433037,4804617.961843532
1712,544488.7460736729,4804422.994447585
1713,544663.6978511501,4804176.92712529
1714,544999.7451642575,4804274.892088722
1715,545359.1941396273,4804494.972914606
1716,545604.2153508338,4804671.988625073
1717,545819.2023741871,4804713.981074911
1718,546074.718253225,4804427.962573701
1719,546337.72148117,4804389.890660116
1720,546814.4244914958,4804253.462303793
1721,547681.6838184972,4804064.705007439
1722,547943.6263237565,4804255.48211292
1723,548312.698398882,4804330.9610963445
1724,547800.7372618006,4804428.947595829
1725,547653.4012675309,4804066.726683302
1726,546861.0063087645,4804263.780838973
1727,546322.2108715187,4804397.888329987
1728,546060.1723095042,4804448.961624404
1729,545894.1866095403,4804691.944720178
1730,545620.2041342679,4804690.977031118
1731,545319.1971983876,4804480.932840725
1732,544958.6937295101,4804272.952817367
1733,544595.7184148128,4804241.892936818
1734,544447.7331790105,4804439.938899263
1735,544115.7121053665,4804630.897230833
1736,544105.6757591421,4804877.942431095
1737,543880.7088214774,4805074.942979308
1738,543683.6710014576,4804924.954910018
1739,543359.1744181081,4804720.510868636
1740,543179.7046492061,4804608.408152893
1741,543096.2456972785,4804804.896928135
1742,543138.2356978443,4805229.972711133
1743,543090.2441029847,4805478.886938551
1744,542622.1782690077,4805876.956887568
1745,542506.1741144927,4806218.959433416
1746,542419.1845003183,4806596.90790431
1747,542296.2886707492,4806920.431579005
1748,542087.696107104,4807167.910416244
1749,541863.6941226519,4807439.949255188
1750,541653.726659666,4807696.977738937
1751,541547.1849878134,4807910.887626651
1752,541796.9454348234,4808154.543358587
1753,541980.2286125268,4808619.917067848
1754,542085.7277600378,4808910.891728839
1755,541869.6717196389,4808928.98281215
1756,541513.706053721,4808757.969555973
1757,541371.7426004534,4809020.978610327
1758,541167.7904260095,4809430.545884305
1759,541043.7258615424,4809655.910252111
1760,540647.1354817441,4809903.728822048
1761,540294.6985675425,4809944.927310882
1762,540034.6894031219,4809875.964462472
1763,539815.6719445176,4809798.924058476
1764,539721.708540697,4809909.986161842
1765,539491.6675777447,4810180.956386269
1766,539415.7148927394,4810368.9824154
1767,539311.7007798377,4810651.913840124
1768,539180.6701327842,4810920.918230095
1769,539071.9815774723,4811147.962487662
1770,538924.7826852914,4811459.969816692
1771,539152.0191002333,4811730.054071294
1772,538921.509939911,4812043.130073353
1773,541499.1812131364,4807910.925386727
1774,538067.697507907,4816273.914814894
1775,538350.6654580111,4816444.890806867
1776,538097.7093983253,4816884.924719799
1777,538056.7066222676,4817044.9549732655
1778,538258.6792130723,4817237.904506672
1779,538114.5148288213,4817443.106130318
1780,537928.1979065664,4817671.06282113
1781,537670.7440104858,4817584.98685291
1782,537457.7307112833,4817442.970843233
1783,537632.4308444677,4817180.062905682
1784,537538.7071935689,4817098.908400618
1785,537534.2374221988,4816844.99342304
1786,537946.724525443,4816612.963896855
1787,545186.8310992386,4807809.229029341
1788,544980.6998860241,4807703.897926959
1789,544736.6717715126,4807647.966435065
1790,544402.6958144003,4807567.90628753
1791,544275.1834182561,4807410.912628244
1792,544471.7980826618,4807179.868026855
1793,544568.004548922,4806834.764890816
1794,544314.745192579,4806746.916945031
1795,543897.6663982199,4806601.921946526
1796,543726.7296445753,4806541.949967773
1797,543178.6762954082,4806349.951224006
1798,542548.1372895144,4806149.258559143
1799,542190.3036212571,4806035.840860351
1800,541678.9701815009,4805863.63032267
1801,541190.3335704394,4805696.706106664
1802,540760.0766867697,4805609.68601492
1803,540702.4093949618,4805813.022983075
1804,540569.3328214668,4806077.098207344
1805,540506.0661051507,4806643.688226552
1806,540468.7009278738,4806825.936613374
1807,540395.7189083918,4807250.972603382
1808,540348.7445405656,4807524.900352661
1809,540108.7450224314,4808186.946135447
1810,539974.6948132789,4808405.93973356
1811,539751.7257398387,4808798.887847762
1812,539666.7082072976,4809051.939133222
1813,539455.726269083,4809283.929267908
1814,539281.7388135167,4809363.987997664
1815,538756.7386359965,4809770.986649554
1816,538640.7451483532,4810198.904482737
1817,538600.6902216782,4810551.959549643
1818,538547.7117971863,4810830.974519656
1819,538373.6880446972,4811167.939925246
1820,538218.6934017534,4811390.958088182
1821,538098.6924500207,4811550.983831031
1822,537949.7254314568,4811654.984852796
1823,537645.7390044351,4811717.917318878
1824,537448.0886386356,4811968.477238386
1825,537299.2336772891,4812274.9571273355
1826,537162.6651870888,4812450.903160863
1827,537186.7338888213,4812682.92569375
1828,537319.7173411109,4813033.947488899
1829,537552.6699351016,4813353.987505149
1830,537832.2167619837,4813493.381604486
1831,537988.1782078794,4813575.88947501
1832,538210.7092314509,4813687.9846591465
1833,538381.1741535288,4813766.9161794
1834,538306.2092268975,4813759.942451951
1835,538182.7378130516,4813699.931708706
1836,537966.2438472896,4813592.980292442
1837,537759.1797261788,4813478.978040143
1838,537524.136500531,4813365.156724546
1839,537255.6995798845,4812937.969586607
1840,537163.2275358727,4812688.9070986295
1841,537159.7015289915,4812430.895849525
1842,537290.1776486378,4812244.9205562435
1843,537468.6968854195,4811896.960304353
1844,537591.7398175558,4811738.939570367
1845,537841.6675751325,4811663.928457717
1846,538099.7242778376,4811525.889891929
1847,538213.7396164249,4811379.934966146
1848,538401.7060045855,4811092.911250142
1849,538538.7058879798,4810806.933871336
1850,538586.7171838189,4810490.907146851
1851,538626.7073051824,4810134.96408373
1852,538769.7078550603,4809696.983681403
1853,539235.7118148314,4809359.943995037
1854,539449.7383250541,4809269.900577072
1855,539634.7003653804,4809085.957694224
1856,539736.0059365748,4808788.133388938
1857,539939.6935035451,4808438.939585313
1858,540105.7367563534,4808161.939583164
1859,540334.7206986886,4807500.9384663915
1860,540382.6847165574,4807223.90685907
1861,540462.6916254079,4806774.923778717
1862,540494.4948040363,4806629.069862929
1863,540542.4276283494,4805984.093038782
1864,540688.7960209898,4805787.730205881
1865,540738.1738555661,4805629.544706863
1866,541145.5947956716,4805663.337282537
1867,541640.228900823,4805829.962011742
1868,542208.2433469796,4806015.739928979
1869,542571.4711878053,4806134.190319694
1870,543266.6877145298,4806362.953602426
1871,543728.6889402992,4806526.969393024
1872,543968.7093740555,4806608.936963713
1873,544333.6690286355,4806737.934181246
1874,544592.0013353962,4806889.124701419
1875,544472.7114624497,4807200.975735591
1876,544382.682760204,4807545.895496355
1877,544625.7385777299,4807602.918272386
1878,544876.6910561344,4807664.889093518
1879,545207.8679037471,4807883.337111603
1880,545109.7237868696,4807669.996932777
1881,545141.6734509533,4807189.979716292
1882,545135.7183140946,4806881.96592814
1883,545172.7248335921,4806626.993931693
1884,545235.1253828036,4806485.697243783
1885,545158.7193547486,4806408.886365333
1886,544625.6190023918,4806214.978483179
1887,544666.7224381272,4805837.978176841
1888,544723.8461502339,4805490.290185548
1889,544795.7152377812,4805166.911934936
1890,544932.6702414356,4804860.959596983
1891,545219.7033387641,4804713.942209818
1892,545604.7153508338,4804671.988625073
1893,545819.7023741871,4804713.981074911
1894,546075.218253225,4804427.962573701
1895,546338.22148117,4804389.890660116
1896,546814.9244914958,4804253.462303793
1897,547682.1838184972,4804064.705007439
1898,547944.1263237565,4804255.48211292
1899,548313.198398882,4804330.9610963445
1900,545888.7227852178,4804754.9938772945
1901,546037.6927171678,4804904.941129081
1902,546166.7281253685,4804960.908493999
1903,546492.6827260714,4804939.932744367
1904,547144.7036228381,4804766.976279098
1905,547433.728667132,4804666.9342159415
1906,547433.6833834802,4804534.992519732
1907,547348.668463609,4804276.9549700385
1908,547480.9761454383,4804293.987639719
1909,547768.6756148948,4804384.976574878
1910,547801.2372618006,4804428.947595829
1911,547501.7117650199,4804316.901081629
1912,547354.6976798574,4804294.989229088
1913,547398.7389681261,4804447.896924742
1914,547446.7224255031,4804661.916642409
1915,547172.7010089804,4804758.953204271
1916,546477.7191205499,4804948.936797606
1917,546179.6793378686,4804961.885534433
1918,546027.6969040363,4804909.981824478
1919,545864.7367502319,4804756.941113789
1920,545595.6842108928,4804685.9281314965
1921,545212.6790233325,4804734.885761136
1922,544901.6995987094,4804865.973492144
1923,544805.7330850669,4805194.965829915
1924,544779.2427893595,4805344.941618473
1925,544688.3936363421,4805842.564037761
1926,544651.1915211705,4806155.951857476
1927,545236.7195762673,4806416.960815144
1928,545199.725858749,4806596.965935401
1929,545149.7184358945,4806882.948061148
1930,545151.6803258737,4807097.976532549
1931,545124.6884743018,4807695.974383164
1932,547653.9012675309,4804066.726683302
1933,546861.5063087645,4804263.780838973
1934,546322.7108715187,4804397.888329987
1935,546060.6723095042,4804448.961624404
1936,545894.6866095403,4804691.944720178
1937,555684.6817743044,4800734.962907715
1938,555585.9745805376,4800460.59802496
1939,556133.7204594442,4800442.691527693
1940,556408.7335568216,4800506.953146254
1941,556503.7322982397,4800378.9125887565
1942,556569.6730929185,4800149.895696641
1943,556616.2804037582,4799984.690117776
1944,556701.2471572075,4799710.74205174
1945,556809.6291153781,4799517.619442191
1946,557084.0411583221,4799608.891219874
1947,557337.3465929679,4799682.45153533
1948,557574.6096104342,4799746.7734429715
1949,557592.5861496001,4800100.997470203
1950,557730.2818344252,4800405.486505465
1951,557868.4166442982,4800638.23519976
1952,557782.4364029126,4800950.589103749
1953,557504.3767594378,4801228.988171199
1954,557383.7402572948,4801588.920858751
1955,557299.0209757462,4801899.8476369465
1956,557079.1950355226,4802331.692496946
1957,556998.6069316645,4802558.91564533
1958,556937.6734476348,4802780.974233745
1959,556834.0141164165,4803161.38438104
1960,556632.7253717206,4803834.963684014
1961,556535.778329939,4804501.091743656
1962,556446.7483156563,4804864.962501178
1963,556392.1770008062,4805064.981719166
1964,556204.0485760453,4805258.664268904
1965,555929.4977373602,4805191.19011628
1966,555229.8106975069,4805021.603989335
1967,555001.2017748989,4805008.965107853
1968,554843.9424890206,4804677.271526385
1969,554803.0030067613,4804941.493051062
1970,555269.4118481026,4805010.270344465
1971,555944.6154392516,4805174.877849152
1972,556270.5409714407,4805258.329498811
1973,556371.3922201492,4805061.476263899
1974,556455.1343375382,4804702.994095408
1975,556514.6902159792,4804494.917799287
1976,556600.7352286227,4803872.901637891
1977,556783.6796812558,4803260.918836288
1978,556903.7334323081,4802818.783316408
1979,556985.2950395811,4802552.25061759
1980,557103.2362006571,4802228.828217673
1981,557279.7397918011,4801889.91060571
1982,557373.733784755,4801564.957191732
1983,557510.9069971003,4801177.394756048
1984,557739.0707393656,4800970.765495751
1985,557837.7029272433,4800694.948220225
1986,557768.9286823566,4800492.224160879
1987,557631.7312977359,4800319.904337837
1988,557570.6822423779,4800093.925047168
1989,557588.7461975062,4799761.887370144
1990,557385.7367219691,4799710.960948897
1991,556977.7213750648,4799594.893621312
1992,556814.7045460284,4799538.990432697
1993,556697.6850707482,4799748.917997455
1994,556632.7115349856,4799967.946032718
1995,556579.3033483755,4800161.304717717
1996,556514.6784583221,4800358.90156615
1997,556393.74672214,4800515.935360121
1998,556148.676472823,4800456.920725726
1999,555633.7154292625,4800408.906052435
2000,557869.7254065159,4801772.987151271
2001,558067.6984841228,4801930.952042773
2002,558010.7354479709,4802119.938449072
2003,557896.724346357,4802508.907330001
2004,557464.7175949116,4802433.917282972
2005,557248.0704300596,4802338.118622167
2006,557255.5453950267,4802326.075961867
2007,557502.7417465653,4802430.908756157
2008,557900.7124647044,4802468.958373873
2009,557985.6876769558,4802177.92116716
2010,558062.693450307,4801909.917922702
2011,557826.733818419,4801768.954150672
2012,555629.721354604,4800726.9582610745
2013,555628.9701611744,4801113.785495584
2014,555576.6805352741,4801431.885132774
2015,555535.6713359433,4801639.903023793
2016,555344.6799657395,4801986.964662941
2017,555233.5929546413,4802444.9659472285
2018,555203.7011502835,4802898.97542493
2019,555131.7242490151,4803260.8991840165
2020,555106.6682274463,4803392.971496929
2021,555061.7307082758,4803608.956999949
2022,554995.5105223489,4803963.706075928
2023,554888.6344166443,4804394.989604865
2024,554831.9115495343,4804649.304970269
2025,554752.1984103208,4804990.9567166595
2026,554677.219247609,4805298.99545263
2027,554601.733859746,4805598.594154945
2028,554557.5966322556,4805779.271414742
2029,554515.8062472681,4805960.4121804675
2030,554428.5698887311,4806316.663573088
2031,554832.7223742412,4806611.925692196
2032,554675.6978507773,4806754.924119989
2033,554551.7067527102,4807579.90448792
2034,554700.7446668723,4808039.917396439
2035,554782.7136577847,4808153.979132079
2036,555159.6886004644,4808531.8932837155
2037,555540.7419467231,4808782.9161213655
2038,555680.5410049346,4808870.032752444
2039,555719.2408431622,4809291.95002742
2040,555449.5351394058,4809509.417365383
2041,554997.8364826187,4809430.194536471
2042,554943.7066154971,4809626.893015594
2043,555009.728930945,4809797.915533106
2044,555235.7111216692,4810061.9867796805
2045,555330.7111057816,4810506.914082208
2046,555833.243725888,4810985.527303153
2047,556014.6927492414,4810932.943956636
2048,556058.7275936871,4810755.938943464
2049,556110.7211252111,4810536.906777763
2050,556056.6725826437,4810097.972219556
2051,555590.7371780915,4810102.000193377
2052,555587.0459503199,4809872.398646175
2053,555664.7271169575,4809569.9434709195
2054,555627.6814096641,4800708.949234249
2055,554587.1883866086,4807597.184243759
2056,554700.6948133898,4807386.970397484
2057,554935.6948654887,4807280.9249438485
2058,555414.9182873255,4807387.910775306
2059,555742.7467505791,4807463.913325494
2060,555833.0286430871,4807796.849589291
2061,556262.7102250018,4807827.966953915
2062,556519.6734560326,4807874.984702129
2063,556843.6936550982,4807831.947977256
2064,557276.9718594718,4807936.348043717
2065,557156.697922693,4808353.932126881
2066,556839.6699585533,4808568.940944785
2067,556554.7262919934,4808859.979601432
2068,556183.7154447439,4809001.929786106
2069,556057.7236147124,4809182.916773859
2070,556275.7387648802,4809448.955910927
2071,556573.6232589099,4809878.271462553
2072,556735.7240755532,4809772.899787947
2073,557009.7192952497,4809930.924190148
2074,557131.6837561408,4809710.936524482
2075,557160.7078517867,4809580.902914077
2076,557145.7076437928,4809096.975683531
2077,557211.6802109354,4808914.943816496
2078,557619.2284070682,4808715.718851248
2079,557816.7087041346,4808255.932414419
2080,557690.7415843225,4808095.919794001
2081,557588.697358009,4807901.905769888
2082,557481.6702769665,4807778.932627828
2083,555703.190757511,4809343.906836056
2084,555744.7187219968,4808929.982473258
2085,555418.727140339,4808717.939340215
2086,555132.7423081214,4808520.899746167
2087,554772.7411181257,4808155.897320385
2088,554626.7220912364,4807963.905029354
2089,554760.689435829,4806757.945480842
2090,554819.7270480911,4806596.937553033
2091,554406.7783036096,4806255.851052762
2092,554484.8331361715,4805945.279591431
2093,554516.345762974,4805813.367998112
2094,554576.1221394854,4805572.9494350925
2095,554672.2310537798,4805174.89682365
2096,554887.643027538,4804638.318078378
2097,554843.5389011941,4804442.491752357
2098,554993.0165099367,4803822.301771513
2099,555040.7194680166,4803582.907980581
2100,555084.6681315518,4803368.913437885
2101,555115.7028797102,4803218.897523941
2102,555164.6907101913,4802933.975060504
2103,555183.3736733925,4802542.624752068
2104,555296.6792400657,4802109.963257171
2105,555551.6756308479,4801555.959534497
2106,555571.7421041876,4801322.891395125
2107,555612.7165160191,4801020.913934118
2108,557242.7231048277,4807936.945909703
2109,556842.7021637852,4807843.934629792
2110,556507.7283862768,4807889.98946183
2111,556303.6936583669,4807844.968524638
2112,555808.4112182457,4807768.324471876
2113,555796.30632831,4807509.110825274
2114,555321.6856590097,4807373.929162518
2115,554924.7482252271,4807292.941841787
2116,554702.6700024247,4807402.979649138
2117,555689.7033707991,4800754.995648099
2118,555586.4745805376,4800460.59802496
2119,555652.8918187417,4800245.245629453
2120,555551.4238735165,4799889.786956325
2121,555521.7091212015,4799342.890801641
2122,555583.4140887134,4799143.039880609
2123,555763.0073167058,4798694.712679641
2124,556076.8227283754,4798771.274004235
2125,556269.536831825,4798816.965878986
2126,556725.2449153438,4798926.947310985
2127,556924.7068829482,4798978.934129873
2128,557264.6975553564,4799062.990431555
2129,557494.5403767866,4799116.028852273
2130,557998.613765983,4799234.171376709
2131,558325.3925883195,4799315.280566777
2132,558704.9966988426,4799407.637071158
2133,559025.9024003979,4800048.492410352
2134,558636.5724555114,4800372.078606957
2135,558581.768518745,4800561.190045321
2136,558188.191065535,4800527.249596214
2137,557942.2395161735,4800411.963790966
2138,557783.4980019674,4800437.483096031
2139,557606.6827580942,4800567.918472144
2140,557407.3077522573,4800731.374890355
2141,557111.3831464719,4800966.989783372
2142,556876.8426118345,4801161.7066713385
2143,556600.8430280986,4801383.517029579
2144,556305.0775688252,4801636.049443671
2145,556006.7027154185,4801863.916777701
2146,555581.7179641804,4802198.930581121
2147,555370.9796253004,4802376.790565194
2148,555172.4024746997,4802546.755593128
2149,554925.7224538662,4802741.887957793
2150,554604.0280003671,4803000.168874748
2151,554362.2405625872,4803198.906841914
2152,554176.6687036855,4803345.9120829
2153,553969.7019691463,4803506.963462439
2154,553784.696261026,4803657.978029009
2155,553546.7176837056,4803870.995017595
2156,553251.7358982933,4804103.8951752735
2157,553112.7229094466,4804198.98145254
2158,552937.241157448,4804391.960534682
2159,553121.1689465223,4804506.911103296
2160,553296.722636656,4804530.954902619
2161,553380.6779308844,4804227.970920051
2162,553325.6978114884,4804112.919428357
2163,553651.712214687,4804072.963615686
2164,553977.7123322197,4804156.970092194
2165,554369.6868428707,4804264.957546565
2166,554743.7249472766,4804385.928093608
2167,554872.4063915559,4804671.176141528
2168,554740.7363765613,4804394.90002856
2169,554351.722331141,4804272.920612093
2170,554016.7479922837,4804177.939918232
2171,553641.7427063924,4804083.990772178
2172,553323.6929338855,4804130.89584162
2173,553259.7275729814,4804281.992491175
2174,553108.2279227916,4804514.916954116
2175,552940.2039449896,4804416.972964258
2176,552918.2016701344,4804309.957815161
2177,553094.6999068492,4804193.952988286
2178,553265.702787752,4804078.905011334
2179,553515.7239800837,4803856.977590306
2180,553772.680133565,4803630.8940128945
2181,553920.7346660348,4803511.90353462
2182,554179.7433912526,4803305.953947942
2183,554350.3062602925,4803161.826753623
2184,554584.8134513462,4802981.910313711
2185,554899.6444625772,4802730.791850016
2186,555248.6071143057,4802451.752467422
2187,555582.7324382664,4802183.94535131
2188,555996.7148976504,4801846.952375613
2189,556292.61260668,4801614.954619895
2190,556610.3703542725,4801358.607475235
2191,556892.8268195608,4801130.410123482
2192,557121.6422035432,4800942.087102259
2193,557387.8009731456,4800718.992308755
2194,557664.8401414835,4800495.556262346
2195,557938.4319122457,4800373.947329802
2196,558128.0997568021,4800493.968970383
2197,558405.4299039455,4800559.886962562
2198,558566.7326296319,4800538.069551424
2199,558614.7871150725,4800360.894422145
2200,559026.0461972463,4800022.726788124
2201,558741.7901125455,4799436.388810063
2202,558364.6987745992,4799344.274003407
2203,557958.3401657965,4799242.156023155
2204,557427.6753129116,4799114.905662685
2205,557218.7281657605,4799063.9342803275
2206,556940.2476045549,4799000.94436816
2207,556693.0386204132,4798939.560719772
2208,556244.7209920433,4798827.976929656
2209,556099.5476815726,4798797.340059231
2210,555694.4179144646,4798715.471877424
2211,555598.4086925455,4799162.932290246
2212,555536.003073337,4799369.10792367
2213,555643.1318071495,4800032.70152453
2214,555672.2084394264,4800222.19240043
2215,555634.2154292625,4800408.906052435
2216,540605.2441939281,4811265.519895898
2217,540825.8198476798,4811001.979900211
2218,541445.9433232261,4810698.457140233
2219,541769.1850928606,4810505.983475139
2220,542071.6322051772,4810303.177669135
2221,542185.2212734408,4810229.5872540325
2222,541991.1915868985,4810121.979116186
2223,541748.184811026,4809976.978723643
2224,541523.1696997937,4809628.96686726
2225,541194.8802076676,4809407.721639948
2226,540942.7367524728,4809280.909193467
2227,540784.7370046028,4809149.899338511
2228,540743.8301357966,4808847.455037886
2229,540687.7053690407,4808624.994311451
2230,540311.7124648463,4808546.993381354
2231,539836.7767115022,4808458.988346341
2232,539500.3965806488,4808151.371401476
2233,539446.693818962,4808018.895080267
2234,539225.7031469115,4807670.986784109
2235,539154.490607423,4806801.414577945
2236,539096.4437362296,4807043.294857488
2237,539068.8308489443,4806850.886648222
2238,539258.7199239708,4807686.949390329
2239,539458.731360051,4808022.963651866
2240,539572.6763695581,4808248.97304188
2241,539897.7239292843,4808486.891602177
2242,540252.6748941252,4808524.9839739455
2243,540540.7408093641,4808566.913086619
2244,540738.707215271,4808636.963536255
2245,540762.8061868199,4808868.227036692
2246,540793.7050824312,4809098.976549247
2247,540967.7207494887,4809284.948052477
2248,541208.1110378739,4809401.360923371
2249,541501.7200186974,4809563.752907512
2250,541759.5286403424,4809961.611432187
2251,541915.7347395943,4810062.647025587
2252,542206.4734788561,4810247.379046956
2253,541979.4729235864,4810392.451989579
2254,541783.1660729335,4810521.951907958
2255,541358.8112628423,4810761.893409916
2256,540990.2796833226,4810941.44995712
2257,540904.8756863188,4810974.693827025
2258,540605.6733281572,4811202.889879659
2259,549180.0753891405,4806546.931316775
2260,550541.4127068742,4807233.923192251
2261,550461.624354917,4807531.863515859
2262,550285.7068815659,4808237.577758177
2263,550195.400109387,4808570.538901514
2264,549592.3304109192,4810192.931442404
