link_id,from_node_id,to_node_id,directed,length,geometry_id,allowed_uses,lanes,travel_time
1269,2263,2264,1,1732.24,1269,transit,1,3.0
1270,2264,2265,1,1426.35,1270,transit,1,4.0
1271,728,729,1,614.05,1271,transit,1,2.0
1272,729,730,1,553.89,1272,transit,1,2.0
1273,730,731,1,171.86,1273,transit,1,1.0
1274,731,732,1,205.18,1274,transit,1,1.0
1275,732,733,1,267.71,1275,transit,1,1.0
1276,733,734,1,267.73,1276,transit,1,1.0
1277,734,735,1,191.63,1277,transit,1,2.0
1278,735,736,1,256.3,1278,transit,1,1.0
1279,736,737,1,306.0,1279,transit,1,1.0
1280,737,738,1,183.19,1280,transit,1,2.0
1281,738,739,1,744.84,1281,transit,1,2.0
1282,739,740,1,453.29,1282,transit,1,1.0
1283,740,741,1,349.59,1283,transit,1,1.0
1284,741,742,1,243.97,1284,transit,1,2.0
1285,742,743,1,391.57,1285,transit,1,1.0
1286,743,744,1,573.43,1286,transit,1,1.0
1287,744,745,1,273.6,1287,transit,1,1.0
1288,745,746,1,217.6,1288,transit,1,2.0
1289,746,747,1,437.72,1289,transit,1,3.0
1290,747,748,1,503.37,1290,transit,1,3.0
1291,748,749,1,258.22,1291,transit,1,1.0
1292,749,750,1,306.72,1292,transit,1,1.0
1293,750,751,1,255.8,1293,transit,1,2.0
1294,751,752,1,341.59,1294,transit,1,1.0
1295,752,753,1,414.74,1295,transit,1,1.0
1296,753,754,1,267.22,1296,transit,1,1.0
1297,754,755,1,259.37,1297,transit,1,1.0
1298,755,756,1,261.45,1298,transit,1,2.0
1299,756,757,1,228.68,1299,transit,1,1.0
1300,757,758,1,148.61,1300,transit,1,2.0
1301,758,759,1,520.95,1301,transit,1,1.0
1302,759,760,1,429.95,1302,transit,1,2.0
1303,760,761,1,233.13,1303,transit,1,2.0
1304,761,762,1,276.38,1304,transit,1,1.0
1305,2342,2343,1,286.75,1305,transit,1,1.0
1306,2343,2344,1,322.37,1306,transit,1,1.0
1307,2344,2345,1,171.6,1307,transit,1,2.0
1308,2345,2346,1,253.79,1308,transit,1,1.0
1309,2346,2347,1,222.64,1309,transit,1,1.0
1310,2347,2348,1,422.26,1310,transit,1,1.0
1311,2348,2349,1,436.66,1311,transit,1,1.0
1312,2349,2350,1,350.66,1312,transit,1,1.0
1313,2350,2351,1,135.95,1313,transit,1,1.0
1314,2351,2352,1,133.87,1314,transit,1,2.0
1315,2352,2353,1,285.53,1315,transit,1,1.0
1316,2353,2354,1,285.24,1316,transit,1,1.0
1317,2354,2355,1,335.81,1317,transit,1,1.0
1318,2355,2356,1,107.46,1318,transit,1,2.0
1319,2356,2357,1,341.33,1319,transit,1,1.0
1320,2357,2358,1,329.07,1320,transit,1,1.0
1321,2358,2359,1,270.45,1321,transit,1,2.0
1322,2359,2360,1,239.89,1322,transit,1,1.0
1323,2360,2361,1,282.27,1323,transit,1,1.0
1324,2361,2362,1,376.92,1324,transit,1,1.0
1325,2362,2363,1,233.39,1325,transit,1,1.0
1326,2363,2364,1,123.99,1326,transit,1,2.0
1327,2364,2365,1,212.92,1327,transit,1,1.0
1328,2365,2366,1,341.69,1328,transit,1,1.0
1329,2366,2367,1,317.08,1329,transit,1,2.0
1330,2367,2368,1,191.71,1330,transit,1,1.0
1331,2368,2369,1,634.84,1331,transit,1,1.0
1332,2369,2370,1,303.94,1332,transit,1,1.0
1333,2370,2371,1,241.65,1333,transit,1,1.0
1334,2371,2372,1,404.59,1334,transit,1,1.0
1335,2290,2291,1,447.01,1335,transit,1,2.0
1336,2291,2292,1,467.41,1336,transit,1,2.0
1337,2292,2293,1,469.15,1337,transit,1,2.0
1338,2293,2294,1,137.77,1338,transit,1,2.0
1339,2294,2295,1,256.91,1339,transit,1,1.0
1340,2295,2296,1,299.18,1340,transit,1,1.0
1341,2296,2297,1,375.45,1341,transit,1,1.0
1342,2297,2298,1,348.64,1342,transit,1,1.0
1343,2298,2299,1,552.7,1343,transit,1,2.0
1344,2299,2300,1,365.33,1344,transit,1,1.0
1345,2300,2301,1,249.99,1345,transit,1,1.0
1346,2301,2302,1,266.32,1346,transit,1,1.0
1347,2302,2303,1,419.17,1347,transit,1,1.0
1348,2303,2304,1,207.82,1348,transit,1,1.0
1349,2304,2305,1,299.51,1349,transit,1,1.0
1350,2305,2306,1,215.51,1350,transit,1,2.0
1351,2306,2307,1,253.45,1351,transit,1,1.0
1352,2307,2308,1,205.92,1352,transit,1,2.0
1353,2308,2309,1,374.31,1353,transit,1,1.0
1354,2309,2310,1,172.71,1354,transit,1,1.0
1355,2310,2311,1,311.34,1355,transit,1,1.0
1356,2311,2312,1,320.88,1356,transit,1,1.0
1357,2312,2313,1,207.46,1357,transit,1,1.0
1358,2313,2314,1,714.85,1358,transit,1,3.0
1359,2314,2315,1,399.73,1359,transit,1,1.0
1360,2315,2316,1,457.36,1360,transit,1,1.0
1361,2316,2317,1,395.23,1361,transit,1,2.0
1362,2317,2318,1,215.07,1362,transit,1,2.0
1363,2318,2319,1,239.43,1363,transit,1,1.0
1364,2319,2320,1,566.87,1364,transit,1,2.0
1365,2786,2785,1,621.83,1365,transit,1,3.0
1366,2787,2786,1,582.66,1366,transit,1,1.0
1367,2788,2787,1,403.27,1367,transit,1,2.0
1368,2789,2788,1,235.03,1368,transit,1,1.0
1369,2790,2789,1,205.13,1369,transit,1,2.0
1370,2791,2790,1,200.08,1370,transit,1,1.0
1371,2792,2791,1,275.5,1371,transit,1,1.0
1372,2793,2792,1,1004.32,1372,transit,1,2.0
1373,2794,2793,1,437.67,1373,transit,1,1.0
1374,2795,2794,1,230.85,1374,transit,1,1.0
1375,2796,2795,1,449.31,1375,transit,1,1.0
1376,2797,2796,1,348.0,1376,transit,1,1.0
1377,2798,2797,1,442.73,1377,transit,1,1.0
1378,2799,2798,1,282.59,1378,transit,1,2.0
1379,2800,2799,1,231.5,1379,transit,1,1.0
1380,2801,2800,1,318.38,1380,transit,1,2.0
1381,2802,2801,1,341.21,1381,transit,1,1.0
1382,2803,2802,1,430.17,1382,transit,1,1.0
1383,2804,2803,1,424.63,1383,transit,1,1.0
1384,2805,2804,1,311.6,1384,transit,1,1.0
1385,2806,2805,1,294.89,1385,transit,1,2.0
1386,2807,2806,1,304.26,1386,transit,1,1.0
1387,2808,2807,1,108.59,1387,transit,1,2.0
1388,2809,2808,1,227.99,1388,transit,1,1.0
1389,2810,2809,1,295.66,1389,transit,1,1.0
1390,2811,2810,1,158.76,1390,transit,1,1.0
1391,2812,2811,1,309.09,1391,transit,1,2.0
1392,2813,2812,1,286.11,1392,transit,1,1.0
1393,2814,2813,1,309.12,1393,transit,1,1.0
1394,2815,2814,1,255.43,1394,transit,1,1.0
1395,2816,2815,1,472.25,1395,transit,1,1.0
1396,2817,2816,1,231.29,1396,transit,1,1.0
1397,2818,2817,1,277.76,1397,transit,1,1.0
1398,2819,2818,1,578.32,1398,transit,1,1.0
1399,2820,2819,1,355.01,1399,transit,1,1.0
1400,2821,2820,1,201.05,1400,transit,1,2.0
1401,2822,2821,1,144.59,1401,transit,1,1.0
1402,2823,2822,1,142.29,1402,transit,1,2.0
1403,2824,2823,1,457.51,1403,transit,1,1.0
1404,2825,2824,1,104.47,1404,transit,1,1.0
1405,2826,2825,1,272.21,1405,transit,1,2.0
1406,2827,2826,1,289.92,1406,transit,1,1.0
1407,2828,2827,1,551.28,1407,transit,1,1.0
1408,2829,2828,1,309.87,1408,transit,1,1.0
1409,2830,2829,1,299.75,1409,transit,1,2.0
1410,2831,2830,1,533.45,1410,transit,1,1.0
1411,2832,2831,1,254.34,1411,transit,1,1.0
1412,2833,2832,1,366.38,1412,transit,1,1.0
1413,2834,2833,1,567.38,1413,transit,1,1.0
1414,2835,2834,1,259.39,1414,transit,1,1.0
1415,2836,2835,1,401.64,1415,transit,1,1.0
1416,2837,2836,1,867.53,1416,transit,1,2.0
1417,1880,1879,1,234.97,1417,transit,1,2.0
1418,1881,1880,1,481.66,1418,transit,1,2.0
1419,1882,1881,1,308.45,1419,transit,1,1.0
1420,1883,1882,1,257.94,1420,transit,1,2.0
1421,1884,1883,1,154.56,1421,transit,1,1.0
1422,1885,1884,1,108.28,1422,transit,1,2.0
1423,1886,1885,1,566.65,1423,transit,1,3.0
1424,1887,1886,1,379.74,1424,transit,1,1.0
1425,1888,1887,1,352.75,1425,transit,1,1.0
1426,1889,1888,1,331.62,1426,transit,1,1.0
1427,1890,1889,1,335.43,1427,transit,1,1.0
1428,1891,1890,1,321.99,1428,transit,1,1.0
1429,1892,1891,1,385.42,1429,transit,1,1.0
1430,1893,1892,1,218.57,1430,transit,1,1.0
1431,1894,1893,1,383.74,1431,transit,1,2.0
1432,1895,1894,1,265.15,1432,transit,1,1.0
1433,1896,1895,1,494.83,1433,transit,1,1.0
1434,1897,1896,1,882.73,1434,transit,1,3.0
1435,1898,1897,1,324.5,1435,transit,1,1.0
1436,1899,1898,1,374.91,1436,transit,1,1.0
1437,1788,1787,1,231.11,1437,transit,1,1.0
1438,1789,1788,1,249.82,1438,transit,1,2.0
1439,1790,1789,1,342.7,1439,transit,1,1.0
1440,1791,1790,1,202.53,1440,transit,1,1.0
1441,1792,1791,1,303.63,1441,transit,1,2.0
1442,1793,1792,1,358.48,1442,transit,1,1.0
1443,1794,1793,1,267.07,1443,transit,1,1.0
1444,1795,1794,1,440.7,1444,transit,1,1.0
1445,1796,1795,1,180.8,1445,transit,1,2.0
1446,1797,1796,1,579.58,1446,transit,1,1.0
1447,1798,1797,1,660.38,1447,transit,1,2.0
1448,1799,1798,1,374.62,1448,transit,1,1.0
1449,1800,1799,1,538.49,1449,transit,1,1.0
1450,1801,1800,1,515.35,1450,transit,1,1.0
1451,1802,1801,1,438.5,1451,transit,1,2.0
1452,1803,1802,1,211.56,1452,transit,1,2.0
1453,1804,1803,1,296.09,1453,transit,1,1.0
1454,1805,1804,1,570.68,1454,transit,1,2.0
1455,1806,1805,1,186.24,1455,transit,1,1.0
1456,1807,1806,1,431.74,1456,transit,1,1.0
1457,1808,1807,1,278.24,1457,transit,1,1.0
1458,1809,1808,1,704.79,1458,transit,1,2.0
1459,1810,1809,1,256.84,1459,transit,1,2.0
1460,1811,1810,1,451.97,1460,transit,1,1.0
1461,1812,1811,1,267.19,1461,transit,1,1.0
1462,1813,1812,1,313.47,1462,transit,1,1.0
1463,1814,1813,1,191.2,1463,transit,1,2.0
1464,1815,1814,1,663.64,1464,transit,1,2.0
1465,1816,1815,1,443.8,1465,transit,1,1.0
1466,1817,1816,1,355.74,1466,transit,1,1.0
1467,1818,1817,1,284.31,1467,transit,1,1.0
1468,1819,1818,1,379.44,1468,transit,1,1.0
1469,1820,1819,1,271.61,1469,transit,1,1.0
1470,1821,1820,1,200.01,1470,transit,1,2.0
1471,1822,1821,1,181.47,1471,transit,1,2.0
1472,1823,1822,1,309.76,1472,transit,1,1.0
1473,1824,1823,1,319.4,1473,transit,1,1.0
1474,1825,1824,1,340.91,1474,transit,1,1.0
1475,1826,1825,1,222.4,1475,transit,1,2.0
1476,1827,1826,1,233.44,1476,transit,1,1.0
1477,1828,1827,1,375.65,1477,transit,1,1.0
1478,1829,1828,1,395.83,1478,transit,1,1.0
1479,1830,1829,1,312.31,1479,transit,1,1.0
1480,1831,1830,1,176.17,1480,transit,1,1.0
1481,1832,1831,1,248.32,1481,transit,1,2.0
1482,1833,1832,1,187.08,1482,transit,1,1.0
1483,2404,2403,1,345.56,1483,transit,1,1.0
1484,2405,2404,1,334.51,1484,transit,1,1.0
1485,2406,2405,1,244.13,1485,transit,1,2.0
1486,2407,2406,1,577.56,1486,transit,1,2.0
1487,2408,2407,1,166.97,1487,transit,1,2.0
1488,2409,2408,1,450.37,1488,transit,1,1.0
1489,2410,2409,1,213.33,1489,transit,1,2.0
1490,2411,2410,1,278.49,1490,transit,1,1.0
1491,2412,2411,1,352.33,1491,transit,1,1.0
1492,2413,2412,1,334.71,1492,transit,1,1.0
1493,2414,2413,1,298.45,1493,transit,1,2.0
1494,2415,2414,1,389.62,1494,transit,1,1.0
1495,2416,2415,1,227.8,1495,transit,1,1.0
1496,2417,2416,1,472.95,1496,transit,1,1.0
1497,2418,2417,1,336.81,1497,transit,1,1.0
1498,2419,2418,1,223.83,1498,transit,1,1.0
1499,2420,2419,1,279.18,1499,transit,1,1.0
1500,2421,2420,1,364.44,1500,transit,1,2.0
1501,2422,2421,1,287.03,1501,transit,1,1.0
1502,2423,2422,1,189.68,1502,transit,1,2.0
1503,2424,2423,1,452.47,1503,transit,1,1.0
1504,2425,2424,1,173.21,1504,transit,1,1.0
1505,2426,2425,1,274.81,1505,transit,1,2.0
1506,2427,2426,1,269.74,1506,transit,1,1.0
1507,2428,2427,1,279.92,1507,transit,1,1.0
1508,2429,2428,1,185.33,1508,transit,1,2.0
1509,2430,2429,1,284.84,1509,transit,1,2.0
1510,2431,2430,1,570.19,1510,transit,1,1.0
1511,2432,2431,1,448.23,1511,transit,1,1.0
1512,2433,2432,1,345.68,1512,transit,1,1.0
1513,2434,2433,1,499.28,1513,transit,1,1.0
1514,1775,1774,1,330.15,1514,transit,1,2.0
1515,1776,1775,1,507.74,1515,transit,1,1.0
1516,1777,1776,1,165.37,1516,transit,1,2.0
1517,1778,1777,1,279.14,1517,transit,1,1.0
1518,1779,1778,1,250.8,1518,transit,1,1.0
1519,1780,1779,1,294.36,1519,transit,1,2.0
1520,1781,1780,1,270.92,1520,transit,1,1.0
1521,1782,1781,1,255.69,1521,transit,1,2.0
1522,1783,1782,1,315.71,1522,transit,1,1.0
1523,1669,1668,1,379.38,1523,transit,1,1.0
1524,1670,1669,1,608.6,1524,transit,1,2.0
1525,1671,1670,1,160.77,1525,transit,1,1.0
1526,1672,1671,1,222.35,1526,transit,1,2.0
1527,1673,1672,1,400.94,1527,transit,1,1.0
1528,1674,1673,1,167.43,1528,transit,1,1.0
1529,1675,1674,1,202.82,1529,transit,1,1.0
1530,1676,1675,1,320.22,1530,transit,1,1.0
1531,1677,1676,1,357.18,1531,transit,1,1.0
1532,1678,1677,1,194.04,1532,transit,1,1.0
1533,1679,1678,1,347.35,1533,transit,1,1.0
1534,1680,1679,1,304.09,1534,transit,1,1.0
1535,1681,1680,1,215.21,1535,transit,1,1.0
1536,1682,1681,1,307.35,1536,transit,1,1.0
1537,1683,1682,1,144.74,1537,transit,1,2.0
1538,1684,1683,1,233.1,1538,transit,1,1.0
1539,1685,1684,1,327.75,1539,transit,1,1.0
1540,1686,1685,1,260.43,1540,transit,1,2.0
1541,1687,1686,1,497.97,1541,transit,1,2.0
1542,1688,1687,1,343.67,1542,transit,1,1.0
1543,1689,1688,1,410.52,1543,transit,1,1.0
1544,1690,1689,1,283.65,1544,transit,1,1.0
1545,1691,1690,1,373.3,1545,transit,1,1.0
1546,1692,1691,1,237.17,1546,transit,1,1.0
1547,1693,1692,1,274.07,1547,transit,1,1.0
1548,1694,1693,1,550.31,1548,transit,1,2.0
1549,1695,1694,1,395.28,1549,transit,1,1.0
1550,1696,1695,1,219.69,1550,transit,1,2.0
1551,1697,1696,1,312.41,1551,transit,1,1.0
1552,1698,1697,1,459.18,1552,transit,1,1.0
1553,1699,1698,1,194.03,1553,transit,1,2.0
1554,1700,1699,1,395.25,1554,transit,1,1.0
1555,1701,1700,1,395.61,1555,transit,1,1.0
1556,1702,1701,1,384.07,1556,transit,1,1.0
1557,1703,1702,1,523.8,1557,transit,1,1.0
1558,1704,1703,1,300.79,1558,transit,1,1.0
1559,1705,1704,1,447.53,1559,transit,1,2.0
1560,1706,1705,1,173.51,1560,transit,1,2.0
1561,1707,1706,1,295.83,1561,transit,1,1.0
1562,1708,1707,1,260.74,1562,transit,1,1.0
1563,1709,1708,1,315.24,1563,transit,1,1.0
1564,1710,1709,1,237.09,1564,transit,1,1.0
1565,1711,1710,1,321.78,1565,transit,1,2.0
1566,1712,1711,1,412.34,1566,transit,1,1.0
1567,1713,1712,1,301.94,1567,transit,1,1.0
1568,1714,1713,1,349.32,1568,transit,1,1.0
1569,1715,1714,1,420.47,1569,transit,1,1.0
1570,1716,1715,1,301.93,1570,transit,1,1.0
1571,1717,1716,1,218.57,1571,transit,1,2.0
1572,1718,1717,1,383.74,1572,transit,1,1.0
1573,1719,1718,1,265.15,1573,transit,1,1.0
1574,1720,1719,1,494.83,1574,transit,1,1.0
1575,1721,1720,1,882.73,1575,transit,1,3.0
1576,1722,1721,1,324.5,1576,transit,1,1.0
1577,1723,1722,1,374.91,1577,transit,1,1.0
1578,2464,2463,1,433.94,1578,transit,1,2.0
1579,2465,2464,1,312.31,1579,transit,1,1.0
1580,2466,2465,1,176.17,1580,transit,1,1.0
1581,2467,2466,1,226.3,1581,transit,1,1.0
1582,2468,2467,1,299.51,1582,transit,1,1.0
1583,2469,2468,1,215.51,1583,transit,1,2.0
1584,2470,2469,1,253.45,1584,transit,1,1.0
1585,2471,2470,1,205.92,1585,transit,1,1.0
1586,2472,2471,1,374.31,1586,transit,1,2.0
1587,2473,2472,1,172.71,1587,transit,1,1.0
1588,2474,2473,1,311.34,1588,transit,1,1.0
1589,2475,2474,1,320.88,1589,transit,1,1.0
1590,2476,2475,1,207.46,1590,transit,1,2.0
1591,2477,2476,1,543.87,1591,transit,1,1.0
1592,2478,2477,1,222.37,1592,transit,1,1.0
1593,2479,2478,1,244.18,1593,transit,1,1.0
1594,2480,2479,1,182.95,1594,transit,1,2.0
1595,2481,2480,1,216.18,1595,transit,1,1.0
1596,2482,2481,1,175.64,1596,transit,1,2.0
1597,2483,2482,1,233.49,1597,transit,1,1.0
1598,2484,2483,1,280.86,1598,transit,1,2.0
1599,2485,2484,1,413.05,1599,transit,1,1.0
1600,2486,2485,1,309.7,1600,transit,1,1.0
1601,2487,2486,1,293.59,1601,transit,1,1.0
1602,2701,2700,1,280.72,1602,transit,1,1.0
1603,2702,2701,1,449.31,1603,transit,1,1.0
1604,2703,2702,1,325.95,1604,transit,1,1.0
1605,2704,2703,1,552.11,1605,transit,1,2.0
1606,2705,2704,1,296.11,1606,transit,1,2.0
1607,2706,2705,1,304.37,1607,transit,1,1.0
1608,2707,2706,1,160.64,1608,transit,1,1.0
1609,2708,2707,1,292.91,1609,transit,1,2.0
1610,2709,2708,1,175.66,1610,transit,1,1.0
1611,2710,2709,1,390.98,1611,transit,1,1.0
1612,2711,2710,1,303.3,1612,transit,1,2.0
1613,2712,2711,1,560.32,1613,transit,1,1.0
1614,2713,2712,1,448.62,1614,transit,1,1.0
1615,2714,2713,1,548.21,1615,transit,1,2.0
1616,2715,2714,1,357.32,1616,transit,1,1.0
1617,2716,2715,1,327.85,1617,transit,1,2.0
1618,2717,2716,1,245.56,1618,transit,1,2.0
1619,2718,2717,1,207.02,1619,transit,1,1.0
1620,2719,2718,1,295.45,1620,transit,1,1.0
1621,2720,2719,1,437.72,1621,transit,1,2.0
1622,2721,2720,1,348.24,1622,transit,1,1.0
1623,2722,2721,1,225.22,1623,transit,1,1.0
1624,2723,2722,1,339.17,1624,transit,1,1.0
1625,2724,2723,1,201.14,1625,transit,1,2.0
1626,2725,2724,1,191.3,1626,transit,1,1.0
1627,2726,2725,1,402.56,1627,transit,1,1.0
1628,2727,2726,1,191.6,1628,transit,1,2.0
1629,2728,2727,1,323.29,1629,transit,1,1.0
1630,2729,2728,1,273.11,1630,transit,1,1.0
1631,2730,2729,1,235.19,1631,transit,1,1.0
1632,2731,2730,1,265.52,1632,transit,1,2.0
1633,2732,2731,1,452.85,1633,transit,1,2.0
1634,2733,2732,1,444.04,1634,transit,1,1.0
1635,2734,2733,1,256.81,1635,transit,1,1.0
1636,2735,2734,1,238.75,1636,transit,1,1.0
1637,2736,2735,1,276.28,1637,transit,1,1.0
1638,2737,2736,1,316.99,1638,transit,1,1.0
1639,2738,2737,1,565.07,1639,transit,1,1.0
1640,2739,2738,1,395.84,1640,transit,1,2.0
1641,2740,2739,1,404.03,1641,transit,1,1.0
1642,2741,2740,1,366.72,1642,transit,1,1.0
1643,2742,2741,1,911.94,1643,transit,1,2.0
1644,447,446,1,707.38,1644,transit,1,4.0
1645,448,447,1,693.49,1645,transit,1,2.0
1646,449,448,1,426.99,1646,transit,1,1.0
1647,450,449,1,401.74,1647,transit,1,1.0
1648,451,450,1,773.64,1648,transit,1,3.0
1649,452,451,1,297.95,1649,transit,1,1.0
1650,453,452,1,493.8,1650,transit,1,2.0
1651,454,453,1,1240.36,1651,transit,1,2.0
1652,455,454,1,475.44,1652,transit,1,2.0
1653,456,455,1,1256.89,1653,transit,1,3.0
1654,457,456,1,629.61,1654,transit,1,1.0
1655,458,457,1,540.11,1655,transit,1,1.0
1656,459,458,1,720.34,1656,transit,1,2.0
1657,460,459,1,876.07,1657,transit,1,2.0
1658,461,460,1,648.8,1658,transit,1,2.0
1659,462,461,1,595.24,1659,transit,1,1.0
1660,463,462,1,381.26,1660,transit,1,1.0
1661,464,463,1,615.11,1661,transit,1,2.0
1662,465,464,1,1042.46,1662,transit,1,4.0
1663,466,465,1,421.27,1663,transit,1,1.0
1664,467,466,1,1051.48,1664,transit,1,3.0
1665,468,467,1,532.59,1665,transit,1,1.0
1666,469,468,1,574.07,1666,transit,1,1.0
1667,470,469,1,1101.18,1667,transit,1,3.0
1668,471,470,1,525.52,1668,transit,1,2.0
1669,472,471,1,536.01,1669,transit,1,1.0
1670,473,472,1,525.3,1670,transit,1,2.0
1671,474,473,1,858.42,1671,transit,1,2.0
1672,475,474,1,646.62,1672,transit,1,1.0
1673,476,475,1,623.2,1673,transit,1,1.0
1674,477,476,1,961.22,1674,transit,1,2.0
1675,478,477,1,1213.12,1675,transit,1,3.0
1676,479,478,1,1810.01,1676,transit,1,4.0
1677,480,479,1,683.65,1677,transit,1,2.0
1678,287,286,1,892.6,1678,transit,1,2.0
1679,288,287,1,577.56,1679,transit,1,2.0
1680,289,288,1,434.76,1680,transit,1,1.0
1681,290,289,1,1181.45,1681,transit,1,2.0
1682,291,290,1,674.22,1682,transit,1,2.0
1683,292,291,1,827.15,1683,transit,1,2.0
1684,293,292,1,340.91,1684,transit,1,1.0
1685,294,293,1,423.74,1685,transit,1,2.0
1686,295,294,1,375.65,1686,transit,1,1.0
1687,296,295,1,395.83,1687,transit,1,1.0
1688,297,296,1,736.76,1688,transit,1,3.0
1689,298,297,1,187.08,1689,transit,1,2.0
1690,299,298,1,445.66,1690,transit,1,2.0
1691,300,299,1,394.86,1691,transit,1,1.0
1692,301,300,1,774.45,1692,transit,1,2.0
1693,302,301,1,1386.34,1693,transit,1,3.0
1694,303,302,1,337.17,1694,transit,1,1.0
1695,304,303,1,668.69,1695,transit,1,1.0
1696,305,304,1,833.7,1696,transit,1,1.0
1697,306,305,1,699.19,1697,transit,1,1.0
1698,307,306,1,886.01,1698,transit,1,2.0
1699,308,307,1,868.01,1699,transit,1,1.0
1700,309,308,1,610.19,1700,transit,1,2.0
1701,310,309,1,440.74,1701,transit,1,1.0
1702,311,310,1,991.21,1702,transit,1,2.0
1703,312,311,1,620.04,1703,transit,1,2.0
1704,672,671,1,500.26,1704,transit,1,2.0
1705,673,672,1,257.07,1705,transit,1,1.0
1706,674,673,1,323.71,1706,transit,1,1.0
1707,675,674,1,847.93,1707,transit,1,2.0
1708,676,675,1,502.57,1708,transit,1,1.0
1709,677,676,1,538.18,1709,transit,1,1.0
1710,678,677,1,232.39,1710,transit,1,1.0
1711,679,678,1,539.54,1711,transit,1,1.0
1712,680,679,1,786.25,1712,transit,1,2.0
1713,681,680,1,408.42,1713,transit,1,1.0
1714,682,681,1,374.84,1714,transit,1,1.0
1715,683,682,1,298.68,1715,transit,1,1.0
1716,684,683,1,329.42,1716,transit,1,2.0
1717,685,684,1,192.04,1717,transit,1,1.0
1718,686,685,1,367.29,1718,transit,1,1.0
1719,687,686,1,761.58,1719,transit,1,3.0
1720,688,687,1,1243.35,1720,transit,1,2.0
1721,689,688,1,819.19,1721,transit,1,2.0
1722,690,689,1,1609.07,1722,transit,1,3.0
1723,691,690,1,828.53,1723,transit,1,1.0
1724,692,691,1,327.29,1724,transit,1,1.0
1725,693,692,1,534.5,1725,transit,1,1.0
1726,694,693,1,672.67,1726,transit,1,1.0
1727,695,694,1,908.71,1727,transit,1,2.0
1728,696,695,1,224.18,1728,transit,1,1.0
1729,697,696,1,248.13,1729,transit,1,2.0
1730,698,697,1,376.86,1730,transit,1,1.0
1731,699,698,1,2751.62,1731,transit,1,7.0
1732,700,699,1,683.65,1732,transit,1,1.0
1733,1614,1613,1,759.18,1733,transit,1,2.0
1734,1615,1614,1,281.52,1734,transit,1,2.0
1735,1616,1615,1,871.58,1735,transit,1,2.0
1736,1617,1616,1,705.82,1736,transit,1,1.0
1737,1618,1617,1,694.16,1737,transit,1,2.0
1738,1619,1618,1,560.32,1738,transit,1,1.0
1739,1620,1619,1,1072.77,1739,transit,1,3.0
1740,1621,1620,1,492.12,1740,transit,1,1.0
1741,1622,1621,1,593.79,1741,transit,1,2.0
1742,1623,1622,1,425.79,1742,transit,1,1.0
1743,1624,1623,1,413.4,1743,transit,1,1.0
1744,1625,1624,1,536.99,1744,transit,1,3.0
1745,1626,1625,1,440.35,1745,transit,1,3.0
1746,1627,1626,1,108.59,1746,transit,1,1.0
1747,1628,1627,1,503.19,1747,transit,1,2.0
1748,1629,1628,1,467.84,1748,transit,1,2.0
1749,1630,1629,1,980.58,1749,transit,1,3.0
1750,1631,1630,1,247.23,1750,transit,1,1.0
1751,1632,1631,1,485.61,1751,transit,1,1.0
1752,1633,1632,1,374.65,1752,transit,1,1.0
1753,1634,1633,1,586.99,1753,transit,1,2.0
1754,1635,1634,1,523.2,1754,transit,1,1.0
1755,1636,1635,1,1082.21,1755,transit,1,2.0
1756,1637,1636,1,417.48,1756,transit,1,1.0
1757,1638,1637,1,305.42,1757,transit,1,1.0
1758,1639,1638,1,660.48,1758,transit,1,1.0
1759,1640,1639,1,928.77,1759,transit,1,2.0
1760,1585,1584,1,387.25,1760,transit,1,1.0
1761,1586,1585,1,769.16,1761,transit,1,1.0
1762,1587,1586,1,641.79,1762,transit,1,1.0
1763,1588,1587,1,605.18,1763,transit,1,2.0
1764,1589,1588,1,772.87,1764,transit,1,1.0
1765,1590,1589,1,622.8,1765,transit,1,2.0
1766,1591,1590,1,588.06,1766,transit,1,2.0
1767,1592,1591,1,352.6,1767,transit,1,1.0
1768,1593,1592,1,1136.03,1768,transit,1,4.0
1769,1594,1593,1,356.45,1769,transit,1,1.0
1770,1595,1594,1,543.76,1770,transit,1,1.0
1771,1596,1595,1,606.06,1771,transit,1,2.0
1772,1597,1596,1,812.86,1772,transit,1,2.0
1773,1598,1597,1,600.46,1773,transit,1,3.0
1774,582,581,1,3636.7,1774,transit,1,7.0
1775,583,582,1,561.03,1775,transit,1,1.0
1776,584,583,1,224.18,1776,transit,1,1.0
1777,585,584,1,248.13,1777,transit,1,2.0
1778,586,585,1,376.86,1778,transit,1,1.0
1779,587,586,1,1006.08,1779,transit,1,3.0
1780,588,587,1,923.78,1780,transit,1,2.0
1781,589,588,1,556.78,1781,transit,1,2.0
1782,590,589,1,507.76,1782,transit,1,1.0
1783,591,590,1,621.58,1783,transit,1,1.0
1784,592,591,1,1833.84,1784,transit,1,3.0
1785,593,592,1,1143.98,1785,transit,1,3.0
1786,594,593,1,1243.73,1786,transit,1,3.0
1787,595,594,1,723.8,1787,transit,1,1.0
1788,596,595,1,356.99,1788,transit,1,1.0
1789,597,596,1,561.24,1789,transit,1,2.0
1790,598,597,1,434.19,1790,transit,1,1.0
1791,599,598,1,501.71,1791,transit,1,1.0
1792,600,599,1,356.17,1792,transit,1,2.0
1793,601,600,1,239.08,1793,transit,1,1.0
1794,1499,1498,1,178.02,1794,transit,1,1.0
