geometry_id,geometry
2111,"LINESTRING (540825.8198476798 4811001.979900211, 540605.2441939281 4811265.519895898)"
2112,"LINESTRING (541445.9433232261 4810698.457140233, 540825.8198476798 4811001.979900211)"
2113,"LINESTRING (541769.1850928606 4810505.983475139, 541445.9433232261 4810698.457140233)"
2114,"LINESTRING (542071.6322051772 4810303.177669135, 541769.1850928606 4810505.983475139)"
2115,"LINESTRING (542185.2212734408 4810229.5872540325, 542071.6322051772 4810303.177669135)"
2116,"LINESTRING (541991.1915868985 4810121.979116186, 542185.2212734408 4810229.5872540325)"
2117,"LINESTRING (541748.184811026 4809976.978723643, 541991.1915868985 4810121.979116186)"
2118,"LINESTRING (541523.1696997937 4809628.96686726, 541748.184811026 4809976.978723643)"
2119,"LINESTRING (541194.8802076676 4809407.721639948, 541523.1696997937 4809628.96686726)"
2120,"LINESTRING (540942.7367524728 4809280.909193467, 541194.8802076676 4809407.721639948)"
2121,"LINESTRING (540784.7370046028 4809149.899338511, 540942.7367524728 4809280.909193467)"
2122,"LINESTRING (540743.8301357966 4808847.455037886, 540784.7370046028 4809149.899338511)"
2123,"LINESTRING (540687.7053690407 4808624.994311451, 540743.8301357966 4808847.455037886)"
2124,"LINESTRING (540311.7124648463 4808546.993381354, 540687.7053690407 4808624.994311451)"
2125,"LINESTRING (539836.7767115022 4808458.988346341, 540311.7124648463 4808546.993381354)"
2126,"LINESTRING (539500.3965806488 4808151.371401476, 539836.7767115022 4808458.988346341)"
2127,"LINESTRING (539446.693818962 4808018.895080267, 539500.3965806488 4808151.371401476)"
2128,"LINESTRING (539225.7031469115 4807670.986784109, 539446.693818962 4808018.895080267)"
2129,"LINESTRING (539154.490607423 4806801.414577945, 539225.7031469115 4807670.986784109)"
2130,"LINESTRING (539096.4437362296 4807043.294857488, 539154.490607423 4806801.414577945)"
2131,"LINESTRING (547799.7372618006 4804428.947595829, 548310.698398882 4804330.9610963445)"
2132,"LINESTRING (547651.4012675309 4804066.726683302, 547799.7372618006 4804428.947595829)"
2133,"LINESTRING (547570.1164130385 4803838.928640305, 547651.4012675309 4804066.726683302)"
2134,"LINESTRING (546585.8426913507 4802728.0090136165, 547570.1164130385 4803838.928640305)"
2135,"LINESTRING (546395.2091160931 4802646.622496248, 546585.8426913507 4802728.0090136165)"
2136,"LINESTRING (546051.945028081 4802623.617366331, 546395.2091160931 4802646.622496248)"
2137,"LINESTRING (545839.5258158722 4802647.273053716, 546051.945028081 4802623.617366331)"
2138,"LINESTRING (545899.6915500507 4802997.301698137, 545839.5258158722 4802647.273053716)"
2139,"LINESTRING (545446.5096725943 4803059.098348767, 545899.6915500507 4802997.301698137)"
2140,"LINESTRING (535737.1830303327 4809496.981232028, 535526.6869690972 4809265.974681573)"
2141,"LINESTRING (536061.4266106479 4809656.412793326, 535737.1830303327 4809496.981232028)"
2142,"LINESTRING (536627.6859101275 4809908.906284572, 536061.4266106479 4809656.412793326)"
2143,"LINESTRING (536843.2291841387 4810170.95880295, 536627.6859101275 4809908.906284572)"
2144,"LINESTRING (537259.8055953269 4810082.51433826, 536843.2291841387 4810170.95880295)"
2145,"LINESTRING (537572.6776787193 4810034.939675882, 537259.8055953269 4810082.51433826)"
2146,"LINESTRING (537937.7033418363 4810340.956697338, 537572.6776787193 4810034.939675882)"
2147,"LINESTRING (538050.7098017993 4810347.9240076905, 537937.7033418363 4810340.956697338)"
2148,"LINESTRING (538241.6721736026 4810363.8866274925, 538050.7098017993 4810347.9240076905)"
2149,"LINESTRING (538153.8282492737 4810643.59524158, 538241.6721736026 4810363.8866274925)"
2150,"LINESTRING (538262.6892464454 4810709.960248935, 538153.8282492737 4810643.59524158)"
2151,"LINESTRING (538514.7047859953 4810829.897363036, 538262.6892464454 4810709.960248935)"
2152,"LINESTRING (538777.6692711576 4810957.903397273, 538514.7047859953 4810829.897363036)"
2153,"LINESTRING (539136.0805698442 4811131.008836379, 538777.6692711576 4810957.903397273)"
2154,"LINESTRING (539329.6898650557 4811229.980622418, 539136.0805698442 4811131.008836379)"
2155,"LINESTRING (539578.7189933958 4811424.906970857, 539329.6898650557 4811229.980622418)"
2156,"LINESTRING (539552.1657518634 4811691.961481256, 539578.7189933958 4811424.906970857)"
2157,"LINESTRING (539208.1653441654 4811843.993204858, 539552.1657518634 4811691.961481256)"
2158,"LINESTRING (539306.6835078365 4812080.908394499, 539208.1653441654 4811843.993204858)"
2159,"LINESTRING (539447.7202770683 4812310.963164683, 539306.6835078365 4812080.908394499)"
2160,"LINESTRING (539652.4873247964 4812418.11770301, 539447.7202770683 4812310.963164683)"
2161,"LINESTRING (540003.0209945455 4812593.223628758, 539652.4873247964 4812418.11770301)"
2162,"LINESTRING (540199.7261945031 4812692.906072122, 540003.0209945455 4812593.223628758)"
2163,"LINESTRING (540430.7126169255 4812807.904381757, 540199.7261945031 4812692.906072122)"
2164,"LINESTRING (540733.6984702812 4812585.940296767, 540430.7126169255 4812807.904381757)"
2165,"LINESTRING (540885.7127824641 4812396.945642153, 540733.6984702812 4812585.940296767)"
2166,"LINESTRING (541030.6834623804 4812103.957768638, 540885.7127824641 4812396.945642153)"
2167,"LINESTRING (541213.6982611069 4811875.954483761, 541030.6834623804 4812103.957768638)"
2168,"LINESTRING (541354.679575911 4811577.951327529, 541213.6982611069 4811875.954483761)"
2169,"LINESTRING (541611.7113227661 4811421.936973746, 541354.679575911 4811577.951327529)"
2170,"LINESTRING (541557.731521283 4811292.994557545, 541611.7113227661 4811421.936973746)"
2171,"LINESTRING (541453.3993266433 4810852.1041020285, 541557.731521283 4811292.994557545)"
2172,"LINESTRING (541703.2092152232 4814169.948766514, 541706.7392023428 4813965.616312916)"
2173,"LINESTRING (541800.520991481 4814414.444687553, 541703.2092152232 4814169.948766514)"
2174,"LINESTRING (542027.6925588868 4814385.986160865, 541800.520991481 4814414.444687553)"
2175,"LINESTRING (542190.6800407689 4814303.930864623, 542027.6925588868 4814385.986160865)"
2176,"LINESTRING (542522.7380714553 4814138.981892571, 542190.6800407689 4814303.930864623)"
2177,"LINESTRING (542710.7044853625 4814047.989720263, 542522.7380714553 4814138.981892571)"
2178,"LINESTRING (543139.7218524895 4814002.967563144, 542710.7044853625 4814047.989720263)"
2179,"LINESTRING (543026.7373638296 4814179.944597643, 543139.7218524895 4814002.967563144)"
2180,"LINESTRING (542938.6972924073 4814364.9679541215, 543026.7373638296 4814179.944597643)"
2181,"LINESTRING (543076.7174270756 4814432.9312572945, 542938.6972924073 4814364.9679541215)"
2182,"LINESTRING (543353.6704189605 4814563.985608499, 543076.7174270756 4814432.9312572945)"
2183,"LINESTRING (543230.7088153041 4814846.959863253, 543353.6704189605 4814563.985608499)"
2184,"LINESTRING (555586.4745805376 4800460.59802496, 555689.7033707991 4800754.995648099)"
2185,"LINESTRING (555652.8918187417 4800245.245629453, 555586.4745805376 4800460.59802496)"
2186,"LINESTRING (555551.4238735165 4799889.786956325, 555652.8918187417 4800245.245629453)"
2187,"LINESTRING (555521.7091212015 4799342.890801641, 555551.4238735165 4799889.786956325)"
2188,"LINESTRING (555583.4140887134 4799143.039880609, 555521.7091212015 4799342.890801641)"
2189,"LINESTRING (555763.0073167058 4798694.712679641, 555583.4140887134 4799143.039880609)"
2190,"LINESTRING (556076.8227283754 4798771.274004235, 555763.0073167058 4798694.712679641)"
2191,"LINESTRING (556269.536831825 4798816.965878986, 556076.8227283754 4798771.274004235)"
2192,"LINESTRING (556725.2449153438 4798926.947310985, 556269.536831825 4798816.965878986)"
2193,"LINESTRING (556924.7068829482 4798978.934129873, 556725.2449153438 4798926.947310985)"
2194,"LINESTRING (557264.6975553564 4799062.990431555, 556924.7068829482 4798978.934129873)"
2195,"LINESTRING (557494.5403767866 4799116.028852273, 557264.6975553564 4799062.990431555)"
2196,"LINESTRING (557998.613765983 4799234.171376709, 557494.5403767866 4799116.028852273)"
2197,"LINESTRING (558325.3925883195 4799315.280566777, 557998.613765983 4799234.171376709)"
2198,"LINESTRING (558704.9966988426 4799407.637071158, 558325.3925883195 4799315.280566777)"
2199,"LINESTRING (559025.9024003979 4800048.492410352, 558704.9966988426 4799407.637071158)"
2200,"LINESTRING (558636.5724555114 4800372.078606957, 559025.9024003979 4800048.492410352)"
2201,"LINESTRING (558581.768518745 4800561.190045321, 558636.5724555114 4800372.078606957)"
2202,"LINESTRING (558188.191065535 4800527.249596214, 558581.768518745 4800561.190045321)"
2203,"LINESTRING (557942.2395161735 4800411.963790966, 558188.191065535 4800527.249596214)"
2204,"LINESTRING (557783.4980019674 4800437.483096031, 557942.2395161735 4800411.963790966)"
2205,"LINESTRING (557606.6827580942 4800567.918472144, 557783.4980019674 4800437.483096031)"
2206,"LINESTRING (557407.3077522573 4800731.374890355, 557606.6827580942 4800567.918472144)"
2207,"LINESTRING (557111.3831464719 4800966.989783372, 557407.3077522573 4800731.374890355)"
2208,"LINESTRING (556876.8426118345 4801161.7066713385, 557111.3831464719 4800966.989783372)"
2209,"LINESTRING (556600.8430280986 4801383.517029579, 556876.8426118345 4801161.7066713385)"
2210,"LINESTRING (556305.0775688252 4801636.049443671, 556600.8430280986 4801383.517029579)"
2211,"LINESTRING (556006.7027154185 4801863.916777701, 556305.0775688252 4801636.049443671)"
2212,"LINESTRING (555581.7179641804 4802198.930581121, 556006.7027154185 4801863.916777701)"
2213,"LINESTRING (555370.9796253004 4802376.790565194, 555581.7179641804 4802198.930581121)"
2214,"LINESTRING (555172.4024746997 4802546.755593128, 555370.9796253004 4802376.790565194)"
2215,"LINESTRING (554925.7224538662 4802741.887957793, 555172.4024746997 4802546.755593128)"
2216,"LINESTRING (554604.0280003671 4803000.168874748, 554925.7224538662 4802741.887957793)"
2217,"LINESTRING (554362.2405625872 4803198.906841914, 554604.0280003671 4803000.168874748)"
2218,"LINESTRING (554176.6687036855 4803345.9120829, 554362.2405625872 4803198.906841914)"
2219,"LINESTRING (553969.7019691463 4803506.963462439, 554176.6687036855 4803345.9120829)"
2220,"LINESTRING (553784.696261026 4803657.978029009, 553969.7019691463 4803506.963462439)"
2221,"LINESTRING (553546.7176837056 4803870.995017595, 553784.696261026 4803657.978029009)"
2222,"LINESTRING (553251.7358982933 4804103.8951752735, 553546.7176837056 4803870.995017595)"
2223,"LINESTRING (553112.7229094466 4804198.98145254, 553251.7358982933 4804103.8951752735)"
2224,"LINESTRING (552937.241157448 4804391.960534682, 553112.7229094466 4804198.98145254)"
2225,"LINESTRING (553121.1689465223 4804506.911103296, 552937.241157448 4804391.960534682)"
2226,"LINESTRING (553296.722636656 4804530.954902619, 553121.1689465223 4804506.911103296)"
2227,"LINESTRING (553380.6779308844 4804227.970920051, 553296.722636656 4804530.954902619)"
2228,"LINESTRING (553325.6978114884 4804112.919428357, 553380.6779308844 4804227.970920051)"
2229,"LINESTRING (553651.712214687 4804072.963615686, 553325.6978114884 4804112.919428357)"
2230,"LINESTRING (553977.7123322197 4804156.970092194, 553651.712214687 4804072.963615686)"
2231,"LINESTRING (554369.6868428707 4804264.957546565, 553977.7123322197 4804156.970092194)"
2232,"LINESTRING (554743.7249472766 4804385.928093608, 554369.6868428707 4804264.957546565)"
2233,"LINESTRING (554872.4063915559 4804671.176141528, 554743.7249472766 4804385.928093608)"
2234,"LINESTRING (555628.9701611744 4801113.785495584, 555629.721354604 4800726.9582610745)"
2235,"LINESTRING (555576.6805352741 4801431.885132774, 555628.9701611744 4801113.785495584)"
2236,"LINESTRING (555535.6713359433 4801639.903023793, 555576.6805352741 4801431.885132774)"
2237,"LINESTRING (555344.6799657395 4801986.964662941, 555535.6713359433 4801639.903023793)"
2238,"LINESTRING (555233.5929546413 4802444.9659472285, 555344.6799657395 4801986.964662941)"
2239,"LINESTRING (555203.7011502835 4802898.97542493, 555233.5929546413 4802444.9659472285)"
2240,"LINESTRING (555131.7242490151 4803260.8991840165, 555203.7011502835 4802898.97542493)"
2241,"LINESTRING (555106.6682274463 4803392.971496929, 555131.7242490151 4803260.8991840165)"
2242,"LINESTRING (555061.7307082758 4803608.956999949, 555106.6682274463 4803392.971496929)"
2243,"LINESTRING (554995.5105223489 4803963.706075928, 555061.7307082758 4803608.956999949)"
2244,"LINESTRING (554888.6344166443 4804394.989604865, 554995.5105223489 4803963.706075928)"
2245,"LINESTRING (554831.9115495343 4804649.304970269, 554888.6344166443 4804394.989604865)"
2246,"LINESTRING (554752.1984103208 4804990.9567166595, 554831.9115495343 4804649.304970269)"
2247,"LINESTRING (554677.219247609 4805298.99545263, 554752.1984103208 4804990.9567166595)"
2248,"LINESTRING (554601.733859746 4805598.594154945, 554677.219247609 4805298.99545263)"
2249,"LINESTRING (554557.5966322556 4805779.271414742, 554601.733859746 4805598.594154945)"
2250,"LINESTRING (554515.8062472681 4805960.4121804675, 554557.5966322556 4805779.271414742)"
2251,"LINESTRING (554428.5698887311 4806316.663573088, 554515.8062472681 4805960.4121804675)"
2252,"LINESTRING (554832.7223742412 4806611.925692196, 554428.5698887311 4806316.663573088)"
2253,"LINESTRING (554675.6978507773 4806754.924119989, 554832.7223742412 4806611.925692196)"
2254,"LINESTRING (554551.7067527102 4807579.90448792, 554675.6978507773 4806754.924119989)"
2255,"LINESTRING (554700.7446668723 4808039.917396439, 554551.7067527102 4807579.90448792)"
2256,"LINESTRING (554782.7136577847 4808153.979132079, 554700.7446668723 4808039.917396439)"
2257,"LINESTRING (555159.6886004644 4808531.8932837155, 554782.7136577847 4808153.979132079)"
2258,"LINESTRING (555540.7419467231 4808782.9161213655, 555159.6886004644 4808531.8932837155)"
2259,"LINESTRING (555680.5410049346 4808870.032752444, 555540.7419467231 4808782.9161213655)"
2260,"LINESTRING (555719.2408431622 4809291.95002742, 555680.5410049346 4808870.032752444)"
2261,"LINESTRING (555449.5351394058 4809509.417365383, 555719.2408431622 4809291.95002742)"
2262,"LINESTRING (554997.8364826187 4809430.194536471, 555449.5351394058 4809509.417365383)"
2263,"LINESTRING (554943.7066154971 4809626.893015594, 554997.8364826187 4809430.194536471)"
2264,"LINESTRING (555009.728930945 4809797.915533106, 554943.7066154971 4809626.893015594)"
2265,"LINESTRING (555235.7111216692 4810061.9867796805, 555009.728930945 4809797.915533106)"
2266,"LINESTRING (555330.7111057816 4810506.914082208, 555235.7111216692 4810061.9867796805)"
2267,"LINESTRING (555833.243725888 4810985.527303153, 555330.7111057816 4810506.914082208)"
2268,"LINESTRING (556014.6927492414 4810932.943956636, 555833.243725888 4810985.527303153)"
2269,"LINESTRING (556058.7275936871 4810755.938943464, 556014.6927492414 4810932.943956636)"
2270,"LINESTRING (556110.7211252111 4810536.906777763, 556058.7275936871 4810755.938943464)"
2271,"LINESTRING (556056.6725826437 4810097.972219556, 556110.7211252111 4810536.906777763)"
2272,"LINESTRING (555590.7371780915 4810102.000193377, 556056.6725826437 4810097.972219556)"
2273,"LINESTRING (555587.0459503199 4809872.398646175, 555590.7371780915 4810102.000193377)"
2274,"LINESTRING (555664.7271169575 4809569.9434709195, 555587.0459503199 4809872.398646175)"
2275,"LINESTRING (555585.9745805376 4800460.59802496, 555684.6817743044 4800734.962907715)"
2276,"LINESTRING (556133.7204594442 4800442.691527693, 555585.9745805376 4800460.59802496)"
2277,"LINESTRING (556408.7335568216 4800506.953146254, 556133.7204594442 4800442.691527693)"
2278,"LINESTRING (556503.7322982397 4800378.9125887565, 556408.7335568216 4800506.953146254)"
2279,"LINESTRING (556569.6730929185 4800149.895696641, 556503.7322982397 4800378.9125887565)"
2280,"LINESTRING (556616.2804037582 4799984.690117776, 556569.6730929185 4800149.895696641)"
2281,"LINESTRING (556701.2471572075 4799710.74205174, 556616.2804037582 4799984.690117776)"
2282,"LINESTRING (556809.6291153781 4799517.619442191, 556701.2471572075 4799710.74205174)"
2283,"LINESTRING (557084.0411583221 4799608.891219874, 556809.6291153781 4799517.619442191)"
2284,"LINESTRING (557337.3465929679 4799682.45153533, 557084.0411583221 4799608.891219874)"
2285,"LINESTRING (557574.6096104342 4799746.7734429715, 557337.3465929679 4799682.45153533)"
2286,"LINESTRING (557592.5861496001 4800100.997470203, 557574.6096104342 4799746.7734429715)"
2287,"LINESTRING (557730.2818344252 4800405.486505465, 557592.5861496001 4800100.997470203)"
2288,"LINESTRING (557868.4166442982 4800638.23519976, 557730.2818344252 4800405.486505465)"
2289,"LINESTRING (557782.4364029126 4800950.589103749, 557868.4166442982 4800638.23519976)"
2290,"LINESTRING (557504.3767594378 4801228.988171199, 557782.4364029126 4800950.589103749)"
2291,"LINESTRING (557383.7402572948 4801588.920858751, 557504.3767594378 4801228.988171199)"
2292,"LINESTRING (557299.0209757462 4801899.8476369465, 557383.7402572948 4801588.920858751)"
2293,"LINESTRING (557079.1950355226 4802331.692496946, 557299.0209757462 4801899.8476369465)"
2294,"LINESTRING (556998.6069316645 4802558.91564533, 557079.1950355226 4802331.692496946)"
2295,"LINESTRING (556937.6734476348 4802780.974233745, 556998.6069316645 4802558.91564533)"
2296,"LINESTRING (556834.0141164165 4803161.38438104, 556937.6734476348 4802780.974233745)"
2297,"LINESTRING (556632.7253717206 4803834.963684014, 556834.0141164165 4803161.38438104)"
2298,"LINESTRING (556535.778329939 4804501.091743656, 556632.7253717206 4803834.963684014)"
2299,"LINESTRING (556446.7483156563 4804864.962501178, 556535.778329939 4804501.091743656)"
2300,"LINESTRING (556392.1770008062 4805064.981719166, 556446.7483156563 4804864.962501178)"
2301,"LINESTRING (556204.0485760453 4805258.664268904, 556392.1770008062 4805064.981719166)"
2302,"LINESTRING (555929.4977373602 4805191.19011628, 556204.0485760453 4805258.664268904)"
2303,"LINESTRING (555229.8106975069 4805021.603989335, 555929.4977373602 4805191.19011628)"
2304,"LINESTRING (555001.2017748989 4805008.965107853, 555229.8106975069 4805021.603989335)"
2305,"LINESTRING (554843.9424890206 4804677.271526385, 555001.2017748989 4805008.965107853)"
2306,"LINESTRING (553523.0801135796 4799478.495039898, 553365.9394130924 4799763.128280802)"
2307,"LINESTRING (553670.082762829 4799114.486359666, 553523.0801135796 4799478.495039898)"
2308,"LINESTRING (553823.7035047037 4798959.886098231, 553670.082762829 4799114.486359666)"
2309,"LINESTRING (553971.7081704602 4798869.993852276, 553823.7035047037 4798959.886098231)"
2310,"LINESTRING (554113.7398501649 4798665.884805395, 553971.7081704602 4798869.993852276)"
2311,"LINESTRING (554251.7444444175 4798398.885027553, 554113.7398501649 4798665.884805395)"
2312,"LINESTRING (554994.3832132904 4798521.495074032, 554251.7444444175 4798398.885027553)"
2313,"LINESTRING (555002.7165897471 4798942.379432168, 554994.3832132904 4798521.495074032)"
2314,"LINESTRING (554989.6298821762 4799325.772854137, 555002.7165897471 4798942.379432168)"
2315,"LINESTRING (554978.5919853655 4799507.048748692, 554989.6298821762 4799325.772854137)"
2316,"LINESTRING (555136.7442745005 4799554.982302854, 554978.5919853655 4799507.048748692)"
2317,"LINESTRING (555268.7120434092 4799751.974233887, 555136.7442745005 4799554.982302854)"
2318,"LINESTRING (555364.7376315545 4800011.980580325, 555268.7120434092 4799751.974233887)"
2319,"LINESTRING (555326.6764065952 4800245.901130355, 555364.7376315545 4800011.980580325)"
2320,"LINESTRING (555663.704818653 4800703.914621036, 555326.6764065952 4800245.901130355)"
2321,"LINESTRING (554751.6984103208 4804990.9567166595, 554843.4424890206 4804677.271526385)"
2322,"LINESTRING (554676.719247609 4805298.99545263, 554751.6984103208 4804990.9567166595)"
2323,"LINESTRING (554511.3932914255 4805634.404195617, 554676.719247609 4805298.99545263)"
2324,"LINESTRING (554125.7059831774 4805499.913071666, 554511.3932914255 4805634.404195617)"
2325,"LINESTRING (553761.6770986825 4805409.931022978, 554125.7059831774 4805499.913071666)"
2326,"LINESTRING (553583.7345173664 4805361.647828149, 553761.6770986825 4805409.931022978)"
2327,"LINESTRING (553424.6877134452 4805319.960518143, 553583.7345173664 4805361.647828149)"
2328,"LINESTRING (553232.7283157918 4805271.908968289, 553424.6877134452 4805319.960518143)"
2329,"LINESTRING (553022.2057911765 4805246.374061204, 553232.7283157918 4805271.908968289)"
2330,"LINESTRING (552910.7240914513 4805706.967795644, 553022.2057911765 4805246.374061204)"
2331,"LINESTRING (552777.2419666358 4805960.920651589, 552910.7240914513 4805706.967795644)"
2332,"LINESTRING (552494.1746982307 4805894.963433029, 552777.2419666358 4805960.920651589)"
2333,"LINESTRING (552242.2252144936 4805835.922680455, 552494.1746982307 4805894.963433029)"
2334,"LINESTRING (552230.796974337 4805573.728997894, 552242.2252144936 4805835.922680455)"
2335,"LINESTRING (552166.435654487 4805277.803527676, 552230.796974337 4805573.728997894)"
2336,"LINESTRING (551969.3806643282 4804996.1831699675, 552166.435654487 4805277.803527676)"
2337,"LINESTRING (552212.2371977827 4804791.919536278, 551969.3806643282 4804996.1831699675)"
2338,"LINESTRING (552402.727972698 4804657.894044921, 552212.2371977827 4804791.919536278)"
2339,"LINESTRING (552705.2152017058 4804450.897615711, 552402.727972698 4804657.894044921)"
2340,"LINESTRING (552843.3934455115 4804272.947387231, 552705.2152017058 4804450.897615711)"
2341,"LINESTRING (552771.7104652191 4804158.991593717, 552843.3934455115 4804272.947387231)"
2342,"LINESTRING (552561.6893602046 4804282.966421406, 552771.7104652191 4804158.991593717)"
2343,"LINESTRING (552389.7405730106 4804396.914004962, 552561.6893602046 4804282.966421406)"
2344,"LINESTRING (552297.9687105827 4804219.6127233505, 552389.7405730106 4804396.914004962)"
2345,"LINESTRING (552018.6865757324 4804156.926995428, 552297.9687105827 4804219.6127233505)"
2346,"LINESTRING (551803.6757669366 4804246.901514534, 552018.6865757324 4804156.926995428)"
2347,"LINESTRING (551470.7191346828 4804477.921229721, 551803.6757669366 4804246.901514534)"
2348,"LINESTRING (553720.4892043427 4802553.721755523, 553433.8672149165 4802664.067453211)"
2349,"LINESTRING (553956.4980211325 4802401.001985115, 553720.4892043427 4802553.721755523)"
2350,"LINESTRING (554078.0806766085 4802252.593819716, 553956.4980211325 4802401.001985115)"
2351,"LINESTRING (554248.743666706 4802066.931114616, 554078.0806766085 4802252.593819716)"
2352,"LINESTRING (554422.7077700709 4801874.96859193, 554248.743666706 4802066.931114616)"
2353,"LINESTRING (554523.694719366 4801760.943088861, 554422.7077700709 4801874.96859193)"
2354,"LINESTRING (554854.703581549 4801449.978470747, 554523.694719366 4801760.943088861)"
2355,"LINESTRING (554975.4779706881 4801315.795569027, 554854.703581549 4801449.978470747)"
2356,"LINESTRING (555192.8698990166 4801298.352754627, 554975.4779706881 4801315.795569027)"
2357,"LINESTRING (555198.1079444779 4801123.248830677, 555192.8698990166 4801298.352754627)"
2358,"LINESTRING (555200.9104321674 4800968.560695029, 555198.1079444779 4801123.248830677)"
2359,"LINESTRING (555646.6789955181 4800891.915671018, 555200.9104321674 4800968.560695029)"
2360,"LINESTRING (555630.7067459417 4800685.984029778, 555646.6789955181 4800891.915671018)"
2361,"LINESTRING (555807.3432333663 4800945.217364667, 555671.6798982476 4800758.9565851865)"
2362,"LINESTRING (555939.7018487985 4801245.960095576, 555807.3432333663 4800945.217364667)"
2363,"LINESTRING (556213.7718956502 4801634.2900442695, 555939.7018487985 4801245.960095576)"
2364,"LINESTRING (556387.094871732 4801983.918025232, 556213.7718956502 4801634.2900442695)"
2365,"LINESTRING (556480.9771941414 4802171.28887864, 556387.094871732 4801983.918025232)"
2366,"LINESTRING (556482.7784337352 4802440.522521039, 556480.9771941414 4802171.28887864)"
2367,"LINESTRING (556439.9107015233 4802577.328205234, 556482.7784337352 4802440.522521039)"
2368,"LINESTRING (556246.7400503854 4802920.792986768, 556439.9107015233 4802577.328205234)"
2369,"LINESTRING (556170.8978568969 4803185.4936172785, 556246.7400503854 4802920.792986768)"
2370,"LINESTRING (556128.4165057171 4803364.841915327, 556170.8978568969 4803185.4936172785)"
2371,"LINESTRING (555718.7883862589 4803704.638639689, 556128.4165057171 4803364.841915327)"
2372,"LINESTRING (555658.0202966004 4804089.862395941, 555718.7883862589 4803704.638639689)"
2373,"LINESTRING (555794.441234773 4804274.132160644, 555658.0202966004 4804089.862395941)"
2374,"LINESTRING (555988.2241363471 4804465.2107448, 555794.441234773 4804274.132160644)"
2375,"LINESTRING (556510.0356763165 4804615.605623397, 555988.2241363471 4804465.2107448)"
2376,"LINESTRING (556445.7483156563 4804864.962501178, 556510.0356763165 4804615.605623397)"
2377,"LINESTRING (556391.6770008062 4805064.981719166, 556445.7483156563 4804864.962501178)"
2378,"LINESTRING (556203.5485760453 4805258.664268904, 556391.6770008062 4805064.981719166)"
2379,"LINESTRING (555928.9977373602 4805191.19011628, 556203.5485760453 4805258.664268904)"
2380,"LINESTRING (555229.3106975069 4805021.603989335, 555928.9977373602 4805191.19011628)"
2381,"LINESTRING (555000.7017748989 4805008.965107853, 555229.3106975069 4805021.603989335)"
2382,"LINESTRING (554842.9424890206 4804677.271526385, 555000.7017748989 4805008.965107853)"
2383,"LINESTRING (537943.6791440811 4816645.937719394, 538069.7169893552 4816259.932456437)"
2384,"LINESTRING (538076.3898789783 4816797.839756878, 537943.6791440811 4816645.937719394)"
2385,"LINESTRING (538352.6661654883 4817029.976339533, 538076.3898789783 4816797.839756878)"
2386,"LINESTRING (538459.6676362667 4817247.491254093, 538352.6661654883 4817029.976339533)"
2387,"LINESTRING (538732.5820328202 4817681.532890248, 538459.6676362667 4817247.491254093)"
2388,"LINESTRING (538950.7774051256 4817453.227349866, 538732.5820328202 4817681.532890248)"
2389,"LINESTRING (539517.1877619758 4817109.57246204, 538950.7774051256 4817453.227349866)"
2390,"LINESTRING (539628.538016483 4816897.8764935825, 539517.1877619758 4817109.57246204)"
2391,"LINESTRING (540134.7312916958 4816253.939486971, 539628.538016483 4816897.8764935825)"
2392,"LINESTRING (540321.0815657158 4816012.493627481, 540134.7312916958 4816253.939486971)"
2393,"LINESTRING (540604.2410552559 4815661.906758407, 540321.0815657158 4816012.493627481)"
2394,"LINESTRING (540935.1924023823 4815249.205140589, 540604.2410552559 4815661.906758407)"
2395,"LINESTRING (541060.2159693665 4815128.1313611325, 540935.1924023823 4815249.205140589)"
2396,"LINESTRING (541353.8963635368 4814841.167293368, 541060.2159693665 4815128.1313611325)"
2397,"LINESTRING (541665.6995537654 4814556.993459747, 541353.8963635368 4814841.167293368)"
2398,"LINESTRING (541806.4033385147 4814454.577771258, 541665.6995537654 4814556.993459747)"
2399,"LINESTRING (541686.6958437269 4814169.96067672, 541806.4033385147 4814454.577771258)"
2400,"LINESTRING (541689.7154484177 4814034.927819711, 541686.6958437269 4814169.96067672)"
2401,"LINESTRING (541695.665641199 4813700.889890658, 541689.7154484177 4814034.927819711)"
2402,"LINESTRING (541697.7180590403 4813290.972662793, 541695.665641199 4813700.889890658)"
2403,"LINESTRING (541705.6942734944 4813060.901642377, 541697.7180590403 4813290.972662793)"
2404,"LINESTRING (541714.696942798 4812625.927871916, 541705.6942734944 4813060.901642377)"
2405,"LINESTRING (541719.6895635742 4812485.909777026, 541714.696942798 4812625.927871916)"
2406,"LINESTRING (541729.7218055624 4812106.917915586, 541719.6895635742 4812485.909777026)"
2407,"LINESTRING (541514.7267981034 4812008.966174022, 541729.7218055624 4812106.917915586)"
2408,"LINESTRING (541232.6797783572 4811880.957313262, 541514.7267981034 4812008.966174022)"
2409,"LINESTRING (540850.6852643914 4811702.931427946, 541232.6797783572 4811880.957313262)"
2410,"LINESTRING (540898.5411675712 4811431.895377224, 540850.6852643914 4811702.931427946)"
2411,"LINESTRING (540603.7441939281 4811265.519895898, 540898.5411675712 4811431.895377224)"
2412,"LINESTRING (540825.3198476798 4811001.979900211, 540603.7441939281 4811265.519895898)"
2413,"LINESTRING (541268.6105304562 4810571.095431888, 540825.3198476798 4811001.979900211)"
2414,"LINESTRING (541315.7444065345 4810260.967522995, 541268.6105304562 4810571.095431888)"
